dates,cars_sold,y_lag_7,y_lag_14,y_lag_21,y_lag_28,y_lag_49,y_lag_70,y_lag_84,y_lag_357,y_lag_665,y_lag_643,cars_online,avg_buyprice,bookmarks,opportunity,contracts,year,quarter,month,week,day,no_sales
2024-08-06,,,,,,,,,,,,,,,,,2024,3,8,32,6,0
2024-08-07,,,,,,,,,,,,,,,,,2024,3,8,32,7,0
2024-08-08,,,,,,,,,,,,,,,,,2024,3,8,32,8,0
2024-08-09,,,,,,,,,,,,,,,,,2024,3,8,32,9,0
2024-08-10,,,,,,,,,,,,,,,,,2024,3,8,32,10,0
2024-08-11,,,,,,,,,,,,,,,,,2024,3,8,32,11,1
2024-08-12,,,,,,,,,,,,,,,,,2024,3,8,33,12,0
2024-08-13,,,,,,,,,,,,,,,,,2024,3,8,33,13,0
2024-08-14,,,,,,,,,,,,,,,,,2024,3,8,33,14,0
2024-08-15,,,,,,,,,,,,,,,,,2024,3,8,33,15,0
2024-08-16,,,,,,,,,,,,,,,,,2024,3,8,33,16,0
2024-08-17,,,,,,,,,,,,,,,,,2024,3,8,33,17,0
2024-08-18,,,,,,,,,,,,,,,,,2024,3,8,33,18,1
2024-08-19,,,,,,,,,,,,,,,,,2024,3,8,34,19,0
2024-08-20,,,,,,,,,,,,,,,,,2024,3,8,34,20,0
2024-08-21,,,,,,,,,,,,,,,,,2024,3,8,34,21,0
2024-08-22,,,,,,,,,,,,,,,,,2024,3,8,34,22,0
2024-08-23,,,,,,,,,,,,,,,,,2024,3,8,34,23,0
2024-08-24,,,,,,,,,,,,,,,,,2024,3,8,34,24,0
2024-08-25,,,,,,,,,,,,,,,,,2024,3,8,34,25,1
2024-08-26,,,,,,,,,,,,,,,,,2024,3,8,35,26,0
2024-08-27,,,,,,,,,,,,,,,,,2024,3,8,35,27,0
2024-08-28,,,,,,,,,,,,,,,,,2024,3,8,35,28,0
2024-08-29,,,,,,,,,,,,,,,,,2024,3,8,35,29,0
2024-08-30,,,,,,,,,,,,,,,,,2024,3,8,35,30,0
2024-08-31,,,,,,,,,,,,,,,,,2024,3,8,35,31,0
2024-09-01,,,,,,,,,,,,,,,,,2024,3,9,35,1,1
2024-09-02,,,,,,,,,,,,,,,,,2024,3,9,36,2,0
2024-09-03,,,,,,,,,,,,,,,,,2024,3,9,36,3,0
2024-09-04,,,,,,,,,,,,,,,,,2024,3,9,36,4,0
2024-09-05,,,,,,,,,,,,,,,,,2024,3,9,36,5,0
2024-09-06,,,,,,,,,,,,,,,,,2024,3,9,36,6,0
2024-09-07,,,,,,,,,,,,,,,,,2024,3,9,36,7,0
2024-09-08,,,,,,,,,,,,,,,,,2024,3,9,36,8,1
2024-09-09,,,,,,,,,,,,,,,,,2024,3,9,37,9,0
2024-09-10,,,,,,,,,,,,,,,,,2024,3,9,37,10,0
2024-09-11,,,,,,,,,,,,,,,,,2024,3,9,37,11,0
2024-09-12,,,,,,,,,,,,,,,,,2024,3,9,37,12,0
2024-09-13,,,,,,,,,,,,,,,,,2024,3,9,37,13,0
2024-09-14,,,,,,,,,,,,,,,,,2024,3,9,37,14,0
2024-09-15,,,,,,,,,,,,,,,,,2024,3,9,37,15,1
2024-09-16,,,,,,,,,,,,,,,,,2024,3,9,38,16,0
2024-09-17,,,,,,,,,,,,,,,,,2024,3,9,38,17,0
2024-09-18,,,,,,,,,,,,,,,,,2024,3,9,38,18,0
2024-09-19,,,,,,,,,,,,,,,,,2024,3,9,38,19,0
2024-09-20,,,,,,,,,,,,,,,,,2024,3,9,38,20,0
2024-09-21,,,,,,,,,,,,,,,,,2024,3,9,38,21,0
2024-09-22,,,,,,,,,,,,,,,,,2024,3,9,38,22,1
2024-09-23,,,,,,,,,,,,,,,,,2024,3,9,39,23,0
2024-09-24,,,,,,,,,,,,,,,,,2024,3,9,39,24,0
2024-09-25,,,,,,,,,,,,,,,,,2024,3,9,39,25,0
2024-09-26,,,,,,,,,,,,,,,,,2024,3,9,39,26,0
2024-09-27,,,,,,,,,,,,,,,,,2024,3,9,39,27,0
2024-09-28,,,,,,,,,,,,,,,,,2024,3,9,39,28,0
2024-09-29,,,,,,,,,,,,,,,,,2024,3,9,39,29,1
2024-09-30,,,,,,,,,,,,,,,,,2024,3,9,40,30,0
2024-10-01,,,,,,,,,,,,,,,,,2024,4,10,40,1,0
2024-10-02,,,,,,,,,,,,,,,,,2024,4,10,40,2,0
2024-10-03,,,,,,,,,,,,,,,,,2024,4,10,40,3,0
2024-10-04,,,,,,,,,,,,,,,,,2024,4,10,40,4,0
2024-10-05,,,,,,,,,,,,,,,,,2024,4,10,40,5,0
2024-10-06,,,,,,,,,,,,,,,,,2024,4,10,40,6,1
2024-10-07,,,,,,,,,,,,,,,,,2024,4,10,41,7,0
2024-10-08,,,,,,,,,,,,,,,,,2024,4,10,41,8,0
2024-10-09,,,,,,,,,,,,,,,,,2024,4,10,41,9,0
2024-10-10,,,,,,,,,,,,,,,,,2024,4,10,41,10,0
2024-10-11,,,,,,,,,,,,,,,,,2024,4,10,41,11,0
2024-10-12,,,,,,,,,,,,,,,,,2024,4,10,41,12,0
2024-10-13,,,,,,,,,,,,,,,,,2024,4,10,41,13,1
2024-10-14,,,,,,,,,,,,,,,,,2024,4,10,42,14,0
2024-10-15,,,,,,,,,,,,,,,,,2024,4,10,42,15,0
2024-10-16,,,,,,,,,,,,,,,,,2024,4,10,42,16,0
2024-10-17,,,,,,,,,,,,,,,,,2024,4,10,42,17,0
2024-10-18,,,,,,,,,,,,,,,,,2024,4,10,42,18,0
2024-10-19,,,,,,,,,,,,,,,,,2024,4,10,42,19,0
2024-10-20,,,,,,,,,,,,,,,,,2024,4,10,42,20,1
2024-10-21,,,,,,,,,,,,,,,,,2024,4,10,43,21,0
2024-10-22,,,,,,,,,,,,,,,,,2024,4,10,43,22,0
2024-10-23,,,,,,,,,,,,,,,,,2024,4,10,43,23,0
2024-10-24,,,,,,,,,,,,,,,,,2024,4,10,43,24,0
2024-10-25,,,,,,,,,,,,,,,,,2024,4,10,43,25,0
2024-10-26,,,,,,,,,,,,,,,,,2024,4,10,43,26,0
2024-10-27,,,,,,,,,,,,,,,,,2024,4,10,43,27,1
2024-10-28,,,,,,,,,,,,,,,,,2024,4,10,44,28,0
2024-10-29,,,,,,,,,,,,,,,,,2024,4,10,44,29,0
2024-10-30,,,,,,,,,,,,,,,,,2024,4,10,44,30,0
2024-10-31,,,,,,,,,,,,,,,,,2024,4,10,44,31,0
2024-11-01,,,,,,,,,,,,,,,,,2024,4,11,44,1,0
2024-11-02,,,,,,,,,,,,,,,,,2024,4,11,44,2,0
2024-11-03,,,,,,,,,,,,,,,,,2024,4,11,44,3,1
2024-11-04,,,,,,,,,,,,,,,,,2024,4,11,45,4,0
2024-11-05,,,,,,,,,,,,,,,,,2024,4,11,45,5,0
2024-11-06,,,,,,,,,,,,,,,,,2024,4,11,45,6,0
2024-11-07,,,,,,,,,,,,,,,,,2024,4,11,45,7,0
2024-11-08,,,,,,,,,,,,,,,,,2024,4,11,45,8,0
2024-11-09,,,,,,,,,,,,,,,,,2024,4,11,45,9,0
2024-11-10,,,,,,,,,,,,,,,,,2024,4,11,45,10,1
2024-11-11,,,,,,,,,,,,,,,,,2024,4,11,46,11,0
2024-11-12,,,,,,,,,,,,,,,,,2024,4,11,46,12,0
2024-11-13,,,,,,,,,,,,,,,,,2024,4,11,46,13,0
2024-11-14,,,,,,,,,,,,,,,,,2024,4,11,46,14,0
2024-11-15,,,,,,,,,,,,,,,,,2024,4,11,46,15,0
2024-11-16,,,,,,,,,,,,,,,,,2024,4,11,46,16,0
2024-11-17,,,,,,,,,,,,,,,,,2024,4,11,46,17,1
2024-11-18,,,,,,,,,,,,,,,,,2024,4,11,47,18,0
2024-11-19,,,,,,,,,,,,,,,,,2024,4,11,47,19,0
2024-11-20,,,,,,,,,,,,,,,,,2024,4,11,47,20,0
2024-11-21,,,,,,,,,,,,,,,,,2024,4,11,47,21,0
2024-11-22,,,,,,,,,,,,,,,,,2024,4,11,47,22,0
2024-11-23,,,,,,,,,,,,,,,,,2024,4,11,47,23,0
2024-11-24,,,,,,,,,,,,,,,,,2024,4,11,47,24,1
2024-11-25,,,,,,,,,,,,,,,,,2024,4,11,48,25,0
2024-11-26,,,,,,,,,,,,,,,,,2024,4,11,48,26,0
2024-11-27,,,,,,,,,,,,,,,,,2024,4,11,48,27,0
2024-11-28,,,,,,,,,,,,,,,,,2024,4,11,48,28,0
2024-11-29,,,,,,,,,,,,,,,,,2024,4,11,48,29,0
2024-11-30,,,,,,,,,,,,,,,,,2024,4,11,48,30,0
2024-12-01,,,,,,,,,,,,,,,,,2024,4,12,48,1,1
2024-12-02,,,,,,,,,,,,,,,,,2024,4,12,49,2,0
2024-12-03,,,,,,,,,,,,,,,,,2024,4,12,49,3,0
2024-12-04,,,,,,,,,,,,,,,,,2024,4,12,49,4,0
2024-12-05,,,,,,,,,,,,,,,,,2024,4,12,49,5,0
2024-12-06,,,,,,,,,,,,,,,,,2024,4,12,49,6,0
2024-12-07,,,,,,,,,,,,,,,,,2024,4,12,49,7,0
2024-12-08,,,,,,,,,,,,,,,,,2024,4,12,49,8,1
2024-12-09,,,,,,,,,,,,,,,,,2024,4,12,50,9,0
2024-12-10,,,,,,,,,,,,,,,,,2024,4,12,50,10,0
2024-12-11,,,,,,,,,,,,,,,,,2024,4,12,50,11,0
2024-12-12,,,,,,,,,,,,,,,,,2024,4,12,50,12,0
2024-12-13,,,,,,,,,,,,,,,,,2024,4,12,50,13,0
2024-12-14,,,,,,,,,,,,,,,,,2024,4,12,50,14,0
2024-12-15,,,,,,,,,,,,,,,,,2024,4,12,50,15,1
2024-12-16,,,,,,,,,,,,,,,,,2024,4,12,51,16,0
2024-12-17,,,,,,,,,,,,,,,,,2024,4,12,51,17,0
2024-12-18,,,,,,,,,,,,,,,,,2024,4,12,51,18,0
2024-12-19,,,,,,,,,,,,,,,,,2024,4,12,51,19,0
2024-12-20,,,,,,,,,,,,,,,,,2024,4,12,51,20,0
2024-12-21,,,,,,,,,,,,,,,,,2024,4,12,51,21,0
2024-12-22,,,,,,,,,,,,,,,,,2024,4,12,51,22,1
2024-12-23,,,,,,,,,,,,,,,,,2024,4,12,52,23,0
2024-12-24,,,,,,,,,,,,,,,,,2024,4,12,52,24,0
2024-12-25,,,,,,,,,,,,,,,,,2024,4,12,52,25,0
2024-12-26,,,,,,,,,,,,,,,,,2024,4,12,52,26,0
2024-12-27,,,,,,,,,,,,,,,,,2024,4,12,52,27,0
2024-12-28,,,,,,,,,,,,,,,,,2024,4,12,52,28,0
2024-12-29,,,,,,,,,,,,,,,,,2024,4,12,52,29,1
2024-12-30,,,,,,,,,,,,,,,,,2024,4,12,53,30,0
2024-12-31,,,,,,,,,,,,,,,,,2024,4,12,53,31,0
2025-01-01,,,,,,,,,,,,,,,,,2025,1,1,1,1,0
2025-01-02,,,,,,,,,,,,,,,,,2025,1,1,1,2,0
2025-01-03,,,,,,,,,,,,,,,,,2025,1,1,1,3,0
2025-01-04,,,,,,,,,,,,,,,,,2025,1,1,1,4,0
2025-01-05,,,,,,,,,,,,,,,,,2025,1,1,1,5,1
2025-01-06,,,,,,,,,,,,,,,,,2025,1,1,1,6,0
2025-01-07,,,,,,,,,,,,,,,,,2025,1,1,1,7,0
2025-01-08,,,,,,,,,,,,,,,,,2025,1,1,2,8,0
2025-01-09,,,,,,,,,,,,,,,,,2025,1,1,2,9,0
2025-01-10,,,,,,,,,,,,,,,,,2025,1,1,2,10,0
2025-01-11,,,,,,,,,,,,,,,,,2025,1,1,2,11,0
2025-01-12,,,,,,,,,,,,,,,,,2025,1,1,2,12,1
2025-01-13,,,,,,,,,,,,,,,,,2025,1,1,2,13,0
2025-01-14,,,,,,,,,,,,,,,,,2025,1,1,2,14,0
2025-01-15,,,,,,,,,,,,,,,,,2025,1,1,3,15,0
2025-01-16,,,,,,,,,,,,,,,,,2025,1,1,3,16,0
2025-01-17,,,,,,,,,,,,,,,,,2025,1,1,3,17,0
2025-01-18,,,,,,,,,,,,,,,,,2025,1,1,3,18,0
2025-01-19,,,,,,,,,,,,,,,,,2025,1,1,3,19,1
2025-01-20,,,,,,,,,,,,,,,,,2025,1,1,3,20,0
2025-01-21,,,,,,,,,,,,,,,,,2025,1,1,3,21,0
2025-01-22,,,,,,,,,,,,,,,,,2025,1,1,4,22,0
2025-01-23,,,,,,,,,,,,,,,,,2025,1,1,4,23,0
2025-01-24,,,,,,,,,,,,,,,,,2025,1,1,4,24,0
2025-01-25,,,,,,,,,,,,,,,,,2025,1,1,4,25,0
2025-01-26,,,,,,,,,,,,,,,,,2025,1,1,4,26,1
2025-01-27,,,,,,,,,,,,,,,,,2025,1,1,4,27,0
2025-01-28,,,,,,,,,,,,,,,,,2025,1,1,4,28,0
2025-01-29,,,,,,,,,,,,,,,,,2025,1,1,5,29,0
2025-01-30,,,,,,,,,,,,,,,,,2025,1,1,5,30,0
2025-01-31,,,,,,,,,,,,,,,,,2025,1,1,5,31,0
2025-02-01,,,,,,,,,,,,,,,,,2025,1,2,5,1,0
2025-02-02,,,,,,,,,,,,,,,,,2025,1,2,5,2,1
2025-02-03,,,,,,,,,,,,,,,,,2025,1,2,5,3,0
2025-02-04,,,,,,,,,,,,,,,,,2025,1,2,5,4,0
2025-02-05,,,,,,,,,,,,,,,,,2025,1,2,6,5,0
2025-02-06,,,,,,,,,,,,,,,,,2025,1,2,6,6,0
2025-02-07,,,,,,,,,,,,,,,,,2025,1,2,6,7,0
2025-02-08,,,,,,,,,,,,,,,,,2025,1,2,6,8,0
2025-02-09,,,,,,,,,,,,,,,,,2025,1,2,6,9,1
2025-02-10,,,,,,,,,,,,,,,,,2025,1,2,6,10,0
2025-02-11,,,,,,,,,,,,,,,,,2025,1,2,6,11,0
2025-02-12,,,,,,,,,,,,,,,,,2025,1,2,7,12,0
2025-02-13,,,,,,,,,,,,,,,,,2025,1,2,7,13,0
2025-02-14,,,,,,,,,,,,,,,,,2025,1,2,7,14,0
2025-02-15,,,,,,,,,,,,,,,,,2025,1,2,7,15,0
2025-02-16,,,,,,,,,,,,,,,,,2025,1,2,7,16,1
2025-02-17,,,,,,,,,,,,,,,,,2025,1,2,7,17,0
2025-02-18,,,,,,,,,,,,,,,,,2025,1,2,7,18,0
2025-02-19,,,,,,,,,,,,,,,,,2025,1,2,8,19,0
2025-02-20,,,,,,,,,,,,,,,,,2025,1,2,8,20,0
2025-02-21,,,,,,,,,,,,,,,,,2025,1,2,8,21,0
2025-02-22,,,,,,,,,,,,,,,,,2025,1,2,8,22,0
2025-02-23,,,,,,,,,,,,,,,,,2025,1,2,8,23,1
2025-02-24,,,,,,,,,,,,,,,,,2025,1,2,8,24,0
2025-02-25,,,,,,,,,,,,,,,,,2025,1,2,8,25,0
2025-02-26,,,,,,,,,,,,,,,,,2025,1,2,9,26,0
2025-02-27,,,,,,,,,,,,,,,,,2025,1,2,9,27,0
2025-02-28,,,,,,,,,,,,,,,,,2025,1,2,9,28,0
2025-03-01,,,,,,,,,,,,,,,,,2025,1,3,9,1,0
2025-03-02,,,,,,,,,,,,,,,,,2025,1,3,9,2,1
2025-03-03,,,,,,,,,,,,,,,,,2025,1,3,9,3,0
2025-03-04,,,,,,,,,,,,,,,,,2025,1,3,9,4,0
2025-03-05,,,,,,,,,,,,,,,,,2025,1,3,10,5,0
2025-03-06,,,,,,,,,,,,,,,,,2025,1,3,10,6,0
2025-03-07,,,,,,,,,,,,,,,,,2025,1,3,10,7,0
2025-03-08,,,,,,,,,,,,,,,,,2025,1,3,10,8,0
2025-03-09,,,,,,,,,,,,,,,,,2025,1,3,10,9,1
2025-03-10,,,,,,,,,,,,,,,,,2025,1,3,10,10,0
2025-03-11,,,,,,,,,,,,,,,,,2025,1,3,10,11,0
2025-03-12,,,,,,,,,,,,,,,,,2025,1,3,11,12,0
2025-03-13,,,,,,,,,,,,,,,,,2025,1,3,11,13,0
2025-03-14,,,,,,,,,,,,,,,,,2025,1,3,11,14,0
2025-03-15,,,,,,,,,,,,,,,,,2025,1,3,11,15,0
2025-03-16,,,,,,,,,,,,,,,,,2025,1,3,11,16,1
2025-03-17,,,,,,,,,,,,,,,,,2025,1,3,11,17,0
2025-03-18,,,,,,,,,,,,,,,,,2025,1,3,11,18,0
2025-03-19,,,,,,,,,,,,,,,,,2025,1,3,12,19,0
2025-03-20,,,,,,,,,,,,,,,,,2025,1,3,12,20,0
2025-03-21,,,,,,,,,,,,,,,,,2025,1,3,12,21,0
2025-03-22,,,,,,,,,,,,,,,,,2025,1,3,12,22,0
2025-03-23,,,,,,,,,,,,,,,,,2025,1,3,12,23,1
2025-03-24,,,,,,,,,,,,,,,,,2025,1,3,12,24,0
2025-03-25,,,,,,,,,,,,,,,,,2025,1,3,12,25,0
2025-03-26,,,,,,,,,,,,,,,,,2025,1,3,13,26,0
2025-03-27,,,,,,,,,,,,,,,,,2025,1,3,13,27,0
2025-03-28,,,,,,,,,,,,,,,,,2025,1,3,13,28,0
2025-03-29,,,,,,,,,,,,,,,,,2025,1,3,13,29,0
2025-03-30,,,,,,,,,,,,,,,,,2025,1,3,13,30,1
2025-03-31,,,,,,,,,,,,,,,,,2025,1,3,13,31,0
2025-04-01,,,,,,,,,,,,,,,,,2025,2,4,13,1,0
2025-04-02,,,,,,,,,,,,,,,,,2025,2,4,14,2,0
2025-04-03,,,,,,,,,,,,,,,,,2025,2,4,14,3,0
2025-04-04,,,,,,,,,,,,,,,,,2025,2,4,14,4,0
2025-04-05,,,,,,,,,,,,,,,,,2025,2,4,14,5,0
2025-04-06,,,,,,,,,,,,,,,,,2025,2,4,14,6,1
2025-04-07,,,,,,,,,,,,,,,,,2025,2,4,14,7,0
2025-04-08,,,,,,,,,,,,,,,,,2025,2,4,14,8,0
2025-04-09,,,,,,,,,,,,,,,,,2025,2,4,15,9,0
2025-04-10,,,,,,,,,,,,,,,,,2025,2,4,15,10,0
2025-04-11,,,,,,,,,,,,,,,,,2025,2,4,15,11,0
2025-04-12,,,,,,,,,,,,,,,,,2025,2,4,15,12,0
2025-04-13,,,,,,,,,,,,,,,,,2025,2,4,15,13,1
2025-04-14,,,,,,,,,,,,,,,,,2025,2,4,15,14,0
2025-04-15,,,,,,,,,,,,,,,,,2025,2,4,15,15,0
2025-04-16,,,,,,,,,,,,,,,,,2025,2,4,16,16,0
2025-04-17,,,,,,,,,,,,,,,,,2025,2,4,16,17,0
2025-04-18,,,,,,,,,,,,,,,,,2025,2,4,16,18,0
2025-04-19,,,,,,,,,,,,,,,,,2025,2,4,16,19,0
2025-04-20,,,,,,,,,,,,,,,,,2025,2,4,16,20,1
2025-04-21,,,,,,,,,,,,,,,,,2025,2,4,16,21,0
2025-04-22,,,,,,,,,,,,,,,,,2025,2,4,16,22,0
2025-04-23,,,,,,,,,,,,,,,,,2025,2,4,17,23,0
2025-04-24,,,,,,,,,,,,,,,,,2025,2,4,17,24,0
2025-04-25,,,,,,,,,,,,,,,,,2025,2,4,17,25,0
2025-04-26,,,,,,,,,,,,,,,,,2025,2,4,17,26,0
2025-04-27,,,,,,,,,,,,,,,,,2025,2,4,17,27,1
2025-04-28,,,,,,,,,,,,,,,,,2025,2,4,17,28,0
2025-04-29,,,,,,,,,,,,,,,,,2025,2,4,17,29,0
2025-04-30,,,,,,,,,,,,,,,,,2025,2,4,18,30,0
2025-05-01,,,,,,,,,,,,,,,,,2025,2,5,18,1,0
2025-05-02,,,,,,,,,,,,,,,,,2025,2,5,18,2,0
