company,cars_bought,type_buyer,frequency,recency,monetary,hp,age,mileage,sell_price,share_gear_type_1140_1141,share_gear_type_1139,share_gear_type_1138,share_fuel_type_1140,share_fuel_type_1139,share_fuel_type_other,profit_per_car
"""SZ-SZ"" AUTÓBOX KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG",1,Small_buyer,1,10,3,320,1996,238818,6322,0,100,0,0,100,0,537
SZAKALA GERGŐ,21,Medium_buyer,6,6,8,92,2009,129992,3856,0,0,100,4,95,0,657
FLORIN MUNTEANU,1,Small_buyer,1,8,2,120,2008,189153,2434,0,0,100,0,100,0,464
"Das Auto Center, Inh. Arndt Kretschmer",14,Small_buyer,4,8,9,130,2006,56132,7403,35,21,42,0,100,0,356
Auto Master V.O.F.,1,Small_buyer,1,10,4,185,2011,72239,10881,0,0,100,0,100,0,1570
Anderkó Ottó Angelo,1,Small_buyer,1,10,2,140,2008,175238,3119,0,0,100,0,100,0,959
UAB Autogenijus,4,Small_buyer,2,9,5,191,2008,268284,5050,25,50,25,75,25,0,390
Korab Alšič,1,Small_buyer,1,8,4,245,2011,213020,13695,0,100,0,100,0,0,1624
DANIEL CRESCENCIO RIVED RAMIREZ,1,Small_buyer,1,10,2,130,2009,194870,3254,0,0,100,100,0,0,-1819
PJ SPORTS CARS,2,Small_buyer,1,6,2,76,2007,78774,1930,0,0,100,0,100,0,499
CONCEPT CAR 68,9,Small_buyer,3,8,8,164,2010,132879,8804,0,55,44,88,11,0,-47
Mind Control,1,Small_buyer,1,8,3,140,2012,127305,5088,0,0,100,0,100,0,489
CHRISTOS CHEILOUDAKIS SPIRIDON,3,Small_buyer,2,10,5,80,2016,95227,8024,33,33,33,0,66,33,954
"ES Autoteile, Inh. Semih Erden",2,Small_buyer,1,9,2,136,2000,185658,1542,0,0,100,0,100,0,-312
MIGUEL ANGEL MORA ROMAN,1,Small_buyer,1,10,3,105,2011,123577,7124,0,0,100,0,100,0,1160
JOSE EITOR CATOIRA,3,Small_buyer,2,5,5,154,2009,202388,6824,33,0,66,66,33,0,717
"Rethmeier Automobile, Inh. Julian Rethmeier",12,Small_buyer,4,9,4,141,2003,180395,1172,0,41,58,25,66,8,189
MARCELO FIGUEIREDO OLIVEIRA,1,Small_buyer,1,9,2,200,2005,234595,4190,0,0,100,0,100,0,290
"Woolf, Steve",1,Small_buyer,1,10,2,90,2009,123521,2487,0,0,100,100,0,0,468
AUTOHANDEL KASTACI V.O.F.,1,Small_buyer,1,8,3,125,2013,50256,7281,0,0,100,0,100,0,354
MegaMat Mateusz Król,1,Small_buyer,1,10,1,120,2009,158486,777,0,0,100,0,100,0,219
NV CARFIDENCE,12,Small_buyer,4,7,10,175,2019,28948,23947,16,33,50,16,83,0,1309
MM-GROUP Marcin Masłocha,9,Small_buyer,3,2,5,141,2005,248105,2711,0,11,88,77,22,0,580
"Autohaus Köttel, Inh. Bernd Köttel",1,Small_buyer,1,10,3,75,2015,70532,8389,0,0,100,0,100,0,635
Auto Zentrum Stoll GmbH,6,Small_buyer,3,9,6,138,2010,114326,7691,16,33,50,50,50,0,856
Cappendijk Auto's Goes,1,Small_buyer,1,8,7,408,2020,22063,55650,0,100,0,0,0,100,1837
JOSEPH CHARLY CHARLES,1,Small_buyer,1,10,4,185,2010,144245,10252,0,100,0,0,100,0,352
"Gebrauchtwagenautohaus - f r a n k -, Inh. Harald Frank",17,Medium_buyer,5,5,9,141,2013,61748,11051,0,5,94,5,94,0,337
"prince cars, Inh. Palwasha Zagari",4,Small_buyer,2,8,6,190,2011,150477,9007,0,100,0,75,25,0,1305
Garage Sposato GmbH,4,Small_buyer,2,6,9,237,2020,35645,27552,100,0,0,25,75,0,678
ZOUGANELIS GEORGIOS EVAGGELOS,1,Small_buyer,1,7,2,70,2010,97348,2741,0,0,100,0,100,0,608
STOMAGRUP 19 DOO SKOPJE,1,Small_buyer,1,10,2,163,2012,187071,2430,0,0,100,100,0,0,400
"Automakler Chemnitz, Inh. Gunar Schaarschmidt",3,Small_buyer,2,10,2,122,2004,255994,735,0,0,100,33,66,0,-21
Imex Carstore GmbH,5,Small_buyer,3,7,9,171,2016,135810,27132,0,80,20,80,20,0,752
Peter Autozentrum Anhalt GmbH - Dessau-Roßlau,34,Medium_buyer,7,5,12,181,2019,42722,47064,2,82,14,97,0,2,2605
Gerd Moennich GmbH & Co. KG,1,Small_buyer,1,10,5,131,2019,31344,28203,0,100,0,100,0,0,1561
FB Auto's,54,Top_buyer,8,1,9,86,2009,117024,2923,3,0,96,0,100,0,578
GDSC TOP BUSINESS SRL,1,Small_buyer,1,7,2,150,2009,144045,3044,0,0,100,100,0,0,785
"H&F Automobile, Inh. Idris Sarwari",2,Small_buyer,1,3,4,150,2011,108784,9955,0,50,50,50,50,0,1074
"Akyol Automobile, Inh. Deniz Ferhat Akyol",1,Small_buyer,1,9,4,272,2015,190934,16200,100,0,0,100,0,0,1118
"ATi KFZ Werkstatt, Inh. Adem Ispirli",1,Small_buyer,1,10,4,100,2017,270952,13187,0,100,0,0,0,100,773
Autohaus Dechent GmbH,1,Small_buyer,1,9,3,100,2013,87761,6573,0,0,100,0,100,0,0
ELETHERIOS KARIOTAKIS KIA SIA EE || AEGEAN APARTMENTS,1,Small_buyer,1,10,3,90,2015,141899,7049,0,0,100,100,0,0,349
GUMICENTAR - VULKAN D.O.O.,1,Small_buyer,1,10,3,90,2017,94538,8605,0,0,100,0,100,0,288
CAR MAX S.N.C. DI FATTORI CRISTIANO & C.,1,Small_buyer,1,8,2,70,2011,115990,4335,0,0,100,0,100,0,593
ANDAC CARS,5,Small_buyer,3,6,3,97,2009,228475,1835,0,0,100,20,80,0,392
DHE - MTK MOTORS S.R.L.,4,Small_buyer,2,4,6,204,2012,168648,12207,0,100,0,100,0,0,911
Filmar Trade LTD,2,Small_buyer,1,9,3,71,2013,124569,4415,0,0,100,0,100,0,631
"Kaymak, Mevlut",1,Small_buyer,1,8,2,75,2004,110053,1405,0,0,100,0,100,0,457
"ISP Autohaus, Inh. Liridon Spahija",1,Small_buyer,1,10,4,135,2016,130317,11241,0,100,0,0,100,0,1087
Wilker Kft,6,Small_buyer,3,6,7,108,2013,144465,10827,0,66,33,66,0,33,634
"Autopark Hohenzollern, Inh. Ahmet Sarmusak",3,Small_buyer,2,6,6,221,2011,136545,16309,0,100,0,100,0,0,689
Autohaus Schultheis GmbH,2,Small_buyer,1,6,6,165,2011,115032,21215,0,50,50,50,50,0,705
AutoSearch.sk s. r. o.,10,Small_buyer,4,6,5,104,2008,142523,2481,0,80,20,30,70,0,318
Gurus CZ s.r.o.,3,Small_buyer,2,2,5,156,2014,163159,11413,0,33,66,100,0,0,338
Retail Eger Kft.,14,Small_buyer,4,7,7,118,2011,133965,5269,0,0,100,7,92,0,729
L. de Prins automotive,1,Small_buyer,1,10,4,163,2012,77153,10382,0,0,100,0,100,0,1533
"M.J AUTO-EXPRES S.C.MIROSŁAW ROGOŻ, JANUSZ ZWOLEŃ",32,Medium_buyer,7,3,9,113,2010,143944,4766,3,0,96,12,87,0,647
"M&C Automobile, Inh. Cristoforo Amodeo",2,Small_buyer,1,9,2,69,2004,139563,816,0,0,100,0,100,0,220
REIMS INDIVIDUAL MOTORS,15,Medium_buyer,5,1,11,347,2016,40175,36184,46,33,20,0,100,0,1509
"FISZMAN S.C. FILAR ANDRZEJ, SZMUC MAREK",14,Small_buyer,4,6,9,141,2011,118948,7571,0,7,92,14,85,0,517
Autokeskus Oy,10,Small_buyer,4,10,10,262,2020,16130,45499,10,90,0,0,0,100,1979
"Schneider KFZ- und Zubehörhandel, Inh. Daniel Schneider",1,Small_buyer,1,9,1,128,1994,132196,464,0,0,100,0,100,0,-528
KOMPOLAKIS IOANNIS CHARIDIMOS,1,Small_buyer,1,7,3,105,2014,147517,6950,0,0,100,100,0,0,-1706
EURL BOURY AUTOS,1,Small_buyer,1,10,5,560,2005,90684,22400,0,100,0,0,100,0,-7268
SŁAWOMIR LESIECKI AUTO-EURO,1,Small_buyer,1,8,2,143,2009,211736,3733,0,0,100,0,100,0,637
AUTOMOVILES PARRA BLESA SL,1,Small_buyer,1,10,4,150,2017,121843,15850,100,0,0,100,0,0,1156
Eurl garage ouvrier Benoit,1,Small_buyer,1,9,2,75,2014,162571,4780,0,0,100,100,0,0,280
NaMiCar Michał Naworol,2,Small_buyer,1,9,3,135,2010,138328,4203,0,50,50,0,100,0,282
"Sonnenberg Automobile, Inh. Dietmar Sonnenberg",1,Small_buyer,1,5,4,150,2018,59481,16500,100,0,0,0,100,0,200
"Muhm Automobile, Inh. Thomas Muhm",4,Small_buyer,2,6,7,178,2014,140562,15837,50,0,50,50,50,0,559
Hetzler-Automobile Vertr. GmbH&Co.KG,1,Small_buyer,1,10,5,190,2019,23912,31698,0,100,0,100,0,0,793
SILVIA PATRICIA RODRIGUES ALVES,1,Small_buyer,1,10,4,122,2013,183690,10300,0,0,100,0,100,0,352
"Dündar Autohandel, Inh. Mehmet Dündar",4,Small_buyer,2,3,3,88,2006,207199,1319,0,0,100,50,50,0,335
J.W. Handelsgesellschaft mbH,1,Small_buyer,1,10,5,320,2017,101831,28500,0,100,0,0,100,0,-2400
"S & N Automobile, Inh. Razvan-Nicolae Buciumean",1,Small_buyer,1,7,2,163,2012,132689,3960,100,0,0,0,0,100,-592
RADWAN RAFAŁ RADWAŃSKI,4,Small_buyer,2,9,4,157,2010,202689,4028,25,0,75,75,25,0,70
AUTO GT S.R.L.S.,2,Small_buyer,1,9,4,126,2011,157305,5605,50,0,50,0,100,0,-77
AUTO SERWIS ARTUR KWATER,2,Small_buyer,1,9,2,125,2008,234736,1699,0,0,100,100,0,0,-85
"Jerman group, Uros Jerman s.p.",6,Small_buyer,3,8,9,213,2015,112085,19669,0,50,50,66,33,0,3
JJ SUPER GARAGE SL,1,Small_buyer,1,10,2,110,2011,172636,4326,0,0,100,100,0,0,653
EL AUTOMOTIVE,1,Small_buyer,1,8,6,204,2020,17823,49571,0,100,0,100,0,0,2887
MB Auto Dominus,1,Small_buyer,1,10,4,240,2016,187743,15758,100,0,0,100,0,0,873
Pirmas pasirinkimas MB,1,Small_buyer,1,10,3,177,2010,292520,5135,0,0,100,100,0,0,285
Auto A,1,Small_buyer,1,6,2,140,2012,193286,4797,0,0,100,100,0,0,415
CORIANDRI AUTO CONCEPT S.R.L.,2,Small_buyer,1,9,4,140,2011,183757,6507,0,50,50,100,0,0,526
SIA RZ Autoparks,8,Small_buyer,3,8,9,163,2012,149619,12658,12,50,37,87,12,0,831
EURL BH AUTO 17,1,Small_buyer,1,10,6,355,2006,155653,43260,0,100,0,0,100,0,1260
"Funkenburg Automobile, Inh. Isa Can",19,Medium_buyer,5,5,10,230,2012,155614,18915,10,84,5,94,5,0,1097
"Car Point Bremen, Inh. M. Chaabo",1,Small_buyer,1,10,2,60,2013,41365,4109,0,0,100,0,100,0,639
AUTOMOBILE GROUP SRL,5,Small_buyer,3,9,5,131,2011,157865,6506,0,20,80,40,60,0,727
UNICARS CZ s.r.o.,3,Small_buyer,2,8,6,160,2015,126736,16153,0,0,100,100,0,0,666
"KFZ Vermittlung und Handel, Inh. Milenko Topic",23,Medium_buyer,6,5,8,98,2009,91601,3725,0,0,100,0,100,0,605
"Martin Klaus Automobile, Inh. Martin Klaus",8,Small_buyer,3,6,9,130,2018,42311,20383,25,25,50,0,25,75,760
AUTOMOBO s.r.o.,4,Small_buyer,2,3,7,218,2014,194178,15676,75,0,25,100,0,0,-1983
WITSK s.r.o.,1,Small_buyer,1,10,2,85,2005,116652,3500,0,0,100,0,100,0,-596
Maatschap 2B verhuur,2,Small_buyer,1,10,4,91,2012,119873,5137,0,50,50,0,100,0,270
PAPADOPOULOS KONSTANTINOS SOLOMON ALEXANDROS,2,Small_buyer,1,10,4,105,2016,142790,8095,0,0,100,50,50,0,805
Autohaus Schöndorfer GmbH,1,Small_buyer,1,10,4,150,2018,128935,16901,100,0,0,100,0,0,589
Autohuis Ter Laare,20,Medium_buyer,6,1,9,142,2014,93732,11685,45,0,55,0,100,0,184
AMEN AUTOS,10,Small_buyer,4,6,5,102,2009,115521,3073,20,20,60,20,80,0,549
Azur Mobil Kft,3,Small_buyer,2,9,4,124,2009,172032,3994,0,33,66,0,100,0,621
GASTRO-CONSULT TANÁCSADÓ Kereskedelmi Szolgáltató Korlátolt Felelősségű Társaság,1,Small_buyer,1,7,7,265,2021,7980,56684,0,100,0,0,0,100,1048
GTWR MOTORS S.R.L.S.,4,Small_buyer,2,7,7,155,2012,77509,14990,0,0,100,50,50,0,528
primo cars 77,1,Small_buyer,1,4,1,90,2004,191432,902,0,0,100,0,100,0,328
TAREFA SECULAR - LDA,1,Small_buyer,1,10,2,75,2009,103288,3294,0,0,100,0,100,0,658
"Kfz.Handel Haas, Inh. Elena Haas",1,Small_buyer,1,10,4,150,2018,103029,15351,100,0,0,100,0,0,544
EVAUTO SIA,1,Small_buyer,1,7,2,135,2014,269506,2967,0,0,100,100,0,0,576
GEMINI TSEMINI ANONYMI EMPORIKI KAI EISAGOGIKI ETAIREIA SYSTIMATON ASFALEIAS ILEKTRONIKON EIDON KAI TILEPIKOINONIAKOY YL - GEMINI SECURITY AE,6,Small_buyer,3,4,5,80,2011,129751,4046,0,0,100,0,100,0,540
HOT HATCH GARAGE KAMIL SAMOL,9,Small_buyer,3,3,5,90,2010,154956,3605,0,0,100,0,100,0,551
SAMUEL TRUJILLO ESTEPA,1,Small_buyer,1,9,1,115,1992,172547,373,0,0,100,0,100,0,-108
SERVICE ECONOMIC TRADE S.R.L.,1,Small_buyer,1,7,2,218,2008,175149,2700,0,100,0,0,100,0,-442
PAULO MANUEL MESQUITA MANSO,1,Small_buyer,1,10,4,118,2017,90962,10577,100,0,0,0,100,0,362
Carvision AG,11,Small_buyer,4,9,10,231,2019,24807,29922,81,9,9,45,54,0,608
EURL C.A AUTOS 06,14,Small_buyer,4,3,9,162,2011,62608,15071,21,21,57,21,78,0,1460
"GRZEGORZ FALTYNOWSKI - AUTO - NAPRAWA, BLACHARSTWO",3,Small_buyer,2,9,3,107,2009,136778,2734,0,0,100,0,100,0,346
"Fa.Müller, Inh. Michael Müller",41,Medium_buyer,7,1,9,109,2005,132851,2711,4,29,65,7,92,0,462
MVS Automotive,2,Small_buyer,1,6,4,147,2010,119523,6817,0,0,100,0,100,0,1022
CAP DVA,12,Small_buyer,4,6,9,206,2010,120064,13176,16,83,0,50,50,0,973
AUTO ENERGY d.o.o.,3,Small_buyer,2,6,5,143,2011,211273,6923,0,0,100,100,0,0,807
AUTOMOBILI LOVISETTO DI LOVISETTO ADRIANO,3,Small_buyer,2,7,8,137,2018,37638,27043,33,0,66,100,0,0,1273
COSTINEL MANOLE,1,Small_buyer,1,10,2,90,2010,137446,4992,0,0,100,100,0,0,292
Trotsenko Andrii,6,Small_buyer,3,8,3,115,2006,238229,1590,16,50,33,16,83,0,431
Autobedrijf Gebroeders Vos Veghel B.V.,11,Small_buyer,4,2,10,323,2019,48069,42806,9,90,0,0,27,72,1923
Bartiverda Kft.,6,Small_buyer,3,7,5,110,2013,324179,5068,16,0,83,83,16,0,688
MV COCA REAL ESTATE SRL,2,Small_buyer,1,8,4,147,2012,174771,7228,50,50,0,100,0,0,812
GS AUTOMOBILES,17,Medium_buyer,5,3,9,193,2011,105168,12325,58,17,23,52,47,0,901
CAR MY FACE s.r.o.,9,Small_buyer,3,3,5,90,2007,170438,3007,22,0,77,33,66,0,319
MONSIEUR XAVIER CAPOULADE,7,Small_buyer,3,6,6,95,2012,92818,6829,0,0,100,71,28,0,834
HANIOTIS NIKOLAOS KONSTANTINOS,3,Small_buyer,2,8,4,70,2018,63111,6389,0,0,100,0,100,0,280
Autocentrum Brabant,46,Medium_buyer,8,8,11,124,2016,72395,13947,26,19,54,0,100,0,637
"EC Automobile, Inh. Emre Celik",1,Small_buyer,1,6,4,135,2015,136834,15600,0,100,0,100,0,0,551
VG 372 s.r.o.,1,Small_buyer,1,2,2,122,2010,161402,4208,0,0,100,0,100,0,291
BRIHAYE AUTOMOBILES,2,Small_buyer,1,9,4,120,2009,109791,5848,0,0,100,0,100,0,470
Josef Hron,18,Medium_buyer,5,4,9,140,2010,156112,7182,50,5,44,77,22,0,853
FENIX FULL J CAR SL,4,Small_buyer,2,8,7,151,2014,124294,14432,0,50,50,100,0,0,806
"Autohaus Zuth, Inh. Jörg Zuth",1,Small_buyer,1,8,2,85,2010,150386,3501,0,0,100,0,100,0,595
GEORG SCHMIDERER GMBH,1,Small_buyer,1,3,5,110,2020,13141,21597,0,0,100,0,100,0,2039
Autohaus Jauch GmbH,8,Small_buyer,3,7,6,110,2012,96320,6243,0,0,100,0,100,0,510
ROMAN KAPUSTA KARO-MOTORS,1,Small_buyer,1,8,2,82,2010,176894,2079,0,0,100,0,100,0,333
PSL AUTOMOTIVE,1,Small_buyer,1,9,4,185,2011,83535,11522,0,100,0,0,100,0,1486
"Kfz Middel, Inh. Christian Middel",10,Small_buyer,4,7,4,135,2005,152438,1723,10,0,90,10,90,0,236
"GbR mit Emre Yaylaoglu, Ozan Yildiz",2,Small_buyer,1,10,2,75,2004,131519,1731,0,0,100,0,100,0,417
"Firma Handlowa ""PASKER"" Jacek Skiera",8,Small_buyer,3,7,5,108,2008,159416,3118,0,0,100,0,100,0,662
ROBISAM AUTO CENTER SRL,1,Small_buyer,1,6,2,130,2009,330627,3680,0,0,100,100,0,0,725
VIDAUTOROM S.R.L,3,Small_buyer,2,10,2,106,2006,198722,1492,0,0,100,66,33,0,337
FERNANDO MANUEL DIAS DOS REIS FERREIRA,2,Small_buyer,1,10,2,90,2008,203653,1952,50,0,50,50,50,0,705
NUOVA B.L. AUTO S.N.C. DI BIONDANI ALESSANDRO E ROBERTO,9,Small_buyer,3,1,6,72,2013,88680,4568,0,0,100,11,88,0,592
All Transactions,8,Small_buyer,3,8,5,87,2005,120860,3846,37,0,62,12,87,0,539
CLASSICS MINI,14,Small_buyer,4,7,7,132,2007,116713,5111,0,0,100,0,100,0,620
Svirshyna Ihor,1,Small_buyer,1,8,4,150,2015,221931,10900,100,0,0,100,0,0,897
Simsek Deutschland GmbH,6,Small_buyer,3,9,4,140,2006,118143,2573,0,33,66,50,50,0,-59
PB Cars Piotr Biernacki,19,Medium_buyer,5,8,7,86,2009,155890,3062,0,5,94,5,94,0,629
Autohaus Müller GmbH,12,Small_buyer,4,7,9,142,2016,54697,14075,0,33,66,16,83,0,979
"DREAM CARS, INCOGNITO - KAROLINA BĄK",3,Small_buyer,2,5,4,133,2010,189809,4955,0,0,100,33,66,0,565
M GARAGE S.R.L. SEMPLIFICATA,13,Small_buyer,4,6,9,88,2016,58658,10348,0,30,69,7,61,30,892
KUPPELWIESER JULIAN,2,Small_buyer,1,7,5,167,2015,86742,15841,50,0,50,100,0,0,1051
BERTUCCO AUTO S.R.L.,1,Small_buyer,1,9,3,70,2017,11214,9752,0,0,100,0,100,0,-848
Espace méditerranée - Groupe CAPEL (TRESSOL CHABRIER),1,Small_buyer,1,10,4,170,2007,143800,10712,0,0,100,100,0,0,512
"Firma Handlowo - Usługowa ""MASTER"" Łukasz Sękiewicz",2,Small_buyer,1,1,2,140,2010,211551,2397,50,0,50,50,50,0,-34
"KFZ Honke, Inh. Reinhard Honke",23,Medium_buyer,6,7,5,85,2004,175556,1283,0,8,91,13,86,0,331
G KAPSALAKIS MONOPROSOPI IKE AUTOCENTER KAPSALAKIS,4,Small_buyer,2,7,6,95,2016,101040,9971,25,0,75,25,75,0,1118
DAVIDE DA SILVA MARTINS,1,Small_buyer,1,8,3,115,2015,202004,7966,0,0,100,100,0,0,892
MOMENTO DE TOPO - UNIPESSOAL LDA,6,Small_buyer,3,8,8,188,2013,182510,15342,0,83,16,100,0,0,1160
"Romas Automobile, Inh. Eduard Romas",2,Small_buyer,1,6,1,52,2009,159922,465,0,0,100,0,100,0,54
Autobedrijf Probaat V.O.F.,1,Small_buyer,1,9,4,140,2015,49044,12750,100,0,0,0,100,0,384
SLA,11,Small_buyer,4,3,9,166,2012,82636,11910,45,18,36,18,81,0,725
Auto Pluto Kft.,1,Small_buyer,1,10,3,387,2006,333606,6185,0,100,0,0,100,0,834
GARD AUTOMOBILE PASSION Toyota,1,Small_buyer,1,7,2,300,2004,240178,1803,0,100,0,0,100,0,-319
AUTO USATE LOW COST - SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,1,Small_buyer,1,9,4,135,2019,35790,18434,0,0,100,0,100,0,634
DESIDERIO AUTO SAS DEI F.LLI DESIDERIOSCIOLI A.& S.,2,Small_buyer,1,10,2,55,2009,78885,1788,0,0,100,0,100,0,775
Baudisch & Baudisch GbR,1,Small_buyer,1,7,2,87,2013,69060,4812,0,0,100,0,100,0,655
DEROCQ MENARD,1,Small_buyer,1,3,2,87,2006,139602,3417,0,100,0,0,100,0,929
AUTO-FRED Radosław Federak,2,Small_buyer,1,10,4,80,2014,92374,7652,0,50,50,50,0,50,454
MARSIM PROMPT 2003 SRL,2,Small_buyer,1,8,5,140,2015,139689,12411,50,0,50,100,0,0,1220
"MALGAJ, D.O.O.",1,Small_buyer,1,10,5,280,2018,95035,26856,0,100,0,0,100,0,592
Klaus Volle,2,Small_buyer,1,10,4,151,2009,122295,7650,50,50,0,50,50,0,728
SARL SDS NEGOCE,15,Medium_buyer,5,4,8,130,2009,128071,5139,6,20,73,26,73,0,749
"M PIETQUIN, SÉBASTIEN",3,Small_buyer,2,3,6,387,2011,80320,15329,0,33,66,0,100,0,1307
EURO AUTO PARTNERS,3,Small_buyer,2,9,7,270,2013,206422,17075,0,100,0,100,0,0,452
CENTER CAR,3,Small_buyer,2,6,5,101,2015,81633,10990,33,0,66,66,33,0,602
"""WYDAWNICTWO PLATAN"" S.C. PIOTR PAWLIK, KRZYSZTOF PAWLIK",2,Small_buyer,1,6,4,164,2012,159245,6989,0,0,100,100,0,0,770
M-M-S Samochody Użytkowe Martyna Borgosz,6,Small_buyer,3,7,4,97,2009,171096,3142,16,16,66,33,66,0,207
"UTA-Automobile, Inh. Uta Emilian",7,Small_buyer,3,4,7,179,2010,85111,8784,0,71,28,42,57,0,995
"B91-Automobile, Inh. Ronald Herzog",1,Small_buyer,1,10,2,100,2005,125308,2022,0,0,100,100,0,0,244
AUTO-MAX ADAM KONKEL,1,Small_buyer,1,10,2,145,2010,279103,4116,0,0,100,0,100,0,727
Martin Čep,10,Small_buyer,4,6,6,96,2008,141969,4479,0,0,100,30,70,0,778
"Teile-Baecker.de, Inh. Sascha Bäcker",2,Small_buyer,1,8,5,215,2009,106644,10891,0,50,50,0,100,0,-41
V & W Vrzal u Weitgasser GesbR,7,Small_buyer,3,5,7,129,2013,138674,9848,14,0,85,100,0,0,438
MARIA DEL ROCIO GONZALEZ ROMERO,1,Small_buyer,1,4,2,125,2008,185700,2914,0,0,100,100,0,0,690
auto züri west ag,7,Small_buyer,3,10,10,243,2020,14282,36953,57,14,28,28,71,0,1309
MB EDMAJA,1,Small_buyer,1,10,2,143,2007,260876,3317,0,0,100,100,0,0,1294
"Rasvytas, UAB",2,Small_buyer,1,7,4,211,2013,243416,6232,50,50,0,50,0,50,-3553
"Main Auto Kfz-Handel, Inh. Ziyad Sayegh",9,Small_buyer,3,5,7,143,2011,164161,8014,33,33,33,88,11,0,814
Adaś Adam Stencel,3,Small_buyer,2,8,7,163,2017,123358,23260,100,0,0,100,0,0,955
FASTPRECISION - COMERCIO DE AUTOMOVEIS UNIPESSOAL LDA,3,Small_buyer,2,10,6,203,2014,152374,15489,33,66,0,66,33,0,810
SAMPANI AIKATERINI NIKOLAOS,2,Small_buyer,1,8,5,127,2017,55212,11387,0,0,100,100,0,0,-883
Patrik Kraus,1,Small_buyer,1,8,2,225,2006,187885,4006,0,0,100,0,100,0,536
Car Store Cuijk,2,Small_buyer,1,8,2,77,2006,156304,1426,0,0,100,0,100,0,531
TOTAL OCASION CARS SL,2,Small_buyer,1,8,4,121,2014,135874,8962,0,0,100,50,50,0,392
V.O.F. VAKGARAGE VAN DE WAL OIRSCHOT,5,Small_buyer,3,9,9,134,2016,42399,27504,20,60,20,40,60,0,1397
Radek Tomis,1,Small_buyer,1,9,4,240,2015,205329,13303,100,0,0,100,0,0,400
AUTOMOBILE F & D BACAU S.R.L.,2,Small_buyer,1,8,2,60,2009,201407,1519,0,0,100,0,100,0,385
Motor Center Heinen GmbH,28,Medium_buyer,6,7,11,143,2019,28527,20430,14,32,53,3,92,3,684
Grupa Śliwiński Marek Śliwiński,6,Small_buyer,3,8,9,211,2018,160694,18792,33,66,0,83,16,0,706
ALCOMA AUTO GROUP S.R.L.,1,Small_buyer,1,7,3,200,2014,148127,5313,0,0,100,0,100,0,313
Automobielbedrijf de Soester B.V.,2,Small_buyer,1,10,5,102,2017,45364,17025,50,50,0,0,0,100,1115
AUTO LORENC s.r.o.,50,Top_buyer,8,1,9,132,2008,203071,3907,2,14,84,84,16,0,450
SUNSHINE-POWER KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG,1,Small_buyer,1,9,5,204,2017,29500,20728,100,0,0,0,0,100,700
"Autohandel & Autopflege, Inh. Ivana Maric",2,Small_buyer,1,9,4,125,2012,200571,7426,0,0,100,100,0,0,775
"Gebrauchtwagen Belz, Inh. Siegfried Belz",3,Small_buyer,2,10,5,170,2009,145396,9859,33,33,33,66,33,0,458
"Milo's Automobile, Inh. Milad Barksai",3,Small_buyer,2,7,4,127,2007,158539,5716,0,33,66,33,66,0,331
AUTOKING DOOEL Vinica,1,Small_buyer,1,6,2,110,2014,557437,3178,100,0,0,100,0,0,403
ALMIR AUTOCONSULT S.R.L.,2,Small_buyer,1,10,3,105,2010,208551,4542,0,50,50,0,100,0,947
Mpower Piotr Stachera,4,Small_buyer,2,8,5,121,2014,267954,7118,0,0,100,100,0,0,566
Autowelt Melle GbR,8,Small_buyer,3,3,6,126,2013,133909,6086,12,0,87,25,75,0,352
"Autopark Misburg, Inh. Abdul Waheed Faizi",39,Medium_buyer,7,2,8,129,2006,132978,2521,2,20,76,28,71,0,314
EURL GIB'OCCASION,8,Small_buyer,3,6,9,231,2015,84354,20434,25,25,50,37,62,0,-259
MULTICAR EMPORIKI EISAGOGIKI OHIMATON IDIOTIKI KEFALAIOUHIKI ETAIREIA || MULTICAR P C,3,Small_buyer,2,10,4,75,2012,130590,3365,0,0,100,0,100,0,965
AUTO RULATE CENTER S.R.L.,1,Small_buyer,1,10,3,170,2011,195031,5368,0,0,100,0,100,0,532
Alfredo Colaci,1,Small_buyer,1,8,3,70,2016,41459,6737,0,0,100,0,100,0,-209
Autohaus Ahrens GmbH,14,Small_buyer,4,7,9,121,2017,37429,16328,0,35,64,7,57,35,1626
GROUPE SYNETHIS - OCCAZUR,4,Small_buyer,2,7,7,112,2016,55717,13912,0,0,100,0,100,0,579
AUTO-HAMMER GmbH,3,Small_buyer,2,10,6,166,2016,55589,15794,0,33,66,0,100,0,982
"A66 Automobile, Inh. Ihsan Arslan",11,Small_buyer,4,1,11,360,2017,79592,58061,9,90,0,18,81,0,2155
GABI-CAR Kft.,2,Small_buyer,1,6,4,156,2009,237605,6658,50,0,50,100,0,0,1323
ONROAD CAR SRL,3,Small_buyer,2,2,4,159,2010,218513,6354,33,33,33,66,33,0,756
One Ch'ti Auto,4,Small_buyer,2,7,5,159,2011,89048,6858,0,25,75,0,100,0,-5
Jan Uebelhör & Deniz Ural Gbr,14,Small_buyer,4,1,9,183,2009,151592,8632,14,50,35,28,71,0,533
AUTOMOBIELBEDRIJF VOLMAN ZEVENAAR B.V.,1,Small_buyer,1,10,3,85,2017,52416,9250,0,0,100,0,100,0,912
