id,first_price,eligible_month,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
KH98287,37910.0,November,DE,0,Audi,TT,45 TFSI,Black,2019,Coupe,Teilleder,6.5,23082,245,Benzin,manual,89
WP98955,11510.0,May,DE,1,Ford,Fiesta,1.0 EcoBoost,Black,2016,Limousine,Stoff,4.3,52461,100,Benzin,manual,102
XV42113,33100.0,January,DE,1,Volvo,XC 90,2.0 D5,Gray,2015,SUV,Leder,5.8,85765,225,Diesel,automatic,34
CH80939,15300.0,March,DE,0,Mazda,3,2.0,White,2015,Limousine,Stoff,5.1,62355,120,Benzin,manual,117
SP63033,24590.0,May,DE,0,Volkswagen,Caddy,1.4 TSI,Green,2017,Van,Stoff,5.7,40278,125,Benzin,automatic,19
RH19170,14490.0,August,DE,0,Renault,Captur,0.9 Energy,Brown,2018,SUV,Stoff,5.4,24923,90,Benzin,manual,72
ER33237,13390.0,November,CZ,0,Hyundai,i30,1.4 MPI,Red,2017,Limousine,Stoff,5.4,48655,99,Benzin,manual,37
FM14098,17990.0,September,DE,0,Dacia,Duster II,1.3 TCe,Brown,2019,SUV,Stoff,6.0,8621,131,Benzin,manual,55
WC61246,17720.0,March,DE,0,Dacia,Duster II,1.2 TCe,Orange,2017,SUV,Stoff,6.4,54852,125,Benzin,manual,25
HJ30654,19890.0,January,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Black,2018,SUV,Leder,7.1,43474,163,Benzin,automatic,10
TN01010,24290.0,November,DE,0,BMW,2er,220i Gran Tourer,White,2016,Van,Leder,5.9,63251,192,Benzin,automatic,32
AD40453,16400.0,June,DE,0,BMW,3er,320d,Blue,2014,Kombi,Stoff,4.6,87006,185,Diesel,automatic,44
LV55969,19500.0,January,DE,0,BMW,X1,xDrive 20d,Brown,2014,SUV,Stoff,5.4,82887,185,Diesel,automatic,28
MZ46084,26600.0,August,DE,0,Mercedes-Benz,C-Klasse,C 250 d,Black,2016,Coupe,Leder,4.2,118638,205,Diesel,automatic,12
JY01335,25620.0,December,DE,0,Audi,A4,2.0 TFSI,Black,2017,Kombi,Stoff,6.1,58087,190,Benzin,automatic,40
DT47557,21490.0,September,DE,0,Ford,Kuga,1.5 EcoBoost,Black,2016,SUV,Alcantara,7.4,58235,182,Benzin,automatic,79
RN04886,21290.0,November,DE,0,Seat,Leon,1.4 TSI,Gray,2017,Kombi,Teilleder,4.7,46581,150,Benzin,automatic,32
KH30098,24000.0,October,DE,0,Volkswagen,Golf VII Sportsvan,1.5 TSI,Red,2018,Van,Alcantara,5.1,15775,150,Benzin,automatic,25
SY41043,11600.0,December,DE,1,Smart,forfour,1.0,Gray,2019,Limousine,Stoff,5.2,16967,70,Benzin,manual,2
DS82068,15300.0,June,DE,0,Peugeot,2008,1.2 e-THP,White,2017,SUV,Teilleder,4.8,34249,110,Benzin,automatic,57
NM19549,16390.0,November,PL,0,Volkswagen,Golf VII,1.4 TSI,Gray,2016,Limousine,Teilleder,5.0,79647,125,Benzin,automatic,39
MD58754,12890.0,February,DE,0,Mazda,2,1.5,Blue,2016,Limousine,Stoff,4.5,37934,90,Benzin,manual,25
LL71620,14490.0,May,DE,0,Volkswagen,Golf VII,1.6 TDI,Red,2015,Kombi,Teilleder,4.0,103022,110,Diesel,automatic,19
RB60797,24500.0,September,DE,0,Mercedes-Benz,A-Klasse,A 250,White,2016,Limousine,Teilleder,6.7,48893,210,Benzin,automatic,77
WU59675,32800.0,August,DE,0,Skoda,Superb,2.0 TDI,Black,2019,Kombi,Alcantara,6.2,37803,190,Diesel,automatic,49
WF31971,20490.0,August,DE,0,Audi,A4 Allroad,2.0 TDI,Black,2015,Kombi,Leder,5.6,105828,190,Diesel,automatic,67
GK58307,35500.0,September,DE,0,Volkswagen,Touareg,3.0 V6 TDI,Black,2018,SUV,Leder,7.1,62707,262,Diesel,automatic,1
DL71508,8640.0,December,DE,0,Seat,Ibiza,1.4,Gray,2012,Kombi,Stoff,5.9,79355,85,Benzin,manual,25
MU99083,13920.0,March,DE,1,BMW,1er,116i,White,2015,Limousine,Stoff,5.4,86889,110,Benzin,manual,5
FT24880,36490.0,August,DE,0,Volkswagen,T6 Transporter,2.0 TDI,Gray,2019,Kombi,Stoff,6.3,52897,150,Diesel,automatic,66
SW48793,9990.0,March,DE,0,Ford,Ka+,1.5 TDCi,Gray,2018,Kombi,Stoff,4.1,109052,95,Diesel,manual,10
JJ30868,17640.0,February,DE,0,Volkswagen,Caddy,2.0 TDI,Black,2015,Van,Stoff,4.8,95489,102,Diesel,automatic,2
AM62668,16890.0,March,DE,0,Kia,cee'd,SW 1.6 CRDi,White,2018,Kombi,Stoff,3.9,37320,115,Diesel,manual,19
HL88865,37500.0,July,DE,1,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200 d,White,2020,Kombi,Alcantara,4.4,37169,150,Diesel,automatic,36
XK38622,19490.0,November,DE,0,Ford,Grand C-Max,1.5 EcoBoost,Blue,2018,Van,Stoff,7.4,37673,150,Benzin,manual,3
UE64444,17500.0,October,DE,0,BMW,2er,218d Gran Tourer,White,2015,Van,Stoff,4.5,79588,150,Diesel,automatic,5
UT00000,16470.0,November,DE,0,Volkswagen,Passat,2.0 TDI,White,2016,Kombi,Stoff,4.1,97626,150,Diesel,manual,21
WL61327,20750.0,March,DE,1,Mercedes-Benz,A-Klasse,A 200,Gray,2017,Limousine,Teilleder,5.5,69915,155,Benzin,manual,24
BS29315,18490.0,November,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2017,Kombi,Stoff,5.1,61866,125,Benzin,automatic,1
PA10246,21680.0,April,DE,0,Audi,A3 Limousine,1.4 TFSI,Gray,2015,Limousine,Alcantara,4.7,67865,150,Benzin,automatic,102
UL41640,19490.0,May,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Silver,2015,Limousine,Teilleder,5.0,84939,155,Benzin,manual,20
VA32353,40790.0,October,DE,0,BMW,5er,530d,White,2019,Kombi,Leder,5.8,65153,265,Diesel,automatic,56
SN38361,10500.0,July,DE,0,Citroen,DS3,1.6 THP,White,2015,Limousine,Stoff,5.6,67555,165,Benzin,manual,12
JC07363,20990.0,March,DE,0,Volkswagen,Passat,1.4 TSI,Brown,2018,Kombi,Stoff,5.1,79721,150,Benzin,manual,58
DM72948,17990.0,January,DE,0,Opel,Zafira Tourer,1.4 Turbo,Gray,2018,Van,Stoff,6.4,55597,140,Benzin,manual,38
EJ31488,26900.0,October,DE,1,Audi,A3,2.0 TFSI,White,2017,Limousine,Teilleder,6.0,81598,190,Benzin,automatic,91
HA28938,14800.0,September,DE,0,Mazda,3,2.2 Turbodiesel,White,2016,Limousine,Stoff,4.1,47792,150,Diesel,manual,34
WZ10499,29790.0,February,DE,0,BMW,5er,520d,Black,2017,Kombi,Leder,4.9,77821,190,Diesel,automatic,25
GW62062,22990.0,February,DE,0,Volkswagen,Touran,1.4 TSI,Blue,2016,Van,Alcantara,5.4,73126,150,Benzin,automatic,11
LN98480,15150.0,June,DE,0,Peugeot,308,1.2 PureTech,Gray,2019,Kombi,Stoff,5.2,79055,131,Benzin,manual,7
UF66218,23260.0,April,DE,0,BMW,2er,220i Gran Tourer,White,2016,Van,Stoff,5.9,54876,192,Benzin,automatic,22
AB55440,38550.0,April,DE,1,BMW,5er,530e,Gray,2018,Limousine,Leder,1.9,44463,185,Hybrid,automatic,29
GA17420,24100.0,August,DE,0,Abarth,595C,1.4,Blue,2018,Cabrio,Teilleder,6.0,7233,180,Benzin,manual,145
AF95974,10600.0,July,DE,0,Peugeot,108,1.2 VTi,White,2017,Limousine,Stoff,4.3,49580,82,Benzin,manual,68
ER46266,20700.0,September,DE,0,Kia,Sorento,2.2 CRDi,Brown,2015,SUV,Leder,6.7,106190,200,Diesel,automatic,10
AV31888,14440.0,March,DE,0,Audi,A1,1.4 TFSI,Black,2014,Limousine,Stoff,5.3,71205,122,Benzin,manual,55
LA40536,9130.0,February,DE,0,Fiat,500,0.9,White,2015,Limousine,Stoff,4.0,63513,85,Benzin,manual,43
US47258,24490.0,March,DE,0,Volkswagen,Touran,1.4 TSI,White,2018,Van,Stoff,5.4,77333,150,Benzin,automatic,78
NP15455,17100.0,October,DE,0,BMW,1er,120d,Black,2016,Limousine,Stoff,4.3,108082,190,Diesel,automatic,1
GA90804,19520.0,January,DE,0,Opel,Grandland X,1.2,Blue,2017,SUV,Teilleder,5.5,66001,130,Benzin,automatic,10
GZ92393,25450.0,December,DE,0,Volkswagen,Tiguan,2.0 TDI,Blue,2018,SUV,Stoff,4.8,59228,150,Diesel,automatic,46
AK40405,18020.0,April,DE,0,Renault,Kadjar,1.2 TCe Energy,Blue,2017,SUV,Stoff,5.8,37515,130,Benzin,automatic,59
RM34010,22100.0,August,DE,0,Mercedes-Benz,B-Klasse,B 220,Red,2016,Van,Teilleder,6.7,19351,185,Benzin,automatic,29
EX20380,16000.0,July,CZ,0,Skoda,Octavia,1.4 TSI,Red,2015,Kombi,Stoff,5.2,45230,150,Benzin,manual,55
YA30574,6800.0,August,DE,0,Smart,fortwo,1.0,White,2013,Cabrio,Stoff,4.7,66168,70,Benzin,automatic,10
RG22757,23950.0,December,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Stoff,4.9,28522,150,Benzin,automatic,26
EM65047,14440.0,April,DE,0,Opel,Mokka X,1.4 Turbo,Brown,2018,SUV,Stoff,6.5,27568,120,Benzin,manual,100
TZ49133,17490.0,September,DE,0,Seat,Arona,1.6 TDI,Black,2019,SUV,Stoff,4.3,55552,115,Diesel,manual,65
FF94072,8990.0,November,DE,0,Ford,B-Max,1.6 Ti-VCT,Beige,2014,Van,Stoff,6.4,91556,105,Benzin,automatic,1
EZ11410,12200.0,July,DE,0,Renault,Clio,0.9 Energy,Black,2018,Limousine,Stoff,4.7,51622,90,Benzin,manual,20
AA34089,11890.0,July,AT,0,Hyundai,i20,1.2,Red,2016,Limousine,Stoff,5.1,30836,85,Benzin,manual,82
EF63103,13370.0,February,DE,0,Kia,Rio,1.4,Red,2017,Limousine,Stoff,5.0,28057,100,Benzin,manual,69
EL23822,19690.0,August,CZ,0,Skoda,Octavia,2.0 TSI,Blue,2015,Kombi,Teilleder,6.2,105728,220,Benzin,automatic,69
NH15715,15900.0,September,DK,1,Volkswagen,Polo,1.0 TSI,Blue,2018,Limousine,Stoff,4.7,42131,115,Benzin,automatic,44
CD05720,38940.0,March,DE,0,Cupra,Ateca,2.0 TSI,Black,2020,SUV,Alcantara,7.7,22053,300,Benzin,automatic,1
YG09100,10700.0,November,DE,0,Opel,Insignia,2.0 CDTI,Black,2012,Kombi,Teilleder,5.1,84848,160,Diesel,manual,7
HA77412,24990.0,October,DK,0,Nissan,Qashqai,1.3 DIG-T,Black,2019,SUV,Leder,5.8,28258,159,Benzin,automatic,9
AH20394,19990.0,March,DE,0,Ford,Fiesta,1.5 EcoBoost,Blue,2019,Limousine,Teilleder,6.0,42640,200,Benzin,manual,30
HY47305,16200.0,April,DE,1,Citroen,C3,1.2 e-THP,Blue,2018,Limousine,Stoff,4.9,34547,110,Benzin,automatic,50
EX23174,18890.0,November,DE,0,BMW,1er,120i,Black,2017,Limousine,Stoff,5.5,49732,185,Benzin,automatic,35
HU41382,15600.0,June,DE,0,Mazda,CX-5,2.2 Turbodiesel,Red,2015,SUV,Stoff,4.6,59765,150,Diesel,manual,7
JA04898,13660.0,April,IT,0,Fiat,Tipo,1.4,Brown,2019,Kombi,Stoff,6.5,26648,95,Benzin,manual,42
UL97130,13990.0,July,DE,0,MINI,MINI,One,Beige,2016,Limousine,Stoff,5.1,45664,75,Benzin,manual,21
PW91486,21400.0,February,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200 d,Gray,2014,SUV,Teilleder,4.9,101193,135,Diesel,automatic,3
AG36071,18990.0,April,DE,0,Opel,Insignia,1.5 SIDI Turbo,Black,2017,Limousine,Teilleder,6.1,85283,165,Benzin,automatic,41
PN11654,18100.0,April,DE,0,MINI,Countryman,John Cooper Works,Black,2012,SUV,Leder,7.4,56619,218,Benzin,manual,108
TT15357,15100.0,September,DE,0,Dacia,Sandero II,0.9 TCe,White,2020,Limousine,Stoff,5.2,2883,90,Benzin,manual,53
SS46144,17590.0,September,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2015,Limousine,Stoff,4.7,89151,150,Diesel,manual,3
AB39052,20190.0,July,DE,0,Volkswagen,Polo,1.0 TSI,Black,2020,Limousine,Stoff,4.7,26073,116,Benzin,manual,65
TD89387,31990.0,February,DE,0,Peugeot,Expert,2.0 Blue-HDi,Black,2018,Kombi,Stoff,5.3,44793,150,Diesel,manual,46
PU77853,8990.0,September,DE,0,Fiat,Panda,1.2,Gray,2017,Limousine,Stoff,5.2,30533,70,Benzin,manual,16
HS49418,11490.0,February,DE,0,Peugeot,308,1.2 e-THP,Blue,2015,Kombi,Teilleder,4.8,102412,130,Benzin,manual,9
WM95489,13320.0,May,DE,0,MINI,Cabrio,Cooper,Black,2013,Cabrio,Teilleder,5.7,97228,122,Benzin,manual,1
PA95910,11550.0,April,DE,0,Citroen,C1,1.0 VTi,White,2020,Kombi,Stoff,3.7,2258,72,Benzin,manual,29
ZF80197,15490.0,March,DE,0,Audi,A3,1.4 TFSI,Gray,2014,Limousine,Stoff,5.0,83820,122,Benzin,automatic,11
BJ07602,24990.0,March,DE,1,Renault,Koleos,2.0 dCi Energy,White,2018,SUV,Leder,5.9,63462,177,Diesel,automatic,15
ZU51016,11450.0,June,DE,0,Ford,Fiesta,1.5 TDCi,Silver,2016,Limousine,Stoff,3.6,86468,95,Diesel,manual,69
JE64832,10630.0,May,DE,0,Seat,Ibiza,1.0,Black,2016,Limousine,Stoff,4.9,37119,75,Benzin,manual,55
GC87037,19490.0,July,DE,0,Ford,C-Max,1.5 EcoBoost,Black,2018,Van,Stoff,7.6,35907,150,Benzin,automatic,92
HG08195,20690.0,May,DE,0,Toyota,Auris,1.8 Hybrid,Gray,2018,Limousine,Teilleder,3.9,1401,100,Hybrid,automatic,13
KD39506,19990.0,April,FI,0,Renault,Kadjar,1.3 TCe,Blue,2019,SUV,Stoff,5.8,42990,140,Benzin,automatic,58
SB19927,27000.0,August,DE,0,Volkswagen,T-Roc,2.0 TSI,Gray,2018,SUV,Teilleder,6.7,58808,190,Benzin,automatic,80
TA76725,11400.0,October,DE,0,Opel,Astra K,1.0,Gray,2016,Limousine,Stoff,4.5,49385,105,Benzin,manual,41
PU08801,21490.0,January,DE,0,Jeep,Renegade,1.4 M-Air,White,2018,SUV,Leder,5.1,61637,170,Benzin,automatic,28
SF20074,21300.0,June,DE,0,Nissan,Juke,1.0 DIG-T,Gray,2020,SUV,Stoff,4.8,2979,117,Benzin,automatic,147
DY70031,11000.0,September,DE,0,Volkswagen,up!,1.0 TSI,White,2018,Limousine,Stoff,4.4,26177,90,Benzin,manual,14
JM53130,38850.0,December,DE,0,Seat,Tarraco,2.0 TDI,Green,2018,SUV,Teilleder,5.6,23762,190,Diesel,automatic,152
ZT80725,22740.0,January,DE,0,Ford,Focus,1.5 EcoBoost,Red,2020,Limousine,Stoff,5.3,35057,150,Benzin,automatic,15
FT68180,15950.0,December,DE,0,Kia,Sportage,2.0 CRDi,Black,2014,SUV,Leder,5.6,91363,185,Diesel,automatic,21
ZJ16722,17500.0,July,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2016,Limousine,Stoff,4.7,75208,150,Benzin,automatic,45
CW21400,14890.0,February,DE,0,Volkswagen,CC,1.4 TSI,Brown,2014,Limousine,Stoff,6.2,98706,160,Benzin,automatic,54
MD89068,14650.0,December,DE,0,Smart,forfour,0.9 Turbo,Orange,2019,Limousine,Leder,5.2,51598,90,Benzin,automatic,24
ZZ05585,27470.0,February,DE,0,Hyundai,Tucson,1.6 TGDI,White,2019,SUV,Leder,6.9,11686,177,Benzin,automatic,3
UH40884,13680.0,November,DE,0,Volvo,V 40,1.6 T2,Silver,2014,Limousine,Stoff,5.3,78717,120,Benzin,manual,82
MZ35765,12990.0,May,DE,0,Skoda,Fabia,1.2 TSI,Red,2016,Kombi,Stoff,4.6,86748,110,Benzin,automatic,15
MC63758,12560.0,October,DE,0,Volkswagen,Polo,1.0,Black,2016,Limousine,Stoff,4.8,22174,75,Benzin,manual,2
KL72831,22000.0,March,DE,0,Audi,A6,2.0 TDI,Silver,2016,Limousine,Stoff,4.2,86672,190,Diesel,automatic,123
SW67212,34900.0,August,DE,0,Mercedes-Benz,CLA-Klasse,CLA 45 AMG,Gray,2017,Limousine,Teilleder,6.9,70754,380,Benzin,automatic,13
AW60529,21500.0,September,DE,0,Skoda,Octavia,1.8 TSI,White,2017,Kombi,Stoff,5.8,35454,180,Benzin,automatic,5
KZ01131,22160.0,February,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2018,Kombi,Stoff,4.3,111502,170,Diesel,automatic,3
VU68248,22900.0,September,DE,0,Ford,S-Max,2.0 TDCi,Black,2017,Van,Stoff,5.2,55686,180,Diesel,automatic,53
RG30370,7700.0,August,DE,0,Toyota,AYGO,1.0,White,2016,Limousine,Stoff,4.1,22510,70,Benzin,manual,20
VJ44228,25760.0,November,DE,0,Volvo,XC 60,2.4 D4,Gray,2017,SUV,Leder,5.7,74214,190,Diesel,automatic,29
DV93634,24790.0,October,DE,0,Audi,Q5,2.0 TDI,Gray,2016,SUV,Stoff,5.7,117708,190,Diesel,automatic,92
DM61836,22760.0,April,DE,0,BMW,2er,220d,Red,2016,Cabrio,Leder,4.1,95616,190,Diesel,automatic,43
ZF12022,33910.0,January,DE,0,Peugeot,5008,2.0 Blue-HDi,White,2019,SUV,Alcantara,4.9,40909,180,Diesel,automatic,24
NR51750,14090.0,September,DE,0,Nissan,Micra,0.9,Black,2018,Limousine,Stoff,5.1,12997,90,Benzin,manual,15
XU24174,7590.0,July,DE,0,Smart,fortwo,1.0,White,2014,Coupe,Stoff,4.2,61185,70,Benzin,automatic,6
HJ25803,23200.0,November,DE,0,Audi,A3 Limousine,1.6 TDI,Yellow,2018,Limousine,Stoff,4.1,28764,115,Diesel,automatic,61
HN64121,8840.0,February,DE,0,Opel,Corsa,1.4,Green,2016,Limousine,Stoff,5.2,79826,90,Benzin,manual,2
SW12671,29730.0,March,DE,0,Hyundai,i30,2.0 TGDI,White,2019,Limousine,Alcantara,7.8,21485,275,Benzin,manual,132
NL23366,17000.0,September,DE,0,Kia,cee'd,1.6 TGDI,Black,2015,Limousine,Teilleder,7.4,49622,205,Benzin,manual,74
AV05686,13270.0,December,DE,0,Citroen,C3,1.2 e-THP,Green,2018,Kombi,Stoff,4.7,24489,110,Benzin,manual,27
PA93724,24590.0,October,DE,0,Ford,Focus,1.5 EcoBoost,Gray,2019,Kombi,Teilleder,5.3,19033,150,Benzin,automatic,1
GG35736,15290.0,June,DE,0,Volkswagen,Golf VII,2.0 TDI,Silver,2015,Limousine,Stoff,4.5,99733,150,Diesel,automatic,33
VR81075,7990.0,July,DE,0,Opel,Adam,1.2,Gray,2013,Limousine,Stoff,5.3,64438,70,Benzin,manual,45
DR21745,15190.0,November,DE,0,Skoda,Octavia,2.0 TDI,Black,2014,Kombi,Alcantara,4.5,82897,150,Diesel,automatic,1
GW63272,13290.0,May,DE,0,Peugeot,208,1.2 e-THP,White,2017,Limousine,Stoff,4.5,53087,110,Benzin,automatic,36
FU75242,9270.0,October,DE,0,Opel,Astra,1.6,Gray,2015,Limousine,Teilleder,6.2,37316,115,Benzin,manual,1
VR66121,7920.0,November,DE,0,Volkswagen,up!,1.0,Black,2015,Limousine,Stoff,4.5,27290,60,Benzin,manual,21
FM87990,32990.0,September,DE,0,Volkswagen,Tiguan Allspace,2.0 TDI,Black,2019,SUV,Stoff,5.5,60651,150,Diesel,automatic,29
GP13237,13290.0,November,DE,0,Opel,Astra K,1.6 CDTI DPF,White,2018,Kombi,Stoff,4.5,116983,135,Diesel,automatic,14
US08476,22290.0,October,DE,0,Audi,A5 Sportback,2.0 TDI,Black,2016,Kombi,Stoff,5.1,77303,190,Diesel,automatic,29
AE46286,15290.0,August,DE,0,Citroen,C4 Cactus,1.2 PureTech,Gray,2018,SUV,Stoff,4.8,67841,131,Benzin,manual,64
GH59698,25470.0,April,DE,0,Volkswagen,Touran,2.0 TDI,Blue,2017,Van,Alcantara,5.4,75850,150,Diesel,automatic,23
RG74758,13230.0,October,DE,0,Volkswagen,Polo,1.0,Black,2017,Limousine,Teilleder,4.7,46123,75,Benzin,manual,1
VM83158,17990.0,July,DE,0,Audi,A3,1.6 TDI,Gray,2016,Limousine,Stoff,4.1,93993,110,Diesel,automatic,71
PZ24743,13050.0,February,DE,0,Volkswagen,Passat,1.4 TSI,Blue,2014,Kombi,Stoff,6.9,114014,160,Benzin,manual,1
HC81744,15690.0,January,DE,0,Seat,Leon,1.4 TSI,Red,2016,Coupe,Teilleder,4.9,67828,150,Benzin,automatic,21
ZD47579,12560.0,January,DE,0,Kia,Soul,1.6 GDI,Black,2014,Van,Stoff,6.8,32837,132,Benzin,manual,49
PL62404,18190.0,December,DE,0,Mercedes-Benz,B-Klasse,B 180 CDI,Silver,2017,Van,Stoff,4.0,79524,110,Diesel,automatic,7
TH07089,17650.0,June,DE,0,Nissan,Juke,1.6,Gray,2019,SUV,Teilleder,7.0,16612,113,Benzin,manual,44
XP99216,20000.0,May,DE,0,Skoda,Kamiq,1.0 TSI,Blue,2020,SUV,Stoff,5,10951,116,Benzin,manual,110
VZ44121,13030.0,May,CZ,0,Ford,Focus,1.0 EcoBoost,Red,2015,Limousine,Stoff,4.8,60755,125,Benzin,manual,25
NK81725,50170.0,February,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Gray,2018,Bus,Leder,6.6,43014,205,Diesel,automatic,31
DM18415,31990.0,August,SI,0,Skoda,Octavia,2.0 TDI,Gray,2020,Kombi,Alcantara,5.3,36318,185,Diesel,automatic,32
ZM99512,29820.0,March,DE,0,MINI,Clubman,Cooper S,Gray,2019,Kombi,Leder,6.2,15401,192,Benzin,automatic,51
PN95283,26120.0,April,DE,1,Mercedes-Benz,E-Klasse,E 350 CDI,Gray,2013,Kombi,Leder,6.4,102666,252,Diesel,automatic,23
PU39089,19500.0,September,DE,0,Citroen,C4 Grand Picasso,1.2 e-THP,Gray,2019,Van,Stoff,5.1,43961,130,Benzin,manual,17
PW93171,13590.0,December,DE,0,Nissan,Micra,0.9 Turbo,Gray,2018,Limousine,Stoff,4.8,12494,90,Benzin,manual,14
MZ77445,12720.0,January,DE,0,Fiat,500C,0.9,Red,2016,Cabrio,Teilleder,3.8,50233,85,Benzin,automatic,1
UW84838,16990.0,September,DE,0,Audi,A4,2.0 TDI,White,2013,Kombi,Teilleder,4.7,106546,150,Diesel,manual,23
PS10693,11860.0,October,DE,0,Kia,cee'd,1.0 TGDI,Red,2016,Limousine,Stoff,4.9,111935,120,Benzin,manual,32
NU29132,9690.0,November,DE,0,Hyundai,i20,1.2,Black,2015,Limousine,Stoff,5.1,53315,85,Benzin,manual,30
WK13782,15990.0,October,DE,0,Nissan,Pulsar,1.2,Gray,2018,Limousine,Leder,5.1,49145,115,Benzin,automatic,26
KX56648,17050.0,January,DE,0,Nissan,Qashqai,1.6,White,2017,SUV,Stoff,5.8,72717,163,Benzin,manual,38
PW63055,17500.0,November,DE,0,BMW,3er,320d,Black,2014,Limousine,Leder,4.5,100548,185,Diesel,automatic,69
NL76991,33680.0,March,DE,0,BMW,X3,xDrive 30d,Black,2017,SUV,Leder,5.9,53899,258,Diesel,automatic,63
GJ93935,18080.0,February,DE,0,Mitsubishi,Outlander,2.0 MIVEC,White,2016,SUV,Stoff,6.8,45731,150,Benzin,manual,28
NK98971,25890.0,December,DE,0,BMW,5er,520d,White,2015,Limousine,Stoff,4.5,35482,190,Diesel,automatic,98
KF69816,16400.0,August,DE,0,Toyota,Auris,1.8 Hybrid,Red,2017,Limousine,Stoff,3.9,15462,100,Hybrid,automatic,11
BT83022,14650.0,May,DE,0,Ford,Kuga,1.6 EcoBoost,Black,2014,SUV,Teilleder,6.6,76564,150,Benzin,manual,3
ZK01430,30860.0,July,DE,1,BMW,X3,xDrive 35d,White,2014,SUV,Leder,6.0,92177,313,Diesel,automatic,67
JP45650,36490.0,June,NL,0,Audi,Q3,40 TFSI,White,2019,SUV,Stoff,7.2,36268,190,Benzin,automatic,104
RY70782,9610.0,November,DE,0,Ford,Ka+,1.2 Ti-VCT,Gold,2017,Limousine,Stoff,5.0,32639,85,Benzin,manual,25
SH71856,33300.0,December,DE,0,Audi,TT,2.0 TFSI,Gray,2016,Coupe,Alcantara,5.9,43519,230,Benzin,automatic,50
DU50596,9890.0,November,DE,0,Ford,Mondeo,2.0 TDCi,Gray,2014,Kombi,Stoff,4.9,118536,140,Diesel,manual,1
HS08549,11260.0,March,DE,0,Opel,Corsa,1.4,Gray,2018,Limousine,Stoff,5.6,45739,90,Benzin,manual,127
CB30042,13150.0,October,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2016,Limousine,Stoff,4.7,58260,90,Benzin,manual,42
CM70601,9360.0,March,DE,0,Nissan,Micra,1.2,White,2016,Limousine,Stoff,5.0,16342,80,Benzin,manual,19
UP77498,19330.0,May,PL,0,Volkswagen,Golf VII,1.6 TDI,Silver,2018,Limousine,Alcantara,4.1,53519,115,Diesel,manual,17
NT62905,27000.0,July,DE,0,Peugeot,5008,1.2 e-THP,White,2018,SUV,Teilleder,5.1,23292,130,Benzin,manual,29
UK73963,21820.0,June,DE,0,Skoda,Octavia,2.0 TDI,Gray,2015,Kombi,Teilleder,4.9,80044,185,Diesel,automatic,11
ZS63493,25570.0,May,DE,0,Volkswagen,Golf VII,2.0 TSI,Blue,2014,Limousine,Leder,6.9,76134,300,Benzin,automatic,10
MG29246,35150.0,May,DE,0,Mercedes-Benz,A-Klasse,A 250,Black,2019,Limousine,Teilleder,6.2,21788,225,Benzin,automatic,60
YP76275,14750.0,November,DE,0,BMW,1er,116i,Black,2014,Limousine,Stoff,5.6,68740,135,Benzin,automatic,6
GH49378,23300.0,October,DE,0,Audi,A4,2.0 TDI,Black,2016,Kombi,Teilleder,4.4,57555,190,Diesel,automatic,20
GP98090,28890.0,January,SI,0,Seat,Alhambra,1.4 TSI,Blue,2017,Van,Stoff,6.5,64063,150,Benzin,manual,12
DE84067,19040.0,February,DE,0,Volkswagen,Golf VII,1.5 TSI,Blue,2018,Limousine,Stoff,5.0,46180,150,Benzin,manual,33
BU92827,39190.0,October,DE,0,Mercedes-Benz,C-Klasse,C 300e,Gray,2020,Kombi,Leder,1.7,25976,320,Hybrid,automatic,4
TL63615,33990.0,August,DE,0,Skoda,Kodiaq,2.0 TSI,Gray,2017,SUV,Teilleder,7.3,48027,180,Benzin,automatic,10
RC59908,10790.0,May,DE,0,Seat,Leon,1.2 TSI,Black,2014,Kombi,Stoff,4.9,119549,110,Benzin,manual,51
PX89265,36340.0,July,DE,0,Seat,Alhambra,2.0 TDI,Gray,2017,Van,Alcantara,5.9,68910,185,Diesel,automatic,78
GX61341,23700.0,April,CZ,0,Volkswagen,Golf VII,1.5 TSI,Black,2019,Kombi,Stoff,5.1,17222,130,Benzin,manual,107
XN97339,16990.0,October,DE,0,Audi,Q3,2.0 TDI,White,2013,SUV,Leder,5.7,77965,140,Diesel,manual,1
YH70296,17990.0,April,DE,0,Seat,Alhambra,1.4 TSI,White,2014,Van,Stoff,7.2,118695,150,Benzin,manual,15
DV64276,18500.0,June,DE,0,Opel,Astra K,1.2 Turbo,Red,2021,Kombi,Stoff,4.5,6503,131,Benzin,manual,23
