id,first_price,eligible_month,ext_cpi,ext_dieselprc,ext_newcarprice,ext_intrtrates,countryoforigin,tax_deductible,make,model,subtype,color,builtyear,body_type,upholstery,fuelconsumption,mileage,horsepower,fueltype,geartype,imperfections,co2value,seats,nbrowners,comercialuse_bool,accident_bool,bookmarks,opport,signings,time_offline,time_online_to_reserve_
YA61957,13890.0,October,113.5,2.014,6.4,2.19,DE,0,Fiat,500C,1.2,Black,2018,Cabrio,Stoff,5,3241,70,Benzin,manual,2,146,4,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,2
GP26803,11990.0,October,113.5,2.014,6.4,2.19,DE,0,Opel,Corsa,1.4 Turbo,Orange,2017,Limousine,Stoff,5,70795,100,Benzin,manual,10,122,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,3
YS47612,7800.0,October,113.5,2.014,6.4,2.19,DE,0,Toyota,AYGO,1.0,Gray,2015,Limousine,Stoff,4,103770,70,Benzin,manual,11,95,4,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,4,43
CR02319,13990.0,October,113.5,2.014,6.4,2.19,PL,0,Seat,Leon,1.4 TSI,Gray,2017,Limousine,Stoff,5,94912,125,Benzin,manual,3,120,5,2,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,0,2
GA24799,14690.0,October,113.5,2.014,6.4,2.19,DE,0,Seat,Leon,1.4 TSI,Black,2017,Limousine,Teilleder,5,99568,125,Benzin,manual,3,120,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,13
TY80461,26590.0,October,113.5,2.014,6.4,2.19,DE,0,Mazda,CX-5,2.5,Gray,2019,SUV,Stoff,7,38270,194,Benzin,automatic,5,179,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,5
DV76798,11900.0,July,110.3,1.979,5.3,1.08,DE,0,Opel,Meriva,1.4 Turbo,Gray,2017,Van,Stoff,5,72276,140,Benzin,manual,4,149,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,3
WP92728,19980.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,A-Klasse,A 250,Black,2013,Limousine,Leder,6,87187,210,Benzin,automatic,9,152,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,3,41
AJ13821,22400.0,October,113.5,2.014,6.4,2.19,DE,0,Audi,Q5,2.0 TDI,Gray,2016,SUV,Stoff,5,102351,190,Diesel,manual,2,146,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,0,60
TW83895,15490.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Polo,1.0 TSI,Black,2017,Limousine,Stoff,4,36421,95,Benzin,manual,4,103,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,8,86
VE02958,37990.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Tiguan,2.0 TSI,Black,2020,SUV,Leder,6,16697,190,Benzin,automatic,0,199,5,1,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,10,6
AR50015,15890.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Golf VII,1.0 TSI,White,2018,Kombi,Stoff,4,73257,110,Benzin,manual,3,112,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,5
NW90040,22490.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Polo,2.0 TSI,Red,2019,Limousine,Stoff,6,28900,200,Benzin,automatic,1,162,5,3,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,0,21
LU01296,9790.0,December,113.2,1.905,7.5,2.08,HR,0,Hyundai,i30,1.4,Black,2015,Limousine,Stoff,5,56814,100,Benzin,manual,2,138,5,1,0,1,17.023509452254,4.901841977702375,0.7445467765390208,6,31
YK54989,8690.0,December,113.2,1.905,7.5,2.08,DE,0,Smart,fortwo,1.0,White,2014,Coupe,Stoff,4,30663,70,Benzin,automatic,4,98,2,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,0,2
YL21906,16330.0,December,113.2,1.905,7.5,2.08,DE,0,MINI,MINI,One,Blue,2017,Limousine,Leder,4,20620,102,Benzin,automatic,5,112,4,3,1,0,17.023509452254,4.901841977702375,0.7445467765390208,0,13
VV57280,16990.0,December,113.2,1.905,7.5,2.08,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Black,2017,Van,Stoff,5,33883,110,Benzin,automatic,4,119,5,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,0,1
DN25408,10190.0,December,113.2,1.905,7.5,2.08,DE,0,Renault,Clio,1.2,White,2017,Limousine,Stoff,5,43141,73,Benzin,manual,5,127,5,1,0,1,17.023509452254,4.901841977702375,0.7445467765390208,0,25
FB69673,22390.0,December,113.2,1.905,7.5,2.08,DE,0,Ford,Fiesta,1.5 EcoBoost,Gray,2019,Limousine,Alcantara,6,16210,200,Benzin,manual,4,158,5,1,0,1,17.023509452254,4.901841977702375,0.7445467765390208,0,37
XT83663,18990.0,December,113.2,1.905,7.5,2.08,DE,0,Mercedes-Benz,B-Klasse,B 180,Red,2015,Van,Stoff,5,28784,122,Benzin,automatic,1,130,5,3,0,0,17.023509452254,4.901841977702375,0.7445467765390208,0,31
YR70823,9830.0,December,113.2,1.905,7.5,2.08,DE,0,Dacia,Sandero II,1.0 SCe,Blue,2019,Limousine,Stoff,5,20940,73,Benzin,manual,3,140,5,1,0,0,17.023509452254,4.901841977702375,0.7445467765390208,0,21
WB57804,13490.0,August,110.7,1.928,5.7,1.03,DE,0,Nissan,Pulsar,1.5 Turbodiesel,Red,2016,Limousine,Teilleder,3,57329,110,Diesel,manual,2,98,5,3,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,29
AV39171,22190.0,September,112.7,2.168,6.2,1.8,DE,0,Audi,A4,2.0 TDI,Gray,2016,Kombi,Teilleder,4,114752,190,Diesel,automatic,30,113,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,2
YW64640,16500.0,July,110.3,1.979,5.3,1.08,DE,0,Volkswagen,Golf VII,1.0 TSI,Gray,2017,Limousine,Stoff,4,41556,110,Benzin,manual,7,112,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,9,34
DT10053,10450.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Polo,1.0,Blue,2014,Limousine,Stoff,5,27911,75,Benzin,manual,10,116,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,2,12
PH62276,15290.0,August,110.7,1.928,5.7,1.03,BE,0,Seat,Leon,2.0 TDI,Black,2016,Limousine,Teilleder,4,89967,150,Diesel,manual,2,115,5,3,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,5,44
EN92104,15500.0,July,110.3,1.979,5.3,1.08,DE,0,Opel,Adam,1.4 Turbo,Black,2016,Limousine,Teilleder,6,21023,150,Benzin,manual,5,139,4,3,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,70
AE72845,29390.0,July,110.3,1.979,5.3,1.08,NL,0,Hyundai,Tucson,1.6 TGDI,Black,2019,SUV,Leder,7,20224,177,Benzin,automatic,0,197,5,1,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,66
DE37173,15890.0,August,110.7,1.928,5.7,1.03,DE,0,Ford,Focus,1.0 EcoBoost,White,2017,Kombi,Teilleder,4,61418,125,Benzin,manual,5,110,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,26
AA56300,26990.0,August,110.7,1.928,5.7,1.03,DE,0,Mercedes-Benz,C-Klasse,C 180 ,Silver,2018,Limousine,Leder,5,16817,155,Benzin,automatic,6,132,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,35
LX94708,24260.0,August,110.7,1.928,5.7,1.03,DE,0,Seat,Ateca,1.4 TSI ACT,Black,2018,SUV,Teilleder,5,59238,150,Benzin,automatic,3,125,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,17
ZM06887,19900.0,September,112.7,2.168,6.2,1.8,DE,0,Volkswagen,Golf VII,1.4 TSI,Gray,2017,Kombi,Alcantara,5,82230,150,Benzin,manual,12,124,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,40
ST64517,17300.0,August,110.7,1.928,5.7,1.03,DE,0,Kia,Sportage,1.6 GDI,Gray,2016,SUV,Teilleder,6,76917,132,Benzin,manual,17,147,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,51
VB06022,19490.0,September,112.7,2.168,6.2,1.8,DE,0,Nissan,X-Trail,1.6 dCi,White,2016,SUV,Stoff,5,58037,130,Diesel,manual,3,139,7,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,1
WE58323,19000.0,August,110.7,1.928,5.7,1.03,DE,0,Seat,Leon,1.4 TSI,Gray,2018,Kombi,Teilleder,5,58625,125,Benzin,manual,15,122,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,70,88
NR43606,13290.0,September,112.7,2.168,6.2,1.8,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Limousine,Stoff,4,89330,110,Benzin,manual,10,116,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,44
YZ76678,15950.0,July,110.3,1.979,5.3,1.08,DE,0,Mitsubishi,ASX,2.2 DI-D,Silver,2017,SUV,Stoff,5,108352,150,Diesel,automatic,4,152,5,1,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,11,34
TB58318,28000.0,August,110.7,1.928,5.7,1.03,DE,1,Jeep,Grand Cherokee,3.0 CRD,Black,2015,SUV,Leder,7,70275,250,Diesel,automatic,4,198,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,5
HK35635,15500.0,July,110.3,1.979,5.3,1.08,DE,0,Ford,Kuga,2.0 TDCi,Gray,2014,SUV,Teilleder,6,82014,140,Diesel,automatic,2,162,5,1,0,1,8.313415685147946,2.8681413386957773,0.4336397586900316,0,2
FJ49065,24990.0,August,110.7,1.928,5.7,1.03,DE,0,Audi,A6,3.0 V6 TDI clean diesel,Gray,2016,Limousine,Stoff,5,116013,218,Diesel,automatic,5,128,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,64
DE40328,18990.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2018,Limousine,Stoff,4,77706,150,Diesel,automatic,3,117,5,2,1,1,7.601013758146271,3.2173787110789283,0.499637943519189,41,69
PL17110,12590.0,August,110.7,1.928,5.7,1.03,DE,0,Ford,Fiesta,1.0 EcoBoost,White,2017,Limousine,Stoff,4,63661,125,Benzin,manual,8,98,5,2,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,54
MT65376,12490.0,August,110.7,1.928,5.7,1.03,DE,0,Audi,A1,1.4 TFSI,Black,2013,Limousine,Stoff,5,46315,122,Benzin,manual,3,126,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,2
CB28192,37590.0,August,110.7,1.928,5.7,1.03,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Black,2020,SUV,Teilleder,5,16528,163,Benzin,automatic,6,151,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,5,125
DV29254,11790.0,August,110.7,1.928,5.7,1.03,DE,0,Citroen,C4 Cactus,1.6 Blue-HDi,Yellow,2014,SUV,Stoff,3,80859,100,Diesel,manual,8,89,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,39
BN45756,31850.0,August,110.7,1.928,5.7,1.03,DE,0,BMW,1er,M140i,Blue,2018,Limousine,Alcantara,7,41445,340,Benzin,automatic,1,198,5,3,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,42,25
AC92428,10490.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Polo,1.0,Blue,2016,Limousine,Stoff,5,46959,75,Benzin,manual,5,116,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,23
SE28751,12850.0,July,110.3,1.979,5.3,1.08,PL,0,Volkswagen,Golf VII,1.4 TSI,Black,2013,Limousine,Alcantara,5,102279,140,Benzin,manual,4,121,5,2,0,1,8.313415685147946,2.8681413386957773,0.4336397586900316,0,59
FK50391,14890.0,July,110.3,1.979,5.3,1.08,DE,0,Opel,Astra K,1.4 SIDI Turbo,Gray,2017,Kombi,Stoff,5,71881,150,Benzin,automatic,4,128,5,2,1,1,8.313415685147946,2.8681413386957773,0.4336397586900316,0,4
NF48762,19250.0,July,110.3,1.979,5.3,1.08,DE,0,Kia,Sportage,1.6 GDI,Gray,2018,SUV,Stoff,6,18395,132,Benzin,manual,3,156,5,1,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,71
SE39935,10890.0,August,110.7,1.928,5.7,1.03,DE,0,MINI,Countryman,One D,White,2014,SUV,Stoff,4,112762,90,Diesel,manual,12,115,5,2,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,13
BG46631,11290.0,August,110.7,1.928,5.7,1.03,CZ,0,Hyundai,i30,1.4,Red,2016,Limousine,Stoff,5,54214,100,Benzin,manual,4,138,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,5,80
WN03137,8660.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i10,1.2,Gray,2014,Limousine,Stoff,4,72819,87,Benzin,manual,13,114,5,3,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,14
KH24913,19450.0,July,110.3,1.979,5.3,1.08,DE,0,Audi,A4,2.0 TFSI,Black,2016,Limousine,Stoff,5,89078,190,Benzin,manual,7,127,5,2,0,1,8.313415685147946,2.8681413386957773,0.4336397586900316,0,40
FC08180,45000.0,August,110.7,1.928,5.7,1.03,DE,1,Audi,A7,45 TFSI,Black,2020,Kombi,Stoff,6,39720,245,Benzin,automatic,6,184,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,64,101
RT24774,12490.0,July,110.3,1.979,5.3,1.08,DE,0,Smart,fortwo,1.0,Black,2017,Coupe,Stoff,4,25587,70,Benzin,manual,2,93,2,2,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,13
NY84837,20990.0,August,110.7,1.928,5.7,1.03,DE,0,Seat,Leon,2.0 TSI,White,2015,Limousine,Teilleder,6,63789,280,Benzin,manual,0,154,5,3,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,5,58
SZ50604,9940.0,July,110.3,1.979,5.3,1.08,DE,0,Smart,fortwo,1.0,Black,2015,Coupe,Leder,4,102615,70,Benzin,automatic,19,94,2,2,0,1,8.313415685147946,2.8681413386957773,0.4336397586900316,0,5
YS95421,18490.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Passat,2.0 TDI,Blue,2017,Kombi,Teilleder,4,104155,150,Diesel,manual,5,112,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,56
CP80257,17490.0,August,110.7,1.928,5.7,1.03,DE,0,Volvo,V 40,2.0 T2,Black,2018,Limousine,Teilleder,5,48815,122,Benzin,manual,9,127,5,3,1,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,90
SB34848,12400.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i30,1.6 GDI,Black,2015,Kombi,Stoff,6,61926,135,Benzin,manual,27,133,5,2,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,3
NY41811,10990.0,September,112.7,2.168,6.2,1.8,DE,0,Ford,Ka+,1.2 Ti-VCT,Orange,2017,Limousine,Stoff,5,14334,85,Benzin,manual,4,114,5,2,1,1,8.734654422426292,3.4179152569679396,0.5590462381182536,86,25
JG63702,17390.0,April,116.6,1.686,6.9,2.36,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2016,Limousine,Teilleder,5,61578,122,Benzin,manual,11,127,5,3,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,47
GL66692,11780.0,April,116.6,1.686,6.9,2.36,DE,0,Skoda,Fabia,1.2 TSI,Gray,2014,Kombi,Stoff,5,56434,105,Benzin,automatic,4,124,5,1,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,22
UL51458,13900.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i10,1.2,Blue,2018,Limousine,Stoff,5,22766,87,Benzin,automatic,3,156,5,3,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,33
RZ05492,17990.0,September,112.7,2.168,6.2,1.8,DE,0,Nissan,Qashqai,1.2,Gray,2018,SUV,Stoff,5,21926,115,Benzin,manual,3,129,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,16
SE48917,17990.0,September,112.7,2.168,6.2,1.8,DE,0,Audi,A1,1.8 TFSI,Gray,2016,Limousine,Leder,5,118728,192,Benzin,automatic,8,134,4,3,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,5
ZM96059,24990.0,September,112.7,2.168,6.2,1.8,DK,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Blue,2018,Kombi,Leder,6,67394,155,Benzin,automatic,11,148,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,11,98
KD01121,25990.0,August,110.7,1.928,5.7,1.03,DE,1,BMW,X1,sDrive 18i,Black,2019,SUV,Stoff,5,33964,140,Benzin,automatic,1,158,5,1,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,10,12
MR18052,9900.0,July,110.3,1.979,5.3,1.08,DE,0,Volkswagen,up!,1.0,Red,2016,Limousine,Stoff,4,65041,75,Benzin,manual,4,96,4,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,10,93
KL85464,14000.0,August,110.7,1.928,5.7,1.03,DE,0,Renault,Captur,0.9 Energy,Red,2017,SUV,Stoff,4,53681,90,Benzin,manual,3,114,5,2,1,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,76
DS43775,12490.0,July,110.3,1.979,5.3,1.08,PL,0,Hyundai,i20,1.2,Black,2018,Limousine,Stoff,5,18572,84,Benzin,manual,2,112,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,74
MB60811,23200.0,August,110.7,1.928,5.7,1.03,DE,0,Audi,A3,1.4 TFSI,Gray,2015,Cabrio,Alcantara,4,37340,150,Benzin,manual,9,114,4,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,93
DN86166,11390.0,September,112.7,2.168,6.2,1.8,DE,0,Fiat,500,1.2,Black,2018,Limousine,Stoff,4,37318,70,Benzin,manual,17,142,4,3,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,62
RW36506,12200.0,April,116.6,1.686,6.9,2.36,BG,0,Kia,cee'd,1.4,Black,2016,Limousine,Stoff,6,51869,100,Benzin,manual,3,138,5,2,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,23
EL70970,34650.0,September,112.7,2.168,6.2,1.8,DE,0,Skoda,Kodiaq,1.5 TSI ACT,Gray,2019,SUV,Leder,6,12824,150,Benzin,automatic,2,175,5,2,0,1,8.734654422426292,3.4179152569679396,0.5590462381182536,0,74
TG34060,26990.0,April,116.6,1.686,6.9,2.36,DE,0,Audi,A4,2.0 TFSI,Black,2018,Kombi,Leder,5,93948,190,Benzin,automatic,16,127,5,3,1,1,20.16995932597327,4.833527019174898,0.9976757699012202,0,49
UY47528,9830.0,April,116.6,1.686,6.9,2.36,DE,0,Volkswagen,Polo,1.2 TSI,White,2014,Limousine,Stoff,4,110390,90,Benzin,manual,12,107,5,3,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,28
AW52579,28690.0,April,116.6,1.686,6.9,2.36,BE,0,Toyota,RAV 4,2.0,White,2020,SUV,Stoff,5,14048,175,Benzin,manual,2,158,5,2,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,20
WX49354,15790.0,April,116.6,1.686,6.9,2.36,CZ,0,Skoda,Fabia,1.0 TSI,Gray,2018,Limousine,Stoff,4,50370,110,Benzin,manual,1,130,5,2,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,47
FZ56852,9340.0,April,116.6,1.686,6.9,2.36,DE,0,Peugeot,208,1.0 VTi,Blue,2016,Limousine,Stoff,4,51564,68,Benzin,manual,10,102,5,2,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,18
SE47561,21760.0,April,116.6,1.686,6.9,2.36,DE,0,Seat,Leon,2.0 TSI,Red,2016,Coupe,Alcantara,6,56303,290,Benzin,automatic,8,149,5,3,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,33
RK29388,23480.0,April,116.6,1.686,6.9,2.36,AT,0,Hyundai,Tucson,1.6 TGDI,White,2017,SUV,Stoff,7,52913,177,Benzin,automatic,7,175,5,2,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,55
GW79471,34490.0,September,112.7,2.168,6.2,1.8,DE,0,Ford,Transit,2.0 TDCi,Gray,2018,Kombi,Stoff,6,31647,130,Diesel,manual,7,221,9,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,2,72
XT63247,18700.0,September,112.7,2.168,6.2,1.8,DE,0,Mazda,CX-3,2.0 Skyactiv-G,Blue,2018,SUV,Teilleder,6,53950,121,Benzin,manual,2,149,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,49
VR90950,12590.0,April,116.6,1.686,6.9,2.36,DE,0,Suzuki,Swift,1.6,White,2016,Limousine,Stoff,6,49457,135,Benzin,manual,1,147,5,3,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,38,43
XG87809,15900.0,September,112.7,2.168,6.2,1.8,DE,0,MINI,Cabrio,One,Blue,2016,Cabrio,Stoff,5,71256,102,Benzin,manual,8,116,4,2,1,1,8.734654422426292,3.4179152569679396,0.5590462381182536,0,5
JH84101,25990.0,April,116.6,1.686,6.9,2.36,DE,0,Audi,A6,2.0 TDI,Black,2017,Kombi,Stoff,5,95993,190,Diesel,automatic,6,134,5,2,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,49
JK17551,22990.0,April,116.6,1.686,6.9,2.36,DE,0,Alfa Romeo,Giulia,2.2 JTDM,Gray,2017,Limousine,Leder,4,92909,180,Diesel,automatic,4,122,5,3,0,1,20.16995932597327,4.833527019174898,0.9976757699012202,0,1
ND26009,11990.0,April,116.6,1.686,6.9,2.36,DE,0,MINI,MINI,Cooper D,Black,2015,Limousine,Stoff,3,81493,115,Diesel,manual,1,92,4,2,1,1,20.16995932597327,4.833527019174898,0.9976757699012202,0,46
EX16689,13190.0,September,112.7,2.168,6.2,1.8,DE,0,Peugeot,308,2.0 Blue-HDi,Gray,2014,Kombi,Stoff,4,74160,150,Diesel,automatic,13,111,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,7,4
FP24674,16380.0,April,116.6,1.686,6.9,2.36,DE,0,Ford,C-Max,1.0 EcoBoost,White,2019,Van,Stoff,5,40748,100,Benzin,manual,0,150,5,2,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,50
FB68141,25850.0,September,112.7,2.168,6.2,1.8,DE,0,Kia,pro_cee'd,1.6 TGDI,Gray,2019,Coupe,Teilleder,6,50203,205,Benzin,manual,3,169,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,47
JZ41367,15990.0,September,112.7,2.168,6.2,1.8,DE,0,Dacia,Duster II,1.5 dCi,White,2018,SUV,Stoff,4,91041,110,Diesel,manual,9,123,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,53
CN03648,10990.0,April,116.6,1.686,6.9,2.36,DE,1,Renault,Clio,0.9,Black,2019,Kombi,Stoff,4,112100,90,Benzin,manual,4,136,5,1,1,1,20.16995932597327,4.833527019174898,0.9976757699012202,0,32
YL34676,26790.0,April,116.6,1.686,6.9,2.36,DE,0,Skoda,Kamiq,1.0 TSI,White,2022,SUV,Stoff,4,3000,110,Benzin,automatic,0,133,5,1,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,28
RC72778,23990.0,September,112.7,2.168,6.2,1.8,BG,0,Hyundai,Tucson,1.6 TGDI,Black,2015,SUV,Stoff,7,9443,177,Benzin,automatic,0,176,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,13
EZ96406,11310.0,April,116.6,1.686,6.9,2.36,DE,0,Volkswagen,Golf VII,1.2 TSI,Red,2013,Limousine,Stoff,4,89747,105,Benzin,manual,10,114,5,2,1,1,20.16995932597327,4.833527019174898,0.9976757699012202,0,73
AD62256,11490.0,September,112.7,2.168,6.2,1.8,DE,0,Smart,fortwo,1.0,White,2016,Coupe,Stoff,4,36227,70,Benzin,automatic,6,94,2,3,1,1,8.734654422426292,3.4179152569679396,0.5590462381182536,0,33
KZ61716,16990.0,October,113.5,2.014,6.4,2.19,DE,0,Volvo,V 40,2.0 D2,Gray,2018,Limousine,Stoff,3,61500,120,Diesel,automatic,9,142,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,6
EW72844,23290.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Arteon,2.0 TDI,Gray,2018,Limousine,Stoff,4,47423,150,Diesel,manual,3,136,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,40
KN08625,27790.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Passat,2.0 TSI,White,2018,Kombi,Teilleder,6,75589,220,Benzin,automatic,4,149,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,31
TF37044,7470.0,October,113.5,2.014,6.4,2.19,DE,0,Ford,Fiesta,1.25,White,2013,Limousine,Stoff,5,42272,60,Benzin,manual,2,120,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,0,12
GX22909,29290.0,October,113.5,2.014,6.4,2.19,DE,0,Audi,A5 Sportback,35 TFSI,Black,2019,Kombi,Stoff,6,44282,150,Benzin,automatic,19,163,4,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,35,10
SW62235,14580.0,October,113.5,2.014,6.4,2.19,DE,0,Ford,Fiesta,1.0 EcoBoost,Red,2017,Limousine,Stoff,4,21615,100,Benzin,manual,5,97,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,46
ML42002,19200.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,B-Klasse,B 180,Gray,2016,Van,Stoff,5,36274,122,Benzin,automatic,13,125,5,2,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,0,54
KR83349,10890.0,October,113.5,2.014,6.4,2.19,DE,0,Fiat,500C,1.2,Gray,2017,Cabrio,Stoff,4,71705,70,Benzin,manual,15,115,4,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,6,46
FH94087,15380.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Polo,1.0 TSI,White,2018,Limousine,Stoff,4,11778,95,Benzin,manual,3,122,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,7
YC50449,27490.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Silver,2018,SUV,Teilleder,6,14590,155,Benzin,automatic,4,173,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,45
WJ22721,15990.0,October,113.5,2.014,6.4,2.19,DE,0,Renault,Captur,1.3 TCe,Silver,2019,SUV,Stoff,5,28138,131,Benzin,manual,2,145,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,5,37
MW23022,12490.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,Citan,108 CDI,White,2016,Kombi,Stoff,4,79875,75,Diesel,manual,8,112,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,8,40
