id,buy_price,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage,horsepower,benzin,diesel,automatic,manual,time_online_to_reserve_
AK11600,17358,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2015,Limousine,Teilleder,70911,155,1,0,1,0,4
RP67771,19012,Mercedes-Benz,E-Klasse,E 200 CGI,Gray,2014,Kombi,Teilleder,42880,185,1,0,1,0,17
WK89857,18500,Volkswagen,Golf VII,2.0 TDI,Gray,2016,Kombi,Stoff,78280,185,0,1,1,0,34
UR97767,13493,Ford,EcoSport,1.0 EcoBoost,Gray,2018,SUV,Teilleder,27899,125,1,0,0,1,21
WD06264,21936,Volkswagen,Touran,1.4 TSI,White,2016,Van,Stoff,35341,150,1,0,1,0,26
VG34416,8500,Citroen,C4 Cactus,1.2 VTi,Gray,2017,SUV,Stoff,64168,82,1,0,0,1,1
AU06507,22502,BMW,1er,125i,White,2018,Limousine,Leder,40333,225,1,0,1,0,24
ST64517,14350,Kia,Sportage,1.6 GDI,Gray,2016,SUV,Teilleder,76917,132,1,0,0,1,51
FE76224,10013,Ford,Fiesta,1.1,White,2017,Limousine,Stoff,64957,85,1,0,0,1,112
PE58797,9141,Skoda,Fabia,1.2 TSI,Black,2015,Kombi,Stoff,93841,110,1,0,1,0,5
HK52369,7902,BMW,1er,116i,Black,2014,Limousine,Stoff,98492,135,1,0,0,1,46
WF94911,19811,Ford,Focus,1.5 EcoBoost,Gray,2019,Kombi,Stoff,31931,150,1,0,1,0,9
YT72401,14034,Renault,Captur,1.3 TCe,White,2019,SUV,Teilleder,35240,150,1,0,1,0,20
FN63653,11002,Kia,Rio,1.0 TGDI,White,2017,Limousine,Stoff,35801,100,1,0,0,1,15
VA54254,16013,Opel,Insignia,2.0 CDTI,Blue,2018,Kombi,Stoff,51081,170,0,1,1,0,37
EM32753,10025,Renault,Captur,1.2 TCe Energy,Beige,2016,SUV,Stoff,43010,118,1,0,1,0,26
GB92584,20350,Seat,Leon,1.5 TSI ACT,Gray,2021,Kombi,Teilleder,9678,131,1,0,0,1,1
JD34168,12297,Skoda,Yeti,1.4 TSI,Black,2016,SUV,Stoff,54009,125,1,0,0,1,10
DN43363,3200,Opel,Corsa,1.4,Gray,2012,Limousine,Stoff,106837,87,1,0,0,1,1
WG65728,9769,Opel,Corsa,1.4 Turbo,Black,2018,Limousine,Teilleder,58885,100,1,0,0,1,99
LA13207,8900,Volkswagen,Golf VII,1.4 TSI,Silver,2014,Limousine,Stoff,118648,122,1,0,0,1,16
SK46253,15342,Hyundai,Tucson,1.6 TGDI,Beige,2015,SUV,Leder,47717,177,1,0,0,1,117
DP94715,16508,Mercedes-Benz,C-Klasse,C 180 CGI,Silver,2014,Limousine,Stoff,72534,155,1,0,1,0,39
UD99586,26861,Peugeot,5008,2.0 Blue-HDi,Black,2019,SUV,Leder,32781,180,0,1,1,0,12
PX84177,10184,Seat,Leon,1.2 TSI,Red,2015,Limousine,Stoff,37920,110,1,0,0,1,140
JX38492,5793,Seat,Ibiza,1.2,Silver,2015,Kombi,Stoff,70868,70,1,0,0,1,10
UM02480,22850,Mercedes-Benz,A-Klasse,A 200,White,2017,Limousine,Teilleder,35747,155,1,0,1,0,111
VA08144,14525,Ford,Focus,2.0 EcoBoost,White,2017,Kombi,Teilleder,100176,250,1,0,0,1,1
SF46676,5900,Ford,Fiesta,1.25,Blue,2014,Limousine,Stoff,77054,82,1,0,0,1,50
HP82827,24243,BMW,X1,xDrive 25i,Brown,2017,SUV,Leder,33665,230,1,0,1,0,46
SF36046,37018,Toyota,ProAce Verso,2.0 D-4D,Gray,2020,Bus,Stoff,10184,177,0,1,1,0,98
FV35185,16521,Nissan,X-Trail,1.6 dCi,White,2017,SUV,Stoff,65809,130,0,1,1,0,1
MU38242,8837,Ford,Fiesta,1.1 Ti-VCT,Blue,2020,Limousine,Stoff,26956,75,1,0,0,1,55
NA06580,12835,Seat,Leon,1.4 TSI,Black,2016,Kombi,Teilleder,78743,150,1,0,0,1,87
UW00278,13579,Citroen,C3 Aircross,1.2 e-THP,Gray,2020,SUV,Stoff,11641,110,1,0,0,1,43
HY99490,8875,Skoda,Yeti,1.4 TSI,Red,2014,SUV,Stoff,99372,122,1,0,1,0,1
RE51762,24653,BMW,3er,318d,Black,2020,Kombi,Stoff,15842,150,0,1,0,1,46
ZK17424,12330,BMW,2er,218d Active Tourer,Gray,2015,Van,Stoff,108616,150,0,1,1,0,1
TR48802,11400,Kia,Sportage,1.6 GDI,Black,2017,SUV,Stoff,83981,132,1,0,0,1,30
UU56452,19741,Nissan,Qashqai,1.3 DIG-T,Blue,2019,SUV,Stoff,28557,159,1,0,1,0,34
FG92285,15959,Volkswagen,Passat,2.0 TDI,Silver,2017,Kombi,Stoff,93764,150,0,1,1,0,11
UV79911,22195,Seat,Ateca,1.5 TSI,Gray,2019,SUV,Alcantara,90169,150,1,0,1,0,27
US48192,16900,BMW,2er,218i,White,2015,Cabrio,Leder,60944,135,1,0,0,1,19
HW51601,16598,Seat,Ateca,2.0 TDI,Gray,2016,SUV,Alcantara,81553,150,0,1,0,1,53
HY98210,5831,Ford,Fiesta,1.25,Red,2014,Limousine,Stoff,83214,82,1,0,0,1,24
LX43235,14600,BMW,2er,218d Active Tourer,White,2017,Van,Stoff,80030,150,0,1,1,0,35
TY88328,10540,Smart,fortwo,0.9 Turbo,Gray,2017,Coupe,Leder,31076,90,1,0,1,0,43
VC91550,14159,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Limousine,Teilleder,24816,100,1,0,1,0,3
JX34669,11151,Volkswagen,Golf VII,1.0 TSI,White,2017,Limousine,Stoff,77536,110,1,0,0,1,5
CY46319,14417,Ford,Focus,2.0 EcoBlue,Blue,2018,Kombi,Stoff,56160,150,0,1,0,1,1
XM67071,12300,Seat,Ibiza,1.0 TSI,Black,2018,Limousine,Stoff,61997,115,1,0,0,1,25
NM86438,9667,Dacia,Sandero II,0.9 TCe,White,2018,Limousine,Stoff,34006,90,1,0,0,1,42
LR34458,7796,Skoda,Citigo,1.0 MPI,Black,2019,Limousine,Stoff,25934,75,1,0,0,1,4
ML16761,7734,Fiat,500,1.2,Black,2017,Limousine,Teilleder,65192,70,1,0,0,1,16
WJ01227,5413,Ford,Ka+,1.2 Ti-VCT,Gray,2016,Limousine,Stoff,99133,85,1,0,0,1,11
LK15780,10512,Peugeot,308,1.2 e-THP,White,2016,Kombi,Stoff,90242,130,1,0,1,0,29
XP48679,10625,Seat,Leon,2.0 TDI,White,2016,Limousine,Teilleder,109767,150,0,1,0,1,1
KK67880,12089,Seat,Leon,1.4 TSI,Gray,2015,Limousine,Teilleder,84767,150,1,0,0,1,23
WC37614,14325,Skoda,Karoq,1.0 TSI,White,2017,SUV,Stoff,64458,115,1,0,0,1,37
YX09133,11700,Smart,fortwo,0.9 Turbo,White,2016,Cabrio,Stoff,21946,90,1,0,1,0,38
ED21511,8400,Kia,Rio,1.4,Gray,2016,Limousine,Stoff,29408,110,1,0,0,1,29
RR48946,10286,Seat,Leon,2.0 TDI,Black,2015,Kombi,Teilleder,111935,150,0,1,0,1,18
HY05203,8950,Fiat,500,1.2,Gray,2017,Limousine,Stoff,44655,70,1,0,0,1,26
RC78656,15827,Kia,Sportage,2.0 CRDi,Gold,2016,SUV,Leder,88952,185,0,1,1,0,17
LJ66428,16614,Volvo,V 60,2.0 D4,White,2018,Kombi,Teilleder,112082,190,0,1,1,0,62
ED91152,19000,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Stoff,38675,150,1,0,1,0,58
MT77980,8395,Hyundai,i20,1.2,White,2018,Limousine,Stoff,48185,85,1,0,0,1,12
XW35561,14929,Mercedes-Benz,A-Klasse,A 180,Red,2016,Limousine,Teilleder,44916,122,1,0,0,1,71
UW46988,13784,Fiat,Tipo,1.4 Turbo,Gray,2020,Limousine,Teilleder,13267,120,1,0,0,1,8
BM61508,14200,Renault,Megane,1.6 TCe Energy,Blue,2016,Kombi,Alcantara,89584,205,1,0,1,0,42
EK52956,7003,Opel,Corsa,1.0,Gray,2016,Limousine,Stoff,33017,90,1,0,0,1,1
WF84128,10641,Smart,fortwo,1.0,White,2018,Coupe,Stoff,46881,70,1,0,1,0,67
ZT61992,21041,BMW,3er,318d,White,2018,Kombi,Stoff,39641,150,0,1,1,0,87
ME15625,13678,Renault,Kadjar,1.5 Blue dCi,White,2018,SUV,Teilleder,59350,116,0,1,0,1,44
XN49499,12050,Volkswagen,Golf VII,2.0 TDI,White,2015,Limousine,Stoff,105816,150,0,1,0,1,87
AK52223,26445,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2019,Kombi,Alcantara,46559,155,1,0,1,0,43
MM91912,16430,Volkswagen,Golf VII,1.4 TSI,Blue,2018,Limousine,Stoff,15291,125,1,0,1,0,26
XF10456,7132,Dacia,Sandero II,0.9 TCe,White,2016,Limousine,Stoff,27464,90,1,0,0,1,1
DD46319,10352,Kia,Rio,1.4,Red,2018,Limousine,Stoff,51902,100,1,0,0,1,18
EX37019,9935,Volkswagen,Golf VII,1.6 TDI,Silver,2016,Kombi,Teilleder,116500,110,0,1,1,0,1
GA58004,25611,Skoda,Octavia,2.0 TSI,Black,2019,Kombi,Stoff,36211,245,1,0,1,0,27
AJ86267,8860,Volkswagen,Polo,1.0,White,2017,Limousine,Stoff,49610,75,1,0,0,1,4
VS53560,5932,Fiat,Panda,1.2,White,2017,Limousine,Stoff,26716,70,1,0,0,1,14
WJ09311,15857,Jeep,Renegade,2.0 M-Jet,Black,2016,SUV,Leder,94462,170,0,1,1,0,25
EH09604,21231,BMW,4er,420i Gran Coupé,Black,2018,Coupe,Stoff,68571,185,1,0,1,0,21
YM17187,10000,Audi,A1,1.2 TFSI,White,2014,Limousine,Stoff,88467,85,1,0,0,1,57
LN67349,17633,Seat,Arona,1.0 TSI,Red,2019,SUV,Stoff,45702,115,1,0,1,0,59
LY92961,15624,Suzuki,Vitara,1.0 BoosterJet,Gray,2019,SUV,Stoff,5394,111,1,0,1,0,16
XE88812,24000,Kia,XCeed,1.4 TGDI,Blue,2021,SUV,Leder,9007,140,1,0,1,0,88
BZ47730,12784,Volkswagen,Tiguan,2.0 TDI,Brown,2013,SUV,Alcantara,97963,177,0,1,1,0,9
FA39566,17322,Seat,Leon,1.8 TSI,Gray,2018,Kombi,Leder,42210,180,1,0,0,1,1
JY24100,7936,Nissan,Qashqai,1.2,Gray,2016,SUV,Stoff,118098,115,1,0,0,1,27
TA28210,13824,Renault,Scenic,1.2 TCe Energy,Orange,2017,Van,Teilleder,30939,132,1,0,0,1,99
UG01651,7987,Skoda,Fabia,1.2 TSI,White,2015,Limousine,Stoff,103620,110,1,0,0,1,36
UL09373,7538,Volkswagen,Golf VII,1.6 TDI,Black,2013,Limousine,Stoff,104708,110,0,1,0,1,109
DU30694,4884,Smart,fortwo,1.0,Black,2013,Coupe,Stoff,53639,70,1,0,1,0,1
ML07352,12668,Volkswagen,Tiguan,2.0 TDI,Brown,2014,SUV,Leder,119960,177,0,1,1,0,23
TM86061,19739,Seat,Ateca,1.5 TSI,Blue,2019,SUV,Stoff,43992,150,1,0,0,1,94
KC01732,10885,Volkswagen,Polo,1.8 TSI,Black,2016,Limousine,Stoff,116206,192,1,0,1,0,1
VE93949,12726,Ford,Mondeo,2.0 TDCi,Gray,2016,Kombi,Stoff,99107,150,0,1,0,1,36
TV67117,16965,Mercedes-Benz,B-Klasse,B 180 CDI,Gray,2018,Van,Stoff,32092,110,0,1,1,0,117
XD14722,16281,Volkswagen,Golf VII Sportsvan,1.5 TSI,Gray,2018,Van,Stoff,64825,150,1,0,1,0,59
VH44624,22140,Skoda,Karoq,1.5 TSI,Gray,2018,SUV,Stoff,30725,150,1,0,1,0,35
BV18354,34000,Audi,A6,40 TDI,Black,2019,Limousine,Leder,45217,204,0,1,1,0,24
SR94405,9004,Skoda,Fabia,1.0 TSI,White,2018,Kombi,Stoff,74810,95,1,0,0,1,26
YW47833,25523,Audi,A1,40 TFSI,Green,2018,Limousine,Teilleder,24812,200,1,0,1,0,55
PU44037,12732,Volkswagen,Golf VII,1.4 TSI,Black,2015,Limousine,Stoff,35811,125,1,0,0,1,52
ZE04306,8750,Volkswagen,Golf VII,1.2 TSI,Gray,2014,Limousine,Stoff,69639,105,1,0,0,1,48
WE51203,20074,Volkswagen,Golf VII,2.0 TSI,Gray,2017,Limousine,Stoff,63123,230,1,0,0,1,33
VN32397,17900,Skoda,Octavia,1.8 TSI,Gray,2018,Kombi,Stoff,42629,180,1,0,1,0,96
UX41335,12749,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Kombi,Teilleder,30608,101,1,0,0,1,63
NV96135,20231,Audi,Q5,2.0 TFSI,White,2013,SUV,Alcantara,104583,225,1,0,1,0,33
KP00619,8503,BMW,1er,114i,Orange,2013,Limousine,Stoff,60969,102,1,0,0,1,1
CG19859,19165,Hyundai,Kona,1.6 TGDI,Green,2020,SUV,Teilleder,27933,177,1,0,1,0,29
UC87940,11130,Volkswagen,Caddy,1.2 TSI,Green,2014,Kombi,Stoff,52870,85,1,0,0,1,34
TE98857,7399,Opel,Adam,1.4,Brown,2017,Limousine,Leder,67160,87,1,0,0,1,36
JX00430,15446,Jaguar,XE,20d,White,2015,Limousine,Leder,98812,180,0,1,1,0,27
RZ87175,28592,Volkswagen,Tiguan,1.5 TSI,Gray,2020,SUV,Stoff,34729,150,1,0,1,0,72
DB55513,9054,Ford,EcoSport,1.0 EcoBoost,Black,2016,SUV,Teilleder,25774,125,1,0,0,1,35
BZ48846,25367,Audi,A4,40 TDI,Gray,2019,Kombi,Alcantara,90534,190,0,1,1,0,41
DW03349,10531,Renault,Kadjar,1.2 TCe Energy,Gray,2015,SUV,Stoff,76947,130,1,0,0,1,70
JS69053,15016,Seat,Leon,1.8 TSI,Blue,2016,Kombi,Teilleder,36045,180,1,0,1,0,1
RD22512,14706,Ford,Focus,1.0 EcoBoost,Gray,2018,Kombi,Stoff,29461,140,1,0,0,1,3
PA71057,29497,BMW,X5,sDrive 25d,Gray,2017,SUV,Leder,93303,230,0,1,1,0,50
PL92368,11261,Ford,EcoSport,1.0 EcoBoost,Blue,2018,SUV,Teilleder,33476,125,1,0,0,1,28
CK88024,21700,Mitsubishi,Outlander,2.2 DI-D,Red,2017,SUV,Leder,42151,150,0,1,1,0,12
HL92747,10100,Ford,Fiesta,1.1,Blue,2019,Limousine,Stoff,4471,70,1,0,0,1,19
HW44215,16465,Ford,Focus,1.5 EcoBoost,Black,2019,Kombi,Stoff,44799,150,1,0,1,0,13
UA65641,36667,Audi,A6,40 TDI,Black,2021,Limousine,Leder,41757,204,0,1,1,0,25
WG96931,32524,Mercedes-Benz,C-Klasse,C 200,Gray,2019,Coupe,Teilleder,18661,197,1,0,1,0,122
YJ63549,18446,BMW,1er,118d,Red,2018,Limousine,Stoff,68451,150,0,1,1,0,65
MS38411,23885,Ford,Focus,2.3 EcoBoost,Black,2020,Limousine,Teilleder,46073,280,1,0,0,1,66
CM76544,15950,Volvo,V 40,1.5,Gray,2016,Limousine,Teilleder,14562,152,1,0,1,0,20
MZ58858,21524,Kia,Sportage,1.6 TGDI,Black,2017,SUV,Leder,29036,177,1,0,1,0,47
RT20696,15820,Skoda,Octavia,2.0 TSI,Gray,2015,Kombi,Teilleder,109036,220,1,0,1,0,32
PW97961,38059,Ford,Tourneo Custom,2.0 TDCi,Black,2020,Bus,Stoff,8261,131,0,1,1,0,75
WM57755,19826,Mercedes-Benz,CLA-Klasse,CLA 250,Silver,2015,Limousine,Leder,74431,210,1,0,1,0,67
GV50605,15701,Skoda,Octavia,2.0 TSI,White,2015,Kombi,Teilleder,91786,220,1,0,1,0,25
ZX93025,11200,Ford,Focus,1.5 EcoBoost,White,2017,Limousine,Stoff,88682,150,1,0,0,1,62
XX77887,11548,Hyundai,i40,1.6,Black,2015,Kombi,Stoff,64122,135,1,0,0,1,59
RF44579,25830,Mercedes-Benz,C-Klasse,C 180,Black,2019,Kombi,Stoff,42927,156,1,0,1,0,117
VT62732,3839,Mitsubishi,Space Star,1.0,White,2015,Limousine,Stoff,76694,70,1,0,0,1,11
KK81292,14952,Ford,EcoSport,1.0 EcoBoost,Blue,2019,SUV,Stoff,29302,125,1,0,1,0,16
GK97857,11769,Kia,Picanto,1.2,Gray,2019,Limousine,Leder,12419,85,1,0,1,0,1
SF46728,19371,Ford,Grand Tourneo Connect,1.5 EcoBlue TDCi,White,2018,Kombi,Stoff,73472,120,0,1,0,1,13
ZD34163,11300,Ford,EcoSport,1.0 EcoBoost,Brown,2018,SUV,Teilleder,61497,125,1,0,0,1,19
ZB28320,9276,Fiat,Panda,1.2,Yellow,2020,Limousine,Stoff,13858,70,1,0,0,1,21
SG70878,17722,Mercedes-Benz,A-Klasse,A 180,White,2017,Limousine,Teilleder,39913,122,1,0,1,0,4
JL44246,6859,Citroen,C1,1.2 VTi,White,2014,Limousine,Stoff,5731,82,1,0,0,1,10
JR19409,12000,Hyundai,i30,1.0 TGDI,Black,2017,Limousine,Stoff,40539,120,1,0,0,1,16
CB61943,8680,Fiat,Tipo,1.6 JTDM,Gray,2016,Kombi,Stoff,82491,120,0,1,0,1,1
MB82160,12099,Volkswagen,Golf VII,1.4 TSI,White,2016,Limousine,Stoff,94748,125,1,0,0,1,51
GN84170,12419,Seat,Leon,1.8 TSI,Red,2017,Limousine,Teilleder,102916,180,1,0,0,1,12
CL65221,23915,Seat,Ateca,1.5 TSI,Red,2019,SUV,Alcantara,21022,150,1,0,1,0,67
XF12102,13000,Renault,Kangoo,1.2 TCe Energy,Blue,2018,Kombi,Stoff,48529,115,1,0,0,1,16
GV50567,10441,Hyundai,ix35,1.6,White,2015,SUV,Teilleder,39873,135,1,0,0,1,14
YZ59032,11600,Nissan,Qashqai,1.2,Purple,2016,SUV,Stoff,36105,115,1,0,0,1,54
ZC17793,10106,Dacia,Duster II,1.2 TCe,Beige,2018,SUV,Stoff,89358,125,1,0,0,1,35
FV10885,12633,Renault,Twingo,0.9 TCe,White,2020,Limousine,Teilleder,14604,92,1,0,1,0,39
VL25812,21900,Volkswagen,Caddy,2.0 TDI,Gray,2017,Van,Teilleder,40685,150,0,1,0,1,82
TA39236,5750,Dacia,Sandero II,0.9 TCe,Blue,2016,Limousine,Stoff,99685,90,1,0,0,1,6
VW26291,6483,Skoda,Rapid,1.4 TDI,Gray,2015,Limousine,Stoff,110491,90,0,1,0,1,5
VW22652,5747,Opel,Adam,1.4,Red,2013,Limousine,Teilleder,65575,87,1,0,0,1,75
RV14583,23722,Audi,A1,25 TFSI,Black,2022,Limousine,Teilleder,8534,95,1,0,1,0,51
LH08488,33800,Audi,Q3,40 TFSI,Gray,2018,SUV,Teilleder,37104,190,1,0,1,0,87
XS19096,11636,Smart,fortwo,0.9 Turbo,White,2018,Coupe,Stoff,15381,90,1,0,1,0,34
HF47239,15590,Seat,Leon,1.8 TSI,White,2018,Kombi,Teilleder,39465,180,1,0,0,1,8
NN98204,5400,Smart,forfour,1.0,Blue,2015,Limousine,Stoff,71993,70,1,0,0,1,17
XM02804,8888,Renault,Captur,1.5 dCi Energy,Blue,2014,SUV,Stoff,28264,90,0,1,0,1,57
UP49696,13904,Honda,CR-V,2.2 DTEC,Red,2013,SUV,Leder,94294,150,0,1,1,0,165
UP93480,13669,Opel,Adam,1.4 Turbo,White,2019,Limousine,Leder,32439,150,1,0,0,1,33
LJ81651,16636,Audi,A3,1.0 TFSI,Gray,2018,Limousine,Stoff,64960,115,1,0,0,1,55
LP54011,15300,Audi,A1,1.0 TFSI,Gray,2017,Limousine,Stoff,17613,95,1,0,1,0,45
GD84770,8900,Fiat,500X,1.6,Red,2016,SUV,Teilleder,74116,110,1,0,0,1,1
UY85714,7634,MINI,MINI,One,Black,2014,Limousine,Stoff,71651,75,1,0,0,1,25
SW48793,7282,Ford,Ka+,1.5 TDCi,Gray,2018,Kombi,Stoff,109052,95,0,1,0,1,10
WH31218,14549,Suzuki,Ignis,1.2 DualJet Mild-Hybrid,Yellow,2021,Limousine,Stoff,21132,83,1,0,1,0,36
EV87814,10058,Mazda,2,1.5,Brown,2016,Limousine,Stoff,60163,90,1,0,0,1,123
TL70688,20400,Land Rover,Evoque,2.0 Td4,White,2016,SUV,Teilleder,110522,150,0,1,1,0,61
TH35097,8608,Kia,cee'd,1.4,Gray,2017,Limousine,Stoff,77425,100,1,0,0,1,1
AP02326,6533,Dacia,Sandero II,1.2,White,2015,Limousine,Stoff,17591,75,1,0,0,1,6
HB43981,24518,Audi,A1 citycarver,35 TFSI,Gray,2021,Limousine,Stoff,7061,150,1,0,0,1,47
UJ99770,10510,Mitsubishi,ASX,1.6,Black,2016,SUV,Stoff,59546,117,1,0,0,1,13
RL98706,10759,Hyundai,i30,1.6 TGDI,Orange,2015,Limousine,Teilleder,96213,185,1,0,0,1,69
WP49038,9832,Ford,Fiesta,1.1 Ti-VCT,White,2020,Limousine,Stoff,25604,75,1,0,0,1,1
YM73443,5183,Skoda,Fabia,1.0 MPI,Gray,2015,Limousine,Stoff,98657,60,1,0,0,1,4
SM53656,19137,Mercedes-Benz,A-Klasse,A 180 d,Gray,2018,Limousine,Teilleder,56634,115,0,1,1,0,39
XC90880,9800,Renault,Clio,Grandtour 1.2,White,2017,Kombi,Stoff,2041,73,1,0,0,1,23
XX57166,24452,Nissan,Qashqai,1.3 DIG-T,White,2020,SUV,Leder,7991,159,1,0,1,0,41
CE24366,9981,Ford,Kuga,1.6 EcoBoost,White,2014,SUV,Teilleder,69494,150,1,0,0,1,1
XB93867,32443,Mercedes-Benz,GLC-Klasse,GLC 250,Gray,2017,SUV,Stoff,28735,210,1,0,1,0,68
EH28761,17052,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2014,Limousine,Teilleder,93752,122,1,0,0,1,31
YL10567,25950,Skoda,Kodiaq,2.0 TSI,Black,2018,SUV,Leder,74813,180,1,0,1,0,11
LB11213,11863,Skoda,Fabia,1.0 TSI,Gray,2018,Kombi,Stoff,38264,110,1,0,0,1,7
TG44712,18509,Audi,A3,1.5 TSI ACT,Gray,2017,Limousine,Teilleder,59221,150,1,0,1,0,5
WK72441,30458,Mercedes-Benz,C-Klasse,C 43 AMG,Gray,2016,Kombi,Leder,63782,367,1,0,1,0,80
VW78778,31909,BMW,5er,540d,Black,2017,Kombi,Leder,60903,320,0,1,1,0,62
VC75993,19179,Hyundai,Tucson,1.6 TGDI,White,2019,SUV,Stoff,18640,177,1,0,1,0,1
MR93528,22262,Skoda,Octavia,2.0 TSI,Black,2018,Kombi,Teilleder,49632,245,1,0,1,0,1
TM32733,8685,Hyundai,i10,1.2,Gray,2018,Limousine,Stoff,36125,87,1,0,0,1,39
LD20526,28041,BMW,3er,320i,Gray,2019,Limousine,Teilleder,16926,185,1,0,1,0,41
TS48852,9685,MINI,MINI,One,Black,2017,Limousine,Stoff,74192,102,1,0,0,1,2
XP22863,20260,Audi,Q3,2.0 TFSI,Gray,2015,SUV,Alcantara,70894,220,1,0,1,0,14
XB83794,3440,Renault,Twingo,1.2,Red,2014,Limousine,Stoff,39503,75,1,0,0,1,1
PB16549,26566,BMW,X2,xDrive 25d,Gray,2018,SUV,Leder,93919,230,0,1,1,0,89
YA98888,7162,Peugeot,2008,1.6 e-HDi,Gray,2014,SUV,Teilleder,87639,115,0,1,0,1,6
SA60222,13500,Peugeot,2008,1.2 e-THP,Red,2019,SUV,Teilleder,38747,130,1,0,0,1,25
VP62794,10857,Ford,Focus,1.5 EcoBoost,Gray,2015,Kombi,Stoff,71334,150,1,0,0,1,1
RX04905,15263,BMW,2er,220i Gran Tourer,Blue,2015,Van,Leder,78788,192,1,0,1,0,15
XY56479,14294,Hyundai,i20 Active,1.0 TGDI,Blue,2018,Limousine,Leder,25388,120,1,0,1,0,39
EC47581,5307,Hyundai,i20,1.4,Blue,2015,Limousine,Stoff,118965,100,1,0,0,1,1
ZW32641,31500,Audi,A3,40 TFSI,Black,2020,Limousine,Teilleder,15488,190,1,0,1,0,39
ZA84443,9886,Seat,Ibiza,1.0 TSI,Black,2017,Limousine,Alcantara,42739,95,1,0,0,1,65
ZY27393,5075,Opel,Adam,1.4,Brown,2014,Limousine,Leder,89648,87,1,0,0,1,12
AR64618,27564,Seat,Leon,2.0 TSI,Black,2020,Kombi,Teilleder,16347,300,1,0,1,0,1
WX98405,36163,Ford,Tourneo Custom,2.0 TDCi,Beige,2019,Bus,Stoff,42818,185,0,1,0,1,40
DA17875,7365,Peugeot,2008,1.2 VTi,Gray,2014,SUV,Teilleder,54867,82,1,0,0,1,16
MB44831,9650,Smart,forfour,0.9 Turbo,Black,2016,Limousine,Stoff,36832,90,1,0,1,0,5
UC12439,18488,Audi,A4,1.4 TFSI,Red,2016,Kombi,Stoff,85573,150,1,0,1,0,24
KX43734,7529,BMW,1er,116i,White,2014,Limousine,Stoff,110945,135,1,0,0,1,1
AM32901,6500,Nissan,Micra,1.2,White,2014,Limousine,Stoff,51572,98,1,0,1,0,4
RB36451,21010,Volkswagen,T-Cross,1.0 TSI,Blue,2020,SUV,Stoff,7508,116,1,0,1,0,39
NH52227,12721,Toyota,Yaris,1.0,Black,2022,Limousine,Stoff,3103,72,1,0,0,1,25
HP67265,10870,Skoda,Yeti,2.0 TDI,Gray,2014,SUV,Stoff,96496,140,0,1,0,1,25
SX37218,18140,Audi,A4,2.0 TDI,Silver,2018,Kombi,Stoff,75420,150,0,1,0,1,56
ST82146,9656,Mercedes-Benz,B-Klasse,B 180,Gray,2014,Van,Stoff,90879,122,1,0,1,0,13
RG79803,23636,Seat,Tarraco,1.5 TSI,Black,2019,SUV,Teilleder,18032,150,1,0,0,1,48
LP75394,17075,Audi,Q3,1.4 TFSI,Silver,2014,SUV,Stoff,41676,150,1,0,1,0,9
RM60878,19898,Volkswagen,Golf VII,2.0 TSI,Black,2015,Kombi,Stoff,96552,300,1,0,1,0,20
RV40404,12300,Renault,Megane,1.2 TCe Energy,Blue,2017,Limousine,Teilleder,75955,132,1,0,0,1,29
KR75090,2700,Renault,Twingo,1.2,White,2013,Limousine,Stoff,104926,75,1,0,0,1,1
WW31854,23358,Audi,A3,2.0 TFSI,Gray,2017,Limousine,Teilleder,31946,190,1,0,1,0,53
VK77527,19034,DS Automobiles,DS3 Crossback,1.2 PureTech,Blue,2019,SUV,Teilleder,23144,101,1,0,0,1,44
NB61528,10904,Volkswagen,Polo,1.4 TSI,Red,2014,Limousine,Stoff,58570,180,1,0,1,0,20
NN57006,22204,Jeep,Compass,1.4 M-Air,Gray,2018,SUV,Leder,24263,170,1,0,1,0,19
ZG36555,6835,Kia,Picanto,1.0,White,2018,Limousine,Stoff,69825,67,1,0,0,1,53
RK94869,10889,Ford,Kuga,1.5 EcoBoost,Gray,2016,SUV,Stoff,39395,120,1,0,0,1,14
AF00679,12304,Hyundai,Tucson,1.6,Silver,2017,SUV,Stoff,90136,132,1,0,0,1,25
LS74973,18425,BMW,4er,420d Gran Coupé,White,2015,Coupe,Stoff,99296,190,0,1,1,0,41
GY20843,11130,Volkswagen,Golf VII,2.0 TDI,Black,2014,Limousine,Stoff,103159,150,0,1,1,0,1
TL06718,10526,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Limousine,Stoff,53768,85,1,0,0,1,6
CM03245,10761,Renault,Kadjar,1.2 TCe Energy,Gray,2015,SUV,Teilleder,66799,130,1,0,0,1,26
WG09955,4194,Fiat,Punto,1.2,White,2015,Limousine,Stoff,23467,70,1,0,0,1,7
NT30526,8501,Volkswagen,up!,1.0,Black,2019,Limousine,Stoff,34578,75,1,0,0,1,6
LR92719,23056,Volkswagen,Tiguan,1.4 TSI,Silver,2017,SUV,Leder,58416,150,1,0,1,0,77
