id,first_price,eligible_month,ext_cpi,ext_dieselprc,ext_newcarprice,ext_intrtrates,countryoforigin,tax_deductible,make,model,subtype,color,builtyear,body_type,upholstery,fuelconsumption,mileage,horsepower,fueltype,geartype,damages,imperfections,co2value,seats,nbrowners,comercialuse_bool,accident_bool,bookmarks,opport,signings,time_online_to_reserve_
UB21227,21990.0,April,116.6,1.686,6.9,2.36,DE,0,Ford,Grand C-Max,1.5 EcoBoost,Blue,2018,Van,Stoff,6,18441,150,Benzin,automatic,0,1,154,5,1,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,14
HX32380,7990.0,February,115.2,1.813,7.0,2.37,DE,0,Seat,Mii,1.0,Yellow,2015,Limousine,Stoff,4,34343,60,Benzin,manual,6,7,105,4,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,30
XF84097,13590.0,May,116.5,1.632,6.8,2.34,DE,0,Dacia,Duster II,1.6 SCe,Blue,2018,SUV,Stoff,6,88460,115,Benzin,manual,6,4,163,5,1,0,1,19.620833333333334,4.697222222222222,0.9302777777777778,28
HJ45453,8290.0,November,113.7,2.118,6.7,2.07,DE,0,Opel,Corsa,1.4,Gray,2014,Limousine,Stoff,5,61892,87,Benzin,manual,18,25,134,5,2,1,1,15.36795655125594,4.933242815116542,0.7361393980538583,31
WJ01227,8890.0,March,116.1,1.743,7.6,2.38,DE,0,Ford,Ka+,1.2 Ti-VCT,Gray,2016,Limousine,Stoff,5,99133,85,Benzin,manual,0,0,114,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,11
RF02605,14170.0,June,116.8,1.576,6.7,2.38,DE,0,Peugeot,308,2.0 Blue-HDi,Gray,2016,Kombi,Stoff,3,45605,150,Diesel,manual,3,5,97,5,2,1,0,15.022244691607684,3.7353387259858444,0.6638018200202225,14
LA62469,10090.0,June,116.8,1.576,6.7,2.38,DE,0,Opel,Corsa,1.2,White,2018,Limousine,Stoff,5,37291,70,Benzin,manual,0,0,126,5,2,1,0,15.022244691607684,3.7353387259858444,0.6638018200202225,10
YF48936,8130.0,May,116.5,1.632,6.8,2.34,DE,0,Hyundai,i30,1.4,Red,2014,Limousine,Stoff,6,119960,100,Benzin,manual,2,5,139,5,3,1,1,19.620833333333334,4.697222222222222,0.9302777777777778,39
YJ32944,16290.0,March,116.1,1.743,7.6,2.38,DE,0,Renault,Twingo,0.9 TCe,Red,2020,Limousine,Teilleder,5,10631,92,Benzin,automatic,10,12,129,4,3,0,0,23.247566515249837,6.190136275146009,1.164828033744322,42
PL76613,17690.0,April,116.6,1.686,6.9,2.36,DE,0,Ford,Kuga,1.5 EcoBoost,Blue,2017,SUV,Teilleder,6,51447,150,Benzin,manual,3,6,145,5,3,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,44
MJ60916,14490.0,February,115.2,1.813,7.0,2.37,DE,0,MINI,MINI,Cooper,Orange,2014,Limousine,Stoff,4,62820,135,Benzin,manual,0,4,111,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,44
SF49344,26990.0,October,113.5,2.014,6.4,2.19,DE,0,BMW,3er,330d,Black,2017,Limousine,Stoff,5,60759,258,Diesel,automatic,1,1,137,5,3,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,71
ZM18140,12990.0,February,115.2,1.813,7.0,2.37,DE,0,Smart,fortwo,0.9 Turbo,Red,2018,Coupe,Stoff,4,80300,90,Benzin,automatic,9,10,96,2,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,92
LJ83766,25740.0,May,116.5,1.632,6.8,2.34,DE,0,Volkswagen,Arteon,2.0 TDI,Black,2017,Limousine,Alcantara,4,79870,150,Diesel,automatic,1,1,116,5,2,1,1,19.620833333333334,4.697222222222222,0.9302777777777778,21
GE72515,17420.0,April,116.6,1.686,6.9,2.36,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2017,Limousine,Stoff,4,62589,150,Diesel,manual,8,12,111,5,2,1,0,20.16995932597327,4.833236490412551,0.9976757699012202,28
NT00711,9280.0,January,114.3,1.853,7.4,2.19,DE,0,Fiat,Panda,1.2,Orange,2019,Limousine,Stoff,5,32788,70,Benzin,manual,1,1,133,5,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,26
XT41907,17980.0,March,116.1,1.743,7.6,2.38,DE,0,Peugeot,3008,1.2 e-THP,Gray,2016,SUV,Teilleder,5,54421,130,Benzin,manual,3,8,117,5,3,1,0,23.247566515249837,6.190136275146009,1.164828033744322,1
XV18673,21650.0,March,116.1,1.743,7.6,2.38,DE,0,Audi,Q5,2.0 TDI,White,2014,SUV,Teilleder,6,118406,177,Diesel,automatic,1,1,159,5,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,43
WX43426,12390.0,February,115.2,1.813,7.0,2.37,HU,0,Seat,Leon,1.4 TSI,Gray,2015,Limousine,Teilleder,5,118099,125,Benzin,manual,7,6,120,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,63
ZZ02016,17340.0,February,115.2,1.813,7.0,2.37,DE,0,Opel,Mokka,1.4 Turbo,Brown,2017,SUV,Teilleder,6,54352,140,Benzin,automatic,3,2,149,5,3,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,43
LW13437,12590.0,February,115.2,1.813,7.0,2.37,DE,0,Volkswagen,Polo,1.0,Silver,2016,Limousine,Stoff,5,19868,75,Benzin,manual,0,0,116,5,1,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,21
ZN70731,8150.0,March,116.1,1.743,7.6,2.38,DE,0,Suzuki,Celerio,1.0,Gray,2014,Limousine,Stoff,4,37982,68,Benzin,manual,0,0,99,5,1,0,1,23.247566515249837,6.190136275146009,1.164828033744322,12
FH94907,19190.0,May,116.5,1.632,6.8,2.34,DE,0,Suzuki,Jimny,1.3,Brown,2017,SUV,Stoff,7,13449,85,Benzin,manual,4,5,162,2,1,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,31
FE73441,16910.0,March,116.1,1.743,7.6,2.38,HU,0,Opel,Mokka X,1.4 SIDI Turbo,Gray,2017,SUV,Stoff,6,63613,152,Benzin,automatic,3,3,150,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,42
PU24674,17490.0,March,116.1,1.743,7.6,2.38,DE,1,Volkswagen,Golf VII,1.4 TSI,White,2018,Limousine,Stoff,5,83550,125,Benzin,manual,0,2,122,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,8
NC53007,13110.0,December,113.2,1.905,7.5,2.08,DE,0,Opel,Adam,1.4,Black,2018,Limousine,Teilleder,5,17789,87,Benzin,manual,2,2,148,4,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,13
TW21102,15290.0,May,116.5,1.632,6.8,2.34,DE,0,Opel,Astra K,1.6 Biturbo CDTI DPF,Green,2016,Kombi,Leder,4,62215,160,Diesel,manual,2,7,109,5,2,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,19
YC64321,32040.0,May,116.5,1.632,6.8,2.34,DE,0,Mercedes-Benz,E-Klasse,E 350 d,Brown,2014,Cabrio,Leder,5,17188,252,Diesel,automatic,0,7,154,4,2,1,0,19.620833333333334,4.697222222222222,0.9302777777777778,1
MG54479,17790.0,March,116.1,1.743,7.6,2.38,DE,0,Audi,A1,1.4 TFSI,Black,2017,Limousine,Stoff,6,54113,125,Benzin,automatic,20,27,113,5,2,0,1,23.247566515249837,6.190136275146009,1.164828033744322,13
DU48046,20490.0,March,116.1,1.743,7.6,2.38,DE,0,BMW,2er,220d Active Tourer,White,2017,Van,Stoff,4,105288,190,Diesel,automatic,3,2,124,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,25
CN96789,32990.0,September,112.7,2.168,6.2,1.8,DE,0,Volvo,V 90,2.0 D4,White,2017,Kombi,Leder,4,72841,190,Diesel,automatic,0,4,128,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,105
LA10176,33990.0,December,113.2,1.905,7.5,2.08,DE,0,Mercedes-Benz,E-Klasse,E 220 d T,Black,2019,Kombi,Teilleder,4,59271,195,Diesel,automatic,2,2,166,5,2,1,0,17.023509452254,4.901841977702375,0.7445467765390208,33
NT41123,36990.0,March,116.1,1.743,7.6,2.38,DE,0,Volvo,XC 90,2.0 D5,Gray,2016,SUV,Leder,5,107980,225,Diesel,automatic,0,7,152,7,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,36
DJ38611,37990.0,January,114.3,1.853,7.4,2.19,DE,0,Cupra,Ateca,2.0 TSI,Black,2020,SUV,Alcantara,7,25802,300,Benzin,automatic,0,0,200,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,32
WR08789,12980.0,November,113.7,2.118,6.7,2.07,SI,0,Skoda,Fabia,1.2 TSI,Red,2015,Limousine,Stoff,4,42963,110,Benzin,manual,3,2,110,5,2,1,1,15.36795655125594,4.933242815116542,0.7361393980538583,40
PM73100,25740.0,March,116.1,1.743,7.6,2.38,DE,0,Toyota,C-HR,1.8 Hybrid,Gray,2020,SUV,Stoff,3,21036,122,Hybrid,automatic,0,0,110,5,2,0,1,23.247566515249837,6.190136275146009,1.164828033744322,13
CD81184,22690.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Golf VII,2.0 TSI,Blue,2017,Limousine,Stoff,6,105295,230,Benzin,automatic,0,4,148,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,104
YJ92005,21660.0,May,116.5,1.632,6.8,2.34,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Black,2017,Kombi,Teilleder,4,97893,135,Diesel,automatic,1,2,106,5,2,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,8
AB74993,22490.0,December,113.2,1.905,7.5,2.08,DE,1,Skoda,Octavia,2.0 TDI,White,2020,Kombi,Stoff,4,70751,150,Diesel,automatic,2,2,138,5,1,1,0,17.023509452254,4.901841977702375,0.7445467765390208,22
GN87506,20590.0,November,113.7,2.118,6.7,2.07,DE,0,Opel,Combo Life,1.5 CDTI,Red,2019,Van,Stoff,4,58089,102,Diesel,manual,4,3,156,5,2,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,65
RP79506,27990.0,April,116.6,1.686,6.9,2.36,PL,0,Skoda,Octavia,2.0 TSI,White,2018,Kombi,Stoff,6,50419,245,Benzin,automatic,0,5,174,5,2,0,1,20.16995932597327,4.833236490412551,0.9976757699012202,53
EZ68113,11990.0,March,116.1,1.743,7.6,2.38,DE,0,Kia,Soul,1.6 GDI,Black,2014,Van,Stoff,6,36913,132,Benzin,manual,0,1,158,5,3,1,0,23.247566515249837,6.190136275146009,1.164828033744322,49
VZ93934,26450.0,February,115.2,1.813,7.0,2.37,ES,0,Ford,Edge,2.0 TDCi Bi-Turbo,White,2016,SUV,Alcantara,5,43532,210,Diesel,automatic,8,10,152,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,49
UF87875,18890.0,June,116.8,1.576,6.7,2.38,DE,0,Opel,Grandland X,1.6 CDTI DPF,Gray,2017,SUV,Teilleder,4,58315,120,Diesel,automatic,0,0,118,5,2,1,0,15.022244691607684,3.7353387259858444,0.6638018200202225,10
NU11861,26160.0,January,114.3,1.853,7.4,2.19,DE,0,Hyundai,i30,2.0 TGDI,Blue,2019,Limousine,Alcantara,7,33508,275,Benzin,manual,1,5,188,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,36
VC00757,19070.0,February,115.2,1.813,7.0,2.37,PL,0,Volkswagen,Golf VII,1.4 TSI,Silver,2017,Limousine,Stoff,5,20983,125,Benzin,automatic,14,22,119,5,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,8
PR69281,21320.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,A3 Limousine,1.4 TFSI,White,2016,Limousine,Teilleder,5,65179,150,Benzin,automatic,1,3,114,5,3,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,1
CH91957,14340.0,March,116.1,1.743,7.6,2.38,DE,0,Smart,fortwo,0.9 Turbo,Gray,2018,Coupe,Stoff,4,31237,90,Benzin,automatic,0,0,136,2,2,0,0,23.247566515249837,6.190136275146009,1.164828033744322,25
AB76549,17290.0,November,113.7,2.118,6.7,2.07,DE,0,Renault,Talisman,1.6 dCi Energy,Red,2017,Kombi,Teilleder,4,98303,130,Diesel,manual,7,21,108,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,79
ZC00972,28790.0,January,114.3,1.853,7.4,2.19,DE,0,Seat,Alhambra,1.4 TSI,Red,2017,Van,Stoff,6,31007,150,Benzin,manual,1,2,150,7,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,1
JG20879,19990.0,June,116.8,1.576,6.7,2.38,DE,0,BMW,X1,sDrive 18i,Black,2016,SUV,Stoff,5,22751,135,Benzin,manual,0,0,124,5,1,0,0,15.022244691607684,3.7353387259858444,0.6638018200202225,14
PA74623,19790.0,November,113.7,2.118,6.7,2.07,DE,0,Seat,Leon,1.8 TSI,White,2017,Kombi,Alcantara,6,70554,180,Benzin,manual,2,1,138,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,61
GC79615,18990.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Golf VII,1.5 TSI,Blue,2017,Kombi,Stoff,5,52902,150,Benzin,manual,0,3,116,5,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,57
UB73874,17690.0,April,116.6,1.686,6.9,2.36,DE,0,Mercedes-Benz,A-Klasse,A 180,Silver,2016,Limousine,Teilleder,5,73853,122,Benzin,manual,1,2,131,5,3,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,27
AC72228,27190.0,November,113.7,2.118,6.7,2.07,DE,0,Seat,Ateca,2.0 TDI,Gray,2017,SUV,Alcantara,5,50456,190,Diesel,automatic,4,4,135,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,52
SG71150,42690.0,March,116.1,1.743,7.6,2.38,DE,0,Mercedes-Benz,V-Klasse,V 250 d,Silver,2016,Bus,Leder,6,92214,190,Diesel,automatic,24,34,174,7,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,76
WL58730,20490.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,Q3,2.0 TFSI,Gray,2013,SUV,Alcantara,7,28110,170,Benzin,automatic,8,8,179,5,3,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,14
CL08914,17490.0,November,113.7,2.118,6.7,2.07,CZ,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2017,Van,Alcantara,5,95532,150,Benzin,automatic,5,5,123,5,1,0,1,15.36795655125594,4.933242815116542,0.7361393980538583,58
EK39199,15290.0,April,116.6,1.686,6.9,2.36,DE,0,Renault,Megane,1.2 TCe Energy,Blue,2016,Limousine,Teilleder,5,73939,132,Benzin,automatic,2,6,122,5,2,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,37
TG94618,15450.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Polo,1.0 TSI,Red,2018,Limousine,Stoff,4,24896,95,Benzin,manual,4,4,121,5,1,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,18
HC70619,26690.0,September,112.7,2.168,6.2,1.8,DE,0,Ford,S-Max,2.0 TDCi Bi-Turbo,White,2017,Van,Leder,5,69551,210,Diesel,automatic,2,4,144,5,2,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,90
XL13132,18490.0,February,115.2,1.813,7.0,2.37,DE,0,Kia,Sorento,2.2 CRDi,Black,2014,SUV,Leder,6,106105,197,Diesel,automatic,0,0,178,5,1,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,15
SJ24884,14990.0,October,113.5,2.014,6.4,2.19,DE,1,Smart,forfour,0.9 Turbo,Red,2019,Limousine,Leder,5,73433,90,Benzin,automatic,15,21,137,4,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,46
JB72473,17220.0,December,113.2,1.905,7.5,2.08,DE,0,Renault,Kadjar,1.6 TCe Energy,Black,2017,SUV,Teilleder,6,56379,163,Benzin,manual,7,8,139,5,1,0,1,17.023509452254,4.901841977702375,0.7445467765390208,34
BN08096,15680.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Polo,1.6 TDI,Black,2019,Limousine,Stoff,3,91171,95,Diesel,automatic,7,6,136,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,25
DP44708,24860.0,January,114.3,1.853,7.4,2.19,DE,0,Ford,S-Max,2.0 TDCi Bi-Turbo,Black,2017,Van,Teilleder,5,79002,210,Diesel,automatic,3,5,144,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,48
HP28480,17990.0,April,116.6,1.686,6.9,2.36,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Gray,2015,SUV,Stoff,5,99908,155,Benzin,manual,1,6,134,5,2,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,42
AL91985,19990.0,February,115.2,1.813,7.0,2.37,DE,0,Volkswagen,Golf VII,1.4 TSI,Yellow,2017,Limousine,Stoff,5,64223,125,Benzin,automatic,10,23,121,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,42
YB90329,16490.0,January,114.3,1.853,7.4,2.19,DE,0,BMW,3er,316d,Silver,2017,Limousine,Stoff,3,95142,115,Diesel,manual,4,5,102,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,36
TW17118,23990.0,March,116.1,1.743,7.6,2.38,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Gray,2018,Kombi,Teilleder,6,59884,155,Benzin,automatic,4,9,172,5,3,1,1,23.247566515249837,6.190136275146009,1.164828033744322,4
NY92751,16040.0,March,116.1,1.743,7.6,2.38,ES,0,Opel,Zafira Tourer,1.4 Turbo,Black,2017,Van,Teilleder,6,95611,140,Benzin,automatic,8,8,150,7,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,17
GY89969,38640.0,February,115.2,1.813,7.0,2.37,DE,0,BMW,2er,M235i Gran Coupe,Black,2020,Limousine,Stoff,7,39636,306,Benzin,automatic,1,2,173,4,3,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,68
AB85929,40290.0,October,113.5,2.014,6.4,2.19,DE,1,Volkswagen,Passat,1.4 GTE,Gray,2020,Kombi,Alcantara,2,15971,218,Hybrid,automatic,0,0,35,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,70
KX93010,8090.0,January,114.3,1.853,7.4,2.19,IT,0,Nissan,Note,1.2,Gray,2014,Van,Stoff,4,56214,80,Benzin,manual,2,3,109,5,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,14
DM61836,22760.0,April,116.6,1.686,6.9,2.36,DE,0,BMW,2er,220d,Red,2016,Cabrio,Leder,4,95616,190,Diesel,automatic,0,8,117,4,1,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,43
TX69825,12840.0,March,116.1,1.743,7.6,2.38,DE,0,Opel,Meriva,1.4 Turbo,Gray,2016,Van,Stoff,6,50088,140,Benzin,automatic,6,6,166,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,9
FH97675,15590.0,January,114.3,1.853,7.4,2.19,DE,0,Ford,Focus,2.0 EcoBoost,White,2014,Limousine,Teilleder,7,90941,250,Benzin,manual,17,13,169,5,1,0,1,23.331088362068964,6.615571120689655,0.9832974137931034,36
TW06607,16860.0,March,116.1,1.743,7.6,2.38,DE,0,Peugeot,308,1.5 Blue-HDi,White,2019,Kombi,Stoff,3,94517,130,Diesel,automatic,3,4,137,5,2,0,0,23.247566515249837,6.190136275146009,1.164828033744322,17
PC93188,12990.0,April,116.6,1.686,6.9,2.36,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2014,Limousine,Stoff,4,89490,85,Benzin,manual,0,0,113,5,3,0,1,20.16995932597327,4.833236490412551,0.9976757699012202,47
UD41860,14790.0,January,114.3,1.853,7.4,2.19,DE,0,Ford,C-Max,1.5 EcoBoost,Gray,2015,Van,Stoff,6,62307,150,Benzin,automatic,6,8,149,5,2,0,1,23.331088362068964,6.615571120689655,0.9832974137931034,24
TL88608,17690.0,March,116.1,1.743,7.6,2.38,DE,0,Ford,Focus,1.5 EcoBlue TDCi,Red,2018,Kombi,Stoff,4,56505,120,Diesel,automatic,2,2,142,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,15
HU84030,24650.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,T-Roc,1.5 TSI,Black,2019,SUV,Stoff,5,34846,150,Benzin,automatic,0,1,158,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,31
SW58555,30490.0,February,115.2,1.813,7.0,2.37,DE,0,Seat,Ateca,2.0 TSI,White,2020,SUV,Teilleder,6,60786,190,Benzin,automatic,6,6,188,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,27
ED29730,14390.0,January,114.3,1.853,7.4,2.19,DE,0,Renault,Captur,0.9 TCe,Blue,2019,SUV,Stoff,5,18940,90,Benzin,manual,3,6,146,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,5
FT79874,16290.0,November,113.7,2.118,6.7,2.07,DE,1,Ford,Kuga,1.5 EcoBoost,Black,2016,SUV,Stoff,6,26523,150,Benzin,manual,24,25,143,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,38
UF75421,17810.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Golf VII,1.0 TSI,White,2017,Limousine,Alcantara,4,39554,110,Benzin,automatic,5,6,109,5,2,0,0,23.247566515249837,6.190136275146009,1.164828033744322,10
JX34669,14400.0,February,115.2,1.813,7.0,2.37,PL,0,Volkswagen,Golf VII,1.0 TSI,White,2017,Limousine,Stoff,4,77536,110,Benzin,manual,1,2,109,5,3,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,5
KH69536,18020.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Touran,2.0 TDI,Silver,2016,Van,Stoff,4,114985,150,Diesel,manual,17,32,119,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,53
GK28628,14890.0,April,116.6,1.686,6.9,2.36,DE,0,Renault,Kadjar,1.6 dCi Energy,White,2015,SUV,Teilleder,4,96927,130,Diesel,manual,0,5,117,5,1,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,15
KY27679,15490.0,March,116.1,1.743,7.6,2.38,DE,0,BMW,2er,218d Active Tourer,Blue,2016,Van,Stoff,4,106015,150,Diesel,manual,62,62,124,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,45
GB49183,14990.0,November,113.7,2.118,6.7,2.07,DE,0,Ford,Fiesta,1.0 EcoBoost,Blue,2020,Limousine,Stoff,4,23955,95,Benzin,manual,2,4,117,5,1,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,37
JL21787,20260.0,April,116.6,1.686,6.9,2.36,DE,0,BMW,2er,218i Gran Tourer,Beige,2016,Van,Leder,5,60049,135,Benzin,automatic,4,5,124,5,2,0,1,20.16995932597327,4.833236490412551,0.9976757699012202,30
XB10809,24990.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,T-Cross,1.0 TSI,Black,2021,SUV,Stoff,4,9213,110,Benzin,automatic,2,1,149,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,21
EX51314,27990.0,January,114.3,1.853,7.4,2.19,DE,0,Skoda,Kodiaq,2.0 TDI,White,2018,SUV,Alcantara,4,85204,150,Diesel,automatic,2,4,160,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,39
DM10680,19750.0,January,114.3,1.853,7.4,2.19,DE,0,BMW,5er,520d,Black,2015,Kombi,Stoff,4,108963,190,Diesel,automatic,4,4,123,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,1
KD58697,12890.0,December,113.2,1.905,7.5,2.08,DE,0,Renault,Twingo,0.9 TCe,White,2019,Limousine,Teilleder,4,9208,92,Benzin,manual,0,1,124,4,1,0,0,17.023509452254,4.901841977702375,0.7445467765390208,34
SJ84398,29140.0,November,113.7,2.118,6.7,2.07,DE,0,Opel,Combo Life,1.2 Turbo,White,2021,Van,Stoff,5,22750,131,Benzin,automatic,1,1,154,5,2,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,65
UL78426,14990.0,January,114.3,1.853,7.4,2.19,DE,0,Smart,forfour,0.9 Turbo,White,2019,Limousine,Stoff,5,15176,90,Benzin,automatic,2,3,138,4,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,26
HD88844,14850.0,March,116.1,1.743,7.6,2.38,DE,0,Hyundai,i40,1.6,White,2016,Kombi,Stoff,6,91639,135,Benzin,manual,4,11,140,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,40
XT48952,15570.0,April,116.6,1.686,6.9,2.36,DE,0,Nissan,Juke,1.6,Gray,2018,SUV,Stoff,7,21961,113,Benzin,manual,0,0,186,5,2,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,60
VB58575,21990.0,February,115.2,1.813,7.0,2.37,DE,0,Ford,Grand Tourneo Connect,1.5 EcoBlue TDCi,White,2018,Kombi,Stoff,4,78970,120,Diesel,manual,2,5,159,7,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,17
LH36804,15090.0,November,113.7,2.118,6.7,2.07,DE,0,BMW,2er,218i Active Tourer,Gray,2014,Van,Stoff,5,31967,135,Benzin,manual,20,25,115,5,1,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,57
RC29265,18290.0,November,113.7,2.118,6.7,2.07,DE,0,Suzuki,Vitara,1.6,Black,2018,SUV,Stoff,5,66679,120,Benzin,manual,7,6,130,5,1,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,58
WL00613,17790.0,November,113.7,2.118,6.7,2.07,DE,0,Audi,A4,1.8 TFSI,Black,2014,Kombi,Leder,6,113600,170,Benzin,automatic,11,16,139,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,37
HK92239,15350.0,May,116.5,1.632,6.8,2.34,DE,0,Ford,Focus,1.5 EcoBoost,Silver,2018,Kombi,Stoff,6,97687,150,Benzin,automatic,0,0,140,5,1,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,8
DJ74997,16850.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Golf VII,1.0 TSI,Gray,2019,Kombi,Stoff,4,71893,116,Benzin,manual,6,6,138,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,44
FR36088,9610.0,April,116.6,1.686,6.9,2.36,DE,0,Fiat,500,1.2,Red,2015,Limousine,Stoff,5,61698,70,Benzin,manual,0,2,115,4,2,1,0,20.16995932597327,4.833236490412551,0.9976757699012202,48
ZG95367,20990.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,A3 Limousine,1.8 TFSI,Brown,2015,Limousine,Teilleder,6,67923,180,Benzin,automatic,7,7,152,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,11
WC82358,26600.0,November,113.7,2.118,6.7,2.07,DE,0,Volkswagen,T-Roc,1.5 TSI,Blue,2019,SUV,Teilleder,5,33123,150,Benzin,automatic,14,11,159,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,45
BE24542,26160.0,March,116.1,1.743,7.6,2.38,DE,0,BMW,X1,sDrive 18i,White,2019,SUV,Teilleder,5,27644,140,Benzin,manual,1,2,160,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,38
NE52300,15520.0,February,115.2,1.813,7.0,2.37,DE,0,Opel,Insignia,1.6 CDTI DPF,White,2018,Kombi,Stoff,4,71850,135,Diesel,manual,0,1,140,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,42
