id,first_price,eligible_month,ext_cpi,ext_dieselprc,ext_newcarprice,ext_intrtrates,countryoforigin,tax_deductible,make,model,subtype,color,builtyear,body_type,upholstery,fuelconsumption,mileage,horsepower,fueltype,geartype,damages,imperfections,co2value,seats,nbrowners,comercialuse_bool,accident_bool,bookmarks,opport,signings,time_online_to_reserve_
TN78979,17990.0,April,116.6,1.686,6.9,2.36,DE,0,Dacia,Duster II,1.3 TCe,Gray,2019,SUV,Stoff,5,18722,131,Benzin,manual,1,2,152,5,2,1,0,20.16995932597327,4.833236490412551,0.9976757699012202,43
BA40507,18990.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Golf VII,1.5 TSI,Green,2017,Kombi,Stoff,5,63063,150,Benzin,manual,10,11,116,5,2,0,0,23.247566515249837,6.190136275146009,1.164828033744322,12
WE91002,28070.0,March,116.1,1.743,7.6,2.38,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2018,Limousine,Leder,5,28403,155,Benzin,automatic,0,3,136,5,3,0,0,23.247566515249837,6.190136275146009,1.164828033744322,55
UR96014,16290.0,September,112.7,2.168,6.2,1.8,DE,0,BMW,3er,318d,Black,2016,Limousine,Stoff,4,113577,150,Diesel,manual,1,1,106,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,10
ZP56883,17250.0,January,114.3,1.853,7.4,2.19,DE,0,Audi,A1,1.4 TFSI,White,2015,Limousine,Teilleder,5,61857,125,Benzin,automatic,0,4,113,4,1,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,10
AH53116,16300.0,April,108.8,2.047,4.8,0.74,DE,0,Peugeot,308,1.2 e-THP,Gray,2018,Kombi,Stoff,5,46749,130,Benzin,manual,4,24,121,5,2,1,0,10.272014925373135,3.296641791044776,0.4414179104477612,109
ZH97044,20650.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i30,1.0 T-GDI,Gray,2021,Limousine,Stoff,5,6714,120,Benzin,manual,2,7,123,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,88
HL59489,26000.0,October,113.5,2.014,6.4,2.19,DE,0,Audi,TTS,2.0 TFSI,Black,2013,Coupe,Alcantara,7,35187,272,Benzin,manual,5,6,184,4,3,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,31
HN32757,23380.0,May,109.8,2.056,4.8,0.95,DE,0,Subaru,XV,1.6,Black,2019,SUV,Stoff,6,3000,115,Benzin,automatic,0,0,180,5,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,119
JN35335,21480.0,February,115.2,1.813,7.0,2.37,DE,1,Audi,A4,2.0 TDI,Black,2018,Kombi,Stoff,4,95323,150,Diesel,automatic,1,1,106,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,2
ND74970,9000.0,July,110.3,1.979,5.3,1.08,DE,0,Renault,Twingo,1.0 SCe,White,2017,Limousine,Stoff,5,27838,70,Benzin,manual,0,8,112,4,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,71
WP87823,22840.0,January,114.3,1.853,7.4,2.19,DE,0,Skoda,Karoq,1.6 TDI,Black,2018,SUV,Stoff,4,70324,115,Diesel,automatic,3,4,159,5,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,46
PJ19898,13490.0,February,115.2,1.813,7.0,2.37,FR,0,BMW,1er,116d,Gray,2014,Limousine,Stoff,4,83970,115,Diesel,automatic,24,48,115,5,2,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,9
XF96747,12990.0,December,113.2,1.905,7.5,2.08,DE,0,Kia,Sportage,1.6 GDI,Black,2014,SUV,Teilleder,6,81389,135,Benzin,manual,2,7,149,5,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,1
PM24526,28180.0,May,109.8,2.056,4.8,0.95,DE,0,BMW,3er,330e,Blue,2016,Limousine,Leder,2,87048,185,Hybrid,automatic,1,1,49,5,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,54
FX72487,9790.0,August,110.7,1.928,5.7,1.03,DE,0,Renault,Clio,0.9 Energy,Gray,2015,Limousine,Stoff,4,63872,90,Benzin,manual,4,5,105,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,7
LC76002,18150.0,March,108.1,1.794,4.3,0.28,DE,0,Volkswagen,Golf VII,1.4 TSI,Gray,2016,Limousine,Alcantara,5,78305,125,Benzin,automatic,7,7,118,5,4,1,0,11.571907756813417,3.8846960167714886,0.4639412997903564,124
LV31889,22990.0,November,113.7,2.118,6.7,2.07,DE,0,Volkswagen,Passat,1.5 TSI ACT,Gray,2019,Limousine,Stoff,5,35534,150,Benzin,manual,1,1,139,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,54
EL23822,19690.0,August,110.7,1.928,5.7,1.03,CZ,0,Skoda,Octavia,2.0 TSI,Blue,2015,Kombi,Teilleder,6,105728,220,Benzin,automatic,6,7,147,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,69
PV00342,24290.0,February,115.2,1.813,7.0,2.37,ES,0,Volkswagen,Caddy,1.4 TSI,Beige,2018,Van,Stoff,6,9831,131,Benzin,manual,0,0,164,5,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,21
EE34849,13890.0,February,115.2,1.813,7.0,2.37,DE,0,BMW,1er,116i,White,2014,Limousine,Stoff,5,36193,135,Benzin,manual,11,13,125,5,1,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,1
NC35731,15990.0,January,114.3,1.853,7.4,2.19,DE,0,Suzuki,Vitara,1.6 DDiS,Black,2015,SUV,Teilleder,4,107060,120,Diesel,manual,4,3,106,5,1,0,1,23.331088362068964,6.615571120689655,0.9832974137931034,24
MD26696,14400.0,February,115.2,1.813,7.0,2.37,DE,0,Honda,Jazz,1.3 i-VTEC,Red,2016,Van,Stoff,5,20956,102,Benzin,manual,4,4,120,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,19
HY60413,8790.0,October,113.5,2.014,6.4,2.19,DE,0,Opel,Adam,1.2,Red,2013,Limousine,Teilleder,4,40563,70,Benzin,manual,0,3,118,4,2,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,35
WX43426,12390.0,February,115.2,1.813,7.0,2.37,HU,0,Seat,Leon,1.4 TSI,Gray,2015,Limousine,Teilleder,5,118099,125,Benzin,manual,7,6,120,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,63
WF73521,25650.0,January,114.3,1.853,7.4,2.19,DE,0,Opel,Vivaro,1.6 Biturbo CDTI,Gray,2018,Kombi,Stoff,5,72277,145,Diesel,manual,0,2,155,9,3,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,61
TL70688,24690.0,October,113.5,2.014,6.4,2.19,DE,0,Land Rover,Evoque,2.0 Td4,White,2016,SUV,Teilleder,4,110522,150,Diesel,automatic,4,10,134,5,2,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,61
HC69258,37850.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,A4,40 TDI,Gray,2020,Kombi,Alcantara,4,45137,190,Diesel,automatic,1,1,152,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,36
CG88340,14450.0,April,116.6,1.686,6.9,2.36,DE,0,Opel,Crossland X,1.2,Blue,2018,SUV,Stoff,4,42483,110,Benzin,manual,3,4,143,5,3,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,13
RF04384,22860.0,April,116.6,1.686,6.9,2.36,DE,1,Mercedes-Benz,GLA-Klasse,GLA 200,Gray,2017,SUV,Teilleder,5,106521,155,Benzin,automatic,0,2,131,5,2,1,1,20.16995932597327,4.833236490412551,0.9976757699012202,53
JZ01224,13970.0,October,113.5,2.014,6.4,2.19,DE,0,Opel,Crossland X,1.2,Gray,2017,SUV,Stoff,5,59568,130,Benzin,manual,2,4,116,5,3,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,1
XT30785,15990.0,September,112.7,2.168,6.2,1.8,DE,0,Seat,Leon,1.2 TSI,White,2018,Limousine,Stoff,4,20655,110,Benzin,manual,3,2,114,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,32
GL24589,12000.0,May,116.5,1.632,6.8,2.34,DE,0,Toyota,Yaris,1.0 VVT-i,White,2017,Limousine,Stoff,4,33436,70,Benzin,manual,4,6,99,5,2,1,0,19.620833333333334,4.697222222222222,0.9302777777777778,43
YZ07393,12280.0,October,113.5,2.014,6.4,2.19,DE,0,Fiat,Panda,1.0 Mild-Hybrid,Orange,2021,Limousine,Stoff,4,14996,70,Benzin,manual,0,1,116,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,3
CX06433,13450.0,November,113.7,2.118,6.7,2.07,DE,0,Opel,Meriva,1.4 Turbo,Blue,2016,Van,Stoff,7,59021,140,Benzin,automatic,3,3,166,5,2,0,1,15.36795655125594,4.933242815116542,0.7361393980538583,4
BJ92885,16590.0,January,114.3,1.853,7.4,2.19,DE,0,Toyota,RAV 4,2.2 D-4D,Gray,2015,SUV,Stoff,5,105459,150,Diesel,manual,3,2,149,5,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,31
TJ01921,10990.0,November,113.7,2.118,6.7,2.07,DE,0,Volkswagen,Polo,1.0,Silver,2016,Limousine,Stoff,5,28760,60,Benzin,manual,2,2,114,5,2,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,2
GJ15167,28890.0,February,115.2,1.813,7.0,2.37,DE,0,Seat,Leon,2.0 TSI,White,2019,Kombi,Alcantara,7,31897,300,Benzin,automatic,5,6,191,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,60
BC95144,27900.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i30,2.0 TGDI,White,2019,Limousine,Alcantara,7,28377,275,Benzin,manual,2,3,188,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,60
HV75479,10990.0,December,113.2,1.905,7.5,2.08,DE,0,Volkswagen,Golf Plus,1.2 TSI,Blue,2013,Limousine,Stoff,5,22312,105,Benzin,manual,13,8,139,5,2,1,1,17.023509452254,4.901841977702375,0.7445467765390208,1
EB32333,11940.0,May,116.5,1.632,6.8,2.34,DE,0,Volkswagen,up!,1.0,Red,2018,Limousine,Stoff,4,30013,60,Benzin,manual,1,6,96,4,1,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,17
ZZ49770,26920.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,A4,35 TFSI,Black,2019,Kombi,Stoff,6,19670,150,Benzin,manual,0,0,159,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,8
CR84950,21460.0,July,110.3,1.979,5.3,1.08,DE,0,Audi,Q3,2.0 TDI,Gray,2015,SUV,Stoff,5,68912,150,Diesel,automatic,1,5,137,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,72
NW68000,7990.0,January,114.3,1.853,7.4,2.19,DE,0,Fiat,Panda,1.2,Red,2013,Limousine,Stoff,5,18953,70,Benzin,manual,5,6,120,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,31
VC39492,31940.0,April,108.8,2.047,4.8,0.74,DE,0,Audi,A4,3.0 V6 TDI,Black,2017,Kombi,Teilleder,4,90331,218,Diesel,automatic,3,3,126,5,2,0,0,10.272014925373135,3.296641791044776,0.4414179104477612,113
WX22086,22090.0,April,116.6,1.686,6.9,2.36,DE,0,Volkswagen,Passat,1.8 TSI,Brown,2016,Kombi,Stoff,5,76691,180,Benzin,automatic,2,4,130,5,2,1,1,20.16995932597327,4.833236490412551,0.9976757699012202,65
EB85873,13590.0,May,116.5,1.632,6.8,2.34,DE,0,Seat,Ibiza,1.0 TSI,Gray,2017,Limousine,Stoff,4,58358,95,Benzin,manual,0,0,106,5,1,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,23
WV88686,15720.0,April,116.6,1.686,6.9,2.36,DE,1,Renault,Megane,1.2 TCe Energy,Red,2016,Limousine,Leder,5,78444,132,Benzin,automatic,0,2,122,5,2,1,1,20.16995932597327,4.833236490412551,0.9976757699012202,30
FZ46362,26990.0,January,114.3,1.853,7.4,2.19,DE,0,Toyota,RAV 4,2.5 Hybrid,Silver,2018,SUV,Stoff,2,39909,197,Hybrid,automatic,1,2,141,5,1,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,2
UT62956,12750.0,July,110.3,1.979,5.3,1.08,DE,0,Renault,Megane,1.2 TCe Energy,White,2018,Limousine,Stoff,5,47016,100,Benzin,manual,0,0,120,5,1,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,7
ZJ98711,13890.0,July,110.3,1.979,5.3,1.08,DE,0,Citroen,C3,1.2 e-THP,White,2017,Limousine,Stoff,4,38729,110,Benzin,manual,4,4,103,5,1,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,10
NJ88805,19420.0,March,116.1,1.743,7.6,2.38,DE,1,Opel,Crossland X,1.2 Turbo,Black,2020,SUV,Teilleder,5,22443,131,Benzin,automatic,6,8,148,5,1,1,1,23.247566515249837,6.190136275146009,1.164828033744322,44
FY57439,34490.0,September,112.7,2.168,6.2,1.8,DE,1,BMW,4er,440i Gran Coupé,Black,2017,Limousine,Leder,7,93769,325,Benzin,automatic,1,7,172,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,44
TY55583,22250.0,March,116.1,1.743,7.6,2.38,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2015,Limousine,Teilleder,4,110335,170,Diesel,automatic,30,17,117,5,3,1,0,23.247566515249837,6.190136275146009,1.164828033744322,12
JW71505,12100.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Polo,1.4 TDI,Black,2015,Limousine,Stoff,3,65125,105,Diesel,manual,5,4,90,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,16
MA98529,23890.0,November,113.7,2.118,6.7,2.07,DE,0,Mitsubishi,Outlander,2.0 MIVEC Active+ 2WD,Red,2019,SUV,Teilleder,6,27762,150,Benzin,automatic,6,4,184,5,1,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,32
XE02348,20090.0,September,112.7,2.168,6.2,1.8,DE,0,BMW,1er,118i,Blue,2017,Limousine,Stoff,5,23747,135,Benzin,manual,2,4,126,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,19
AU79139,8590.0,July,110.3,1.979,5.3,1.08,DE,0,Smart,fortwo,1.0,Gray,2014,Cabrio,Stoff,4,52990,70,Benzin,automatic,0,2,100,2,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,9
ZH05828,25690.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Golf VII,2.0 TSI,Gray,2018,Limousine,Stoff,6,57343,245,Benzin,automatic,4,4,144,5,3,0,1,23.331088362068964,6.615571120689655,0.9832974137931034,7
CW85319,23730.0,May,109.8,2.056,4.8,0.95,DE,0,BMW,2er,220i Active Tourer,Gray,2016,Van,Stoff,5,13773,192,Benzin,automatic,5,8,130,5,2,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,69
KN65398,14440.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2017,Kombi,Teilleder,5,101485,125,Benzin,manual,12,16,125,5,3,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,10
SR41374,13890.0,October,113.5,2.014,6.4,2.19,DE,0,Nissan,Micra,1.0 IG-T,Gray,2020,Kombi,Stoff,4,34227,101,Benzin,manual,4,4,127,5,1,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,29
XW24241,8090.0,January,114.3,1.853,7.4,2.19,DE,0,Hyundai,i10,1.2,White,2016,Limousine,Stoff,4,92582,87,Benzin,manual,8,8,114,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,42
RN85122,20900.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Kombi,Stoff,5,22189,150,Benzin,manual,8,6,116,5,1,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,34
EU78574,18500.0,October,113.5,2.014,6.4,2.19,DE,0,Hyundai,Tucson,1.6 TGDI,Gray,2017,SUV,Stoff,7,82337,177,Benzin,manual,1,1,169,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,16
HR96223,21810.0,April,116.6,1.686,6.9,2.36,DE,0,Opel,Insignia,1.5 SIDI Turbo,Gray,2019,Limousine,Teilleder,6,55159,165,Benzin,automatic,1,2,166,5,2,1,1,20.16995932597327,4.833236490412551,0.9976757699012202,38
SJ05109,25000.0,June,109.8,1.976,4.6,1.45,DE,0,Ford,Mondeo,2.0 Hybrid,Gray,2019,Kombi,Stoff,4,66369,188,Hybrid,automatic,3,3,130,5,2,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,9
NY67781,10990.0,May,116.5,1.632,6.8,2.34,DE,0,Skoda,Fabia,1.0 MPI,Gray,2018,Limousine,Stoff,4,20328,60,Benzin,manual,0,2,110,5,2,0,0,19.620833333333334,4.697222222222222,0.9302777777777778,40
ZW81808,11390.0,May,116.5,1.632,6.8,2.34,DE,0,Peugeot,208,1.2 e-VTi,Black,2017,Limousine,Stoff,4,38222,82,Benzin,manual,0,0,104,5,2,1,1,19.620833333333334,4.697222222222222,0.9302777777777778,31
YL56926,14490.0,February,115.2,1.813,7.0,2.37,PL,0,Volkswagen,Polo,1.0 TSI,Red,2019,Limousine,Stoff,4,66519,95,Benzin,manual,1,2,121,5,1,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,64
WD78091,19390.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Tiguan,2.0 TDI,White,2015,SUV,Stoff,5,69191,150,Diesel,automatic,10,6,150,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,8
NT41123,36990.0,March,116.1,1.743,7.6,2.38,DE,0,Volvo,XC 90,2.0 D5,Gray,2016,SUV,Leder,5,107980,225,Diesel,automatic,0,7,152,7,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,36
HF67553,15290.0,February,115.2,1.813,7.0,2.37,DE,1,Volkswagen,Polo,1.6 TDI,White,2018,Limousine,Stoff,3,46086,95,Diesel,manual,3,3,131,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,35
CP32051,11100.0,March,116.1,1.743,7.6,2.38,DE,0,Renault,Clio,0.9 TCe,White,2018,Limousine,Stoff,5,49410,76,Benzin,manual,0,3,137,5,2,0,0,23.247566515249837,6.190136275146009,1.164828033744322,50
LV21036,22990.0,February,115.2,1.813,7.0,2.37,DE,0,Volvo,XC 60,2.0 D4,Black,2017,SUV,Leder,4,100343,190,Diesel,manual,11,63,124,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,43
RJ95595,11990.0,October,113.5,2.014,6.4,2.19,DE,0,Mitsubishi,Space Star,1.2,Yellow,2021,Limousine,Stoff,4,7109,71,Benzin,manual,6,8,113,5,1,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,27
HB82118,17970.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Passat,1.4 TSI,Black,2015,Kombi,Stoff,5,102739,150,Benzin,automatic,9,8,119,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,16
HG61592,25490.0,October,113.5,2.014,6.4,2.19,DE,0,Citroen,Berlingo,1.5 Blue-HDi,Green,2019,Van,Stoff,4,49997,131,Diesel,manual,5,7,154,7,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,43
KC53799,22990.0,September,112.7,2.168,6.2,1.8,DE,0,BMW,3er,325d,Blue,2016,Kombi,Stoff,5,51025,225,Diesel,manual,4,7,137,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,49
GC52966,13000.0,August,110.7,1.928,5.7,1.03,DE,0,Skoda,Fabia,1.0 TSI,Gray,2017,Kombi,Stoff,4,37540,95,Benzin,manual,0,2,101,5,2,1,1,7.601013758146271,3.2173787110789283,0.499637943519189,37
DD43332,12500.0,January,114.3,1.853,7.4,2.19,DE,0,Dacia,Sandero II,0.9 TCe,Silver,2018,Limousine,Stoff,5,15424,90,Benzin,manual,3,3,115,5,1,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,13
DU44402,8190.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Polo,1.2,Black,2014,Limousine,Stoff,5,115771,70,Benzin,manual,28,30,128,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,2
AR17586,11150.0,November,113.7,2.118,6.7,2.07,DE,0,Opel,Mokka,1.4 Turbo,Gray,2015,SUV,Stoff,6,113770,140,Benzin,manual,6,11,139,5,1,0,1,15.36795655125594,4.933242815116542,0.7361393980538583,40
DE24910,10220.0,December,113.2,1.905,7.5,2.08,CZ,0,Volkswagen,Polo,1.2 TSI,Black,2013,Limousine,Stoff,5,86620,105,Benzin,manual,10,14,124,5,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,11
GT61675,15470.0,February,115.2,1.813,7.0,2.37,DE,0,Fiat,500,1.2,Black,2020,Limousine,Stoff,5,3872,70,Benzin,automatic,0,0,139,4,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,25
SE30870,15790.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2016,Limousine,Stoff,4,30892,110,Benzin,manual,3,2,116,5,2,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,21
KY17551,27120.0,March,116.1,1.743,7.6,2.38,DE,0,Seat,Leon,2.0 TSI,Blue,2019,Kombi,Teilleder,7,37959,300,Benzin,automatic,2,3,191,5,1,0,1,23.247566515249837,6.190136275146009,1.164828033744322,16
FP98009,17890.0,November,113.7,2.118,6.7,2.07,DE,0,Audi,A3,1.8 TFSI,Red,2014,Limousine,Alcantara,5,65563,180,Benzin,manual,1,5,135,5,2,1,1,15.36795655125594,4.933242815116542,0.7361393980538583,43
JJ70974,25490.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,Kona,1.6 Hybrid,Red,2020,SUV,Stoff,4,7832,141,Hybrid,automatic,2,4,112,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,21
CA07634,10170.0,February,115.2,1.813,7.0,2.37,DE,0,Fiat,500,1.2,Red,2017,Limousine,Stoff,4,63261,70,Benzin,manual,24,18,115,4,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,10
VE94897,11990.0,February,115.2,1.813,7.0,2.37,DE,0,MINI,MINI,Cooper,White,2013,Limousine,Teilleder,5,77359,122,Benzin,manual,8,15,127,4,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,13
JR68613,16490.0,July,110.3,1.979,5.3,1.08,DE,0,Kia,Stonic,1.2,Blue,2019,SUV,Stoff,5,38835,85,Benzin,manual,1,4,154,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,72
NW31284,32590.0,July,110.3,1.979,5.3,1.08,DE,0,Volkswagen,Arteon,2.0 TSI,White,2018,Limousine,Alcantara,6,28885,190,Benzin,automatic,4,6,135,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,14
XD65815,26970.0,February,115.2,1.813,7.0,2.37,DE,0,Toyota,C-HR,2.0 Hybrid,Gray,2020,SUV,Stoff,4,20680,184,Hybrid,automatic,3,4,119,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,51
CG66128,34590.0,October,113.5,2.014,6.4,2.19,DE,0,Volvo,XC 40,1.5,Gray,2020,SUV,Leder,6,17094,163,Benzin,automatic,1,1,166,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,30
KY22166,25190.0,December,113.2,1.905,7.5,2.08,DE,0,Mercedes-Benz,C-Klasse,C 200,Red,2016,Limousine,Teilleder,5,49980,185,Benzin,automatic,1,2,123,5,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,35
LS93700,14790.0,April,116.6,1.686,6.9,2.36,DE,1,Opel,Insignia,2.0 CDTI,Black,2016,Kombi,Leder,5,98761,170,Diesel,automatic,1,2,149,5,2,1,1,20.16995932597327,4.833236490412551,0.9976757699012202,14
JH43045,15250.0,May,109.8,2.056,4.8,0.95,DE,0,Volkswagen,up!,1.0,Yellow,2020,Limousine,Stoff,4,3140,60,Benzin,manual,0,0,125,4,1,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,72
HF54620,45000.0,June,109.8,1.976,4.6,1.45,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Green,2017,Bus,Stoff,6,51713,150,Diesel,automatic,3,3,154,7,2,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,59
MT74626,22890.0,February,115.2,1.813,7.0,2.37,DE,0,BMW,X1,sDrive 18i,Black,2017,SUV,Stoff,6,51216,140,Benzin,automatic,5,6,122,5,1,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,16
CW03979,6510.0,July,110.3,1.979,5.3,1.08,SK,0,Skoda,Fabia,1.2,Gray,2014,Limousine,Stoff,5,89275,60,Benzin,manual,0,0,128,5,3,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,5
XZ57258,10690.0,January,114.3,1.853,7.4,2.19,DE,0,Ford,Focus,1.5 TDCi,Gray,2016,Kombi,Stoff,3,102777,120,Diesel,manual,10,11,98,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,7
SN01986,11400.0,June,116.8,1.576,6.7,2.38,DE,0,Mitsubishi,Space Star,1.2,Red,2021,Limousine,Stoff,4,3000,71,Benzin,manual,0,0,113,5,1,0,0,15.022244691607684,3.7353387259858444,0.6638018200202225,10
NY91113,39390.0,December,113.2,1.905,7.5,2.08,HR,0,Ford,Tourneo Custom,2.0 TDCi,White,2019,Bus,Stoff,6,66865,185,Diesel,automatic,3,4,174,8,1,0,0,17.023509452254,4.901841977702375,0.7445467765390208,48
VA83338,18490.0,December,113.2,1.905,7.5,2.08,DE,0,Renault,Clio,1.3 TCe,Gray,2020,Limousine,Stoff,5,21574,131,Benzin,automatic,1,1,130,5,2,1,0,17.023509452254,4.901841977702375,0.7445467765390208,17
TE41244,7790.0,December,113.2,1.905,7.5,2.08,DE,0,Volkswagen,up!,1.0,White,2014,Limousine,Stoff,4,37367,75,Benzin,manual,1,1,108,4,4,0,0,17.023509452254,4.901841977702375,0.7445467765390208,1
AE50088,13720.0,May,109.8,2.056,4.8,0.95,DE,0,Audi,A1,1.4 TFSI,Red,2013,Limousine,Stoff,5,53929,122,Benzin,manual,6,7,126,5,1,0,1,9.547884552312233,2.8591341423417513,0.4412922269596589,91
JL90320,14950.0,April,116.6,1.686,6.9,2.36,DE,0,BMW,1er,116i,Black,2017,Limousine,Stoff,5,80230,110,Benzin,manual,1,1,116,5,1,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,12
CH38280,8980.0,October,113.5,2.014,6.4,2.19,DE,0,Ford,Fiesta,1.0,Black,2016,Limousine,Stoff,4,73034,80,Benzin,manual,2,16,105,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,1
BA76338,19890.0,October,113.5,2.014,6.4,2.19,DE,0,Dacia,Dokker,1.3 TCe,Gray,2020,Van,Stoff,6,8291,131,Benzin,manual,0,0,155,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,1
RM91248,20490.0,January,114.3,1.853,7.4,2.19,DE,0,Ford,Kuga,1.5 EcoBoost,Gray,2018,SUV,Teilleder,7,55874,175,Benzin,automatic,4,6,205,5,1,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,27
XM67071,16040.0,April,116.6,1.686,6.9,2.36,DE,0,Seat,Ibiza,1.0 TSI,Black,2018,Limousine,Stoff,4,61997,115,Benzin,manual,0,1,108,5,2,1,0,20.16995932597327,4.833236490412551,0.9976757699012202,25
