price,make,built_year,mileage,upholstery,fuel_consumption,color_ids,model_ids,subtype_ids,geartype_ids,bodytype_ids,fueltype_ids,horsepower_ids,time_online_to_reserve_
15190.0,580,2017,43830,1055,4.8,6,210,584,1,5,1,30,85
15990.0,830,2017,81785,1055,5.6,12,349,138,1,8,1,43,61
24090.0,130,2017,13824,1057,5.5,2,357,638,1,8,1,55,18
9890.0,905,2016,30840,1055,4.4,2,388,8,1,12,1,2,6
14380.0,060,2015,53698,1055,3.9,10,32,177,1,5,2,39,9
14490.0,800,2019,29653,1055,4.5,2,144,30,1,5,1,24,12
24890.0,285,2019,36812,1056,8.6,2,200,113,2,8,1,62,84
21390.0,790,2018,12496,1055,5.1,8,53,125,1,8,1,62,41
16690.0,790,2017,43715,1055,4.4,4,205,30,2,4,1,39,34
26690.0,570,2018,41191,1057,5.2,2,87,489,2,3,1,66,1
16290.0,285,2018,16059,1058,5.2,3,136,13,1,8,1,46,1
13390.0,830,2013,52100,1055,6.7,7,283,138,1,8,1,43,48
43390.0,570,2017,97174,1055,6.0,4,342,631,2,10,2,87,49
23990.0,730,2015,72324,1057,5.9,2,126,299,2,8,2,62,2
21419.0,570,2017,12551,1055,5.6,6,62,452,2,10,1,45,23
11990.0,285,2016,51713,1055,5.4,6,136,13,1,8,1,46,18
22290.0,060,2017,25182,1056,6.2,11,253,88,2,8,1,62,2
12890.0,280,2018,7986,1055,5.7,6,319,74,1,5,1,24,8
23490.0,285,2019,28744,1055,4.9,2,146,113,1,5,1,62,16
29490.0,730,2017,91471,1056,5.1,7,140,257,2,8,2,80,68
25500.0,060,2015,111526,1057,7.0,3,278,274,2,5,1,135,28
17490.0,670,2018,15185,1057,4.8,10,6,56,2,8,1,35,45
27990.0,800,2018,45611,1058,6.3,2,230,278,2,4,1,119,16
41950.0,905,2016,86956,1058,6.3,12,308,272,2,10,2,98,21
27950.0,570,2017,117314,1057,4.2,6,132,515,2,4,2,91,35
22095.0,060,2018,94499,1057,4.6,2,34,272,2,5,2,62,34
20490.0,345,2021,3982,1055,5.5,6,66,24,2,8,5,29,98
20490.0,340,2017,64406,1056,5.1,4,89,149,2,8,2,70,6
15990.0,650,2016,30905,1055,6.6,3,219,99,2,8,1,55,22
19990.0,650,2017,67856,1057,5.5,3,171,41,2,8,1,50,91
20990.0,720,2016,95662,1056,5.6,2,315,173,2,4,1,94,66
13990.0,550,2015,52759,1055,4.9,10,5,103,1,5,1,39,42
20990.0,650,2020,59296,1055,4.1,2,108,107,1,10,2,30,70
19590.0,190,2017,24888,1055,4.4,12,68,141,1,10,2,43,107
13515.0,720,2019,23232,1057,4.7,12,336,5,1,12,1,23,41
15950.0,650,2017,50157,1055,5.9,4,220,99,1,8,1,55,53
24990.0,580,2018,59049,1056,6.2,6,112,504,1,8,1,88,40
22390.0,060,2018,51937,1055,5.2,6,35,122,1,5,1,62,59
14490.0,905,2015,41692,1055,4.9,6,163,52,1,5,1,35,21
9190.0,800,2018,31692,1055,4.4,12,103,18,1,5,1,2,20
9990.0,590,2019,8530,1055,4.0,10,294,8,1,5,1,7,25
18990.0,130,2015,99528,1056,4.1,3,9,337,1,3,2,87,80
44990.0,570,2020,47605,1058,5.1,3,153,546,2,8,2,87,37
10350.0,790,2017,38200,1058,4.5,12,217,8,1,5,1,11,99
33790.0,570,2018,35438,1057,6.5,6,71,464,2,3,1,66,53
19490.0,650,2021,5109,1055,4.2,3,111,41,2,5,1,29,91
18724.0,790,2018,23426,1055,4.9,12,53,30,1,8,1,39,41
22397.0,905,2015,42093,1055,6.4,2,163,274,2,5,1,111,37
21990.0,285,2019,14855,1055,5.5,6,146,113,1,4,1,62,43
24990.0,905,2016,45459,1057,6.4,2,163,274,2,5,1,111,128
10190.0,720,2016,30250,1055,5.6,10,105,41,1,5,1,10,7
33797.0,790,2019,23732,1055,7.3,2,316,278,2,8,1,87,50
23150.0,060,2015,26947,1056,5.3,2,36,88,2,5,1,62,47
21890.0,905,2017,77581,1055,5.9,3,94,93,1,10,1,46,18
10990.0,285,2018,61059,1055,5.2,6,145,38,1,5,1,7,119
14290.0,190,2015,116821,1055,4.0,6,80,141,1,10,2,43,5
22990.0,425,2018,52705,1056,7.6,2,296,178,2,8,1,77,48
19990.0,190,2019,15428,1057,5.7,2,75,56,2,8,1,35,97
26490.0,905,2018,36916,1055,4.8,12,317,272,2,8,2,62,8
15490.0,225,2015,98098,1057,4.9,10,257,185,1,8,2,50,71
25290.0,905,2018,48049,1055,5.6,2,323,93,1,10,1,62,29
10190.0,285,2015,62314,1055,4.6,2,145,8,1,5,1,14,47
32590.0,905,2018,61086,1056,5.0,12,323,272,2,10,2,87,54
16007.0,570,2018,59195,1055,4.7,6,102,208,1,10,2,21,42
23490.0,060,2016,67044,1055,6.1,2,36,274,2,4,1,87,5
27490.0,905,2013,84489,1056,7.4,6,322,358,2,8,2,119,31
13709.0,580,2016,43918,1055,4.6,12,210,584,1,5,1,30,35
35850.0,570,2018,59551,1058,7.1,6,132,510,2,4,1,84,5
7990.0,650,2013,102610,1055,3.7,2,55,190,1,5,2,35,3
15990.0,130,2017,117585,1055,4.1,12,9,332,2,10,2,62,7
14603.0,190,2018,54087,1055,4.5,12,79,56,1,8,1,35,39
15990.0,550,2015,115931,1055,5.8,12,90,224,2,8,1,43,54
14290.0,190,2017,87962,1055,4.4,6,68,141,1,10,2,43,33
14790.0,650,2016,113073,1056,5.5,6,57,84,2,5,1,62,18
33923.0,570,2017,56293,1056,6.3,6,71,478,2,3,1,119,19
31503.0,905,2018,78177,1058,7.3,6,238,278,2,4,1,131,26
6790.0,670,2013,26050,1055,4.3,9,1,8,1,5,1,5,25
13790.0,650,2018,17873,1055,5.4,10,111,99,1,12,1,28,37
11990.0,670,2014,69769,1055,4.6,10,12,56,1,4,1,50,36
16940.0,130,2016,98783,1055,5.1,12,9,335,2,10,1,53,25
18990.0,830,2018,67973,1058,5.6,6,349,75,2,8,1,55,27
12590.0,560,2017,36987,1055,4.3,12,378,8,2,5,1,7,21
7690.0,670,2014,61013,1055,4.1,12,2,34,1,5,1,7,84
36930.0,285,2019,78835,1056,7.0,6,329,268,2,10,2,73,22
12190.0,285,2016,94479,1055,4.8,2,146,13,1,4,1,46,14
11490.0,800,2015,102205,1055,4.6,10,268,52,1,5,1,21,119
15850.0,060,2015,76367,1055,5.1,9,34,88,1,5,1,46,54
22590.0,060,2017,102960,1055,4.2,3,36,272,2,4,2,62,61
12684.0,800,2017,97755,1055,4.7,3,268,52,2,5,1,21,37
25790.0,285,2019,24365,1056,5.9,8,146,113,2,4,1,62,69
20450.0,130,2015,45161,1055,4.7,2,357,643,1,8,2,62,4
28450.0,905,2021,38758,1055,3.9,2,165,272,2,5,2,62,46
9490.0,860,2013,32616,1055,5.5,12,370,73,1,5,1,28,64
15990.0,345,2017,48877,1055,5.4,12,382,91,1,5,1,55,8
30450.0,570,2016,91165,1058,5.0,12,154,552,2,8,2,98,24
26890.0,800,2020,10357,1055,4.8,6,230,125,1,4,1,62,37
15490.0,130,2017,74204,1055,5.3,12,4,218,1,5,1,53,2
29550.0,905,2016,94207,1056,6.9,12,322,358,2,8,2,126,48
13550.0,060,2015,45765,1055,4.4,3,32,27,1,5,1,24,8
23290.0,285,2019,12281,1055,6.5,3,221,113,1,4,1,72,21
7590.0,790,2015,35624,1055,4.5,6,217,8,1,5,1,2,16
14990.0,905,2019,6149,1055,4.6,6,243,8,1,5,1,14,13
16999.0,580,2019,34441,1057,5.4,6,210,584,1,5,1,30,26
21350.0,790,2019,75257,1055,4.4,2,205,272,2,5,2,62,45
29190.0,060,2019,27229,1058,6.0,2,32,398,2,5,1,94,93
23490.0,570,2015,95503,1057,6.1,6,132,512,2,3,1,84,67
18990.0,790,2014,91059,1057,6.6,2,205,278,1,5,1,131,42
13990.0,800,2018,66791,1055,4.3,2,144,30,1,4,1,35,57
19190.0,905,2017,52392,1055,5.6,2,243,202,2,5,1,88,113
15650.0,670,2019,28256,1055,4.4,13,8,45,1,12,1,29,34
33690.0,060,2018,45775,1056,5.9,12,39,274,2,5,1,121,17
19690.0,800,2017,119156,1055,4.5,2,300,272,2,4,2,62,44
16786.0,225,2017,108624,1056,6.0,6,257,138,1,8,1,71,23
25990.0,800,2019,19057,1055,4.5,2,230,272,2,4,2,62,40
29590.0,800,2018,47992,1058,5.3,2,300,272,2,4,2,87,14
14890.0,285,2017,34034,1055,4.7,3,146,13,1,5,1,46,56
24990.0,580,2020,25969,1057,6.4,10,210,504,1,5,1,88,48
29100.0,570,2019,30059,1057,4.1,11,71,471,2,5,2,70,91
22890.0,060,2018,89465,1055,4.5,2,36,272,2,4,2,62,70
20490.0,905,2015,49527,1055,5.7,6,317,272,2,8,2,62,6
14990.0,190,2017,26900,1055,4.6,2,79,56,2,8,1,35,66
19990.0,905,2015,97452,1057,6.4,6,163,274,2,5,1,111,37
10490.0,194,2016,37882,1055,5.1,4,285,5,1,5,1,21,5
19999.0,650,2018,59434,1057,6.1,3,179,115,1,4,1,72,4
34490.0,570,2016,44741,1058,6.0,6,71,467,2,2,1,84,10
24990.0,285,2020,11709,1055,5.3,2,146,113,2,4,1,62,2
23990.0,670,2017,50966,1057,6.0,6,11,182,2,8,1,72,64
11090.0,285,2016,80773,1055,4.8,6,146,13,1,4,1,28,2
17790.0,194,2019,27136,1056,6.0,4,131,67,1,8,1,51,56
26090.0,570,2018,19252,1056,6.8,6,87,612,2,4,1,45,24
34490.0,060,2018,41534,1058,5.7,2,42,359,2,4,2,106,25
23890.0,905,2017,108129,1055,6.1,6,323,202,2,10,1,80,4
38414.0,390,2017,37729,1056,7.5,4,167,353,2,8,2,120,46
14690.0,285,2018,8989,1055,5.3,12,136,13,1,8,1,29,6
22490.0,130,2015,115683,1056,4.9,4,357,644,2,8,2,87,15
13790.0,905,2015,109745,1055,4.1,3,163,272,1,5,2,62,34
16150.0,285,2016,63107,1055,6.1,10,146,113,2,4,1,62,41
9782.0,280,2018,27784,1055,5.5,6,236,41,1,5,1,7,80
16330.0,830,2015,46195,1056,7.1,6,185,59,1,8,1,18,4
14066.0,905,2018,39103,1055,4.4,10,243,30,1,12,1,24,80
38990.0,570,2016,85496,1055,5.9,6,342,630,2,10,2,71,27
12990.0,425,2014,27452,1055,7.0,2,345,138,2,10,1,46,47
27890.0,790,2019,54311,1058,6.9,2,58,278,2,8,1,87,53
30490.0,730,2016,71625,1056,5.1,4,140,257,2,8,2,80,37
35172.0,190,2020,8829,1057,5.5,2,85,162,2,8,5,109,62
18990.0,130,2015,99518,1058,4.5,12,4,220,2,5,2,84,77
32650.0,130,2017,89084,1056,5.6,2,14,390,2,4,2,139,63
15890.0,580,2015,97462,1056,4.1,3,210,506,1,12,2,73,41
16990.0,550,2019,22250,1055,5.4,6,5,103,1,5,1,39,78
11750.0,650,2014,72212,1057,5.8,2,55,99,2,4,1,55,39
14690.0,790,2014,59427,1055,5.3,6,205,93,1,4,1,46,13
9550.0,280,2013,69197,1057,4.0,10,19,3,1,2,1,18,2
24990.0,730,2015,62093,1057,5.9,6,126,299,2,8,2,62,66
24490.0,800,2018,49367,1055,6.5,2,230,278,1,4,1,111,3
17481.0,285,2018,74578,1055,4.4,3,146,268,2,4,2,62,40
14290.0,650,2017,41787,1057,5.9,6,47,99,1,12,1,62,3
20890.0,130,2017,52768,1058,4.1,8,4,217,1,5,2,62,16
11490.0,790,2018,55305,1055,4.9,6,176,8,1,12,1,11,8
29680.0,570,2019,6532,1055,5.4,2,62,452,2,10,1,54,57
19190.0,425,2016,76736,1056,4.4,3,228,138,2,8,1,31,19
18490.0,800,2016,74371,1055,4.8,6,300,93,1,5,1,62,36
9250.0,285,2016,108683,1055,4.5,12,145,13,1,5,1,28,29
12290.0,905,2014,50805,1055,5.2,2,163,93,1,5,1,45,51
10704.0,650,2017,107081,1055,5.8,10,111,99,1,12,1,62,32
19990.0,285,2019,58813,1055,4.7,2,221,241,1,4,2,62,25
8090.0,345,2015,29642,1055,4.7,12,379,8,1,12,1,4,14
13190.0,285,2018,38228,1055,4.7,2,145,38,1,5,1,18,43
13890.0,285,2015,89396,1055,4.4,2,221,268,2,5,2,62,6
12990.0,190,2015,43137,1055,3.4,6,79,141,1,8,2,28,20
13990.0,580,2017,54452,1055,4.9,2,210,584,1,5,1,30,46
17990.0,194,2019,8549,1055,6.0,2,131,67,1,8,1,62,19
18890.0,285,2017,74721,1055,4.6,2,169,120,1,10,2,43,7
18990.0,570,2015,28784,1055,5.6,10,62,452,2,10,1,45,31
13190.0,830,2016,49211,1055,4.6,12,177,42,1,5,1,21,132
15590.0,905,2014,109950,1055,7.1,11,317,93,2,8,1,70,45
15658.0,194,2019,45362,1055,6.0,8,131,67,1,8,1,51,65
14650.0,800,2016,37651,1055,4.6,4,144,52,2,5,1,35,48
16327.0,580,2017,20620,1056,4.8,3,210,584,2,5,1,30,13
6835.0,285,2015,97700,1055,5.2,12,145,58,1,5,1,2,8
23990.0,130,2014,108849,1057,4.9,12,359,644,2,8,2,87,31
20990.0,060,2017,53334,1055,5.0,6,35,88,1,5,1,62,34
14802.0,670,2016,59368,1055,3.9,6,12,230,1,4,2,62,59
11970.0,670,2014,23829,1057,5.9,4,6,138,1,8,1,43,8
16490.0,905,2017,41556,1055,4.8,6,163,30,1,5,1,35,34
12990.0,580,2015,80027,1055,4.6,10,210,584,1,5,1,30,28
15290.0,425,2018,9304,1055,5.8,12,299,41,1,8,1,18,26
13490.0,650,2016,43495,1055,6.5,12,219,99,1,8,1,55,14
13890.0,425,2016,37529,1055,4.5,7,271,28,1,5,1,28,3
10490.0,905,2014,67694,1055,4.8,3,243,8,1,5,1,11,37
25490.0,425,2019,22429,1057,6.2,2,376,178,2,5,1,97,46
10740.0,905,2016,64730,1055,4.8,3,243,8,1,12,1,11,41
9890.0,720,2018,8501,1055,5.5,10,336,21,1,5,1,7,18
14690.0,905,2016,103340,1057,4.0,10,163,177,2,4,2,35,13
16990.0,130,2014,80700,1055,4.8,6,14,375,2,5,2,57,2
8150.0,830,2014,37982,1055,4.3,6,100,8,1,12,1,5,12
19790.0,285,2018,46569,1055,4.8,12,329,120,1,10,2,43,12
9990.0,905,2018,29986,1055,4.2,12,388,8,1,12,1,2,12
14690.0,425,2018,10472,1056,4.5,12,241,28,1,5,1,28,5
14190.0,285,2018,65182,1055,5.3,3,136,13,1,8,1,29,68
37490.0,570,2021,1599,1057,1.4,6,30,447,2,5,5,106,113
19790.0,905,2018,40327,1055,5.1,12,164,124,2,10,1,50,1
10690.0,285,2016,72617,1055,4.3,11,145,13,1,12,1,28,1
10350.0,345,2018,10930,1055,4.7,10,379,8,1,12,1,4,1
10590.0,905,2017,92411,1055,4.7,10,243,8,1,5,1,11,1
12790.0,060,2012,64897,1057,5.7,2,34,51,1,2,1,32,1
13990.0,790,2014,68667,1058,3.9,6,205,177,2,4,2,32,1
10790.0,905,2013,72184,1057,6.3,11,161,93,2,5,1,45,1
22150.0,285,2017,47146,1055,6.0,12,332,268,1,10,2,32,1
14430.0,905,2018,31553,1055,4.8,12,163,30,1,5,1,18,1
15650.0,285,2019,20630,1055,5.5,6,145,13,1,12,1,29,52
15990.0,580,2017,70238,1055,5.1,6,106,584,1,4,1,30,7
16290.0,800,2018,54628,1055,5.0,12,268,30,1,5,1,35,49
15490.0,790,2016,108821,1057,4.8,3,205,93,1,5,1,62,45
18724.0,570,2015,71830,1057,5.8,12,87,614,1,4,1,66,48
21790.0,570,2015,112883,1055,4.9,6,132,514,2,4,2,73,29
13490.0,194,2019,7494,1055,5.1,2,285,5,1,5,1,21,57
13890.0,285,2020,26956,1055,4.5,3,145,40,1,12,1,11,55
11400.0,190,2018,27583,1055,4.3,10,73,55,1,5,1,15,13
14350.0,580,2014,58663,1055,4.7,4,210,502,2,12,1,53,42
12990.0,830,2015,110127,1055,5.3,6,349,138,1,8,1,43,54
18990.0,800,2016,46724,1055,5.0,6,372,272,1,8,2,62,5
25490.0,345,2018,31384,1055,7.6,6,335,178,1,8,1,77,78
12390.0,285,2014,70251,1055,6.4,6,63,181,2,10,1,32,11
19180.0,905,2019,10466,1055,4.8,2,160,30,1,5,1,40,150
19690.0,225,2019,13849,1055,4.9,3,187,11,1,8,1,41,40
20290.0,285,2018,58760,1057,6.2,6,200,268,1,8,2,62,10
19990.0,905,2018,54232,1058,5.1,6,164,124,2,10,1,50,44
20810.0,790,2018,37563,1057,5.1,6,205,124,1,4,1,62,4
35990.0,860,2020,48821,1055,5.3,2,246,235,1,10,2,62,59
22890.0,570,2015,98666,1057,5.0,2,71,465,2,5,1,66,53
10290.0,285,2014,102441,1055,5.2,6,72,13,1,10,1,46,27
15522.0,194,2019,57178,1055,4.4,12,128,131,1,10,2,24,18
9890.0,905,2014,31623,1055,4.5,6,388,8,2,5,1,2,2
17490.0,650,2019,9947,1055,4.3,6,57,54,1,5,1,51,3
38042.0,130,2018,42774,1057,5.2,12,359,644,2,8,2,87,37
15290.0,800,2018,10100,1055,4.3,2,144,30,1,5,1,24,118
9924.0,720,2018,42309,1055,4.8,6,336,4,1,12,1,21,34
28990.0,130,2018,97406,1057,4.7,6,25,421,2,4,2,87,12
39436.0,570,2018,112775,1056,8.4,6,132,533,2,5,1,152,68
18890.0,285,2019,15579,1057,6.2,6,136,13,2,8,1,46,31
20552.0,060,2017,59919,1055,5.1,2,35,122,2,5,1,62,21
8390.0,720,2016,45582,1055,4.7,12,336,21,1,5,1,7,36
16990.0,130,2017,67248,1055,5.3,6,4,218,1,5,1,53,17
29521.0,905,2014,110200,1055,8.1,2,305,272,2,10,2,80,3
12490.0,650,2016,72093,1057,7.1,12,214,99,2,10,1,55,3
15990.0,800,2015,110088,1056,4.7,6,230,272,1,4,2,84,59
19670.0,800,2018,31335,1057,5.0,6,230,124,1,4,1,62,24
13233.0,905,2016,3157,1055,4.4,10,388,8,2,12,1,11,2
12590.0,285,2017,63661,1055,4.3,12,145,13,1,5,1,46,54
23190.0,285,2018,53481,1058,5.2,12,200,268,2,8,2,80,47
25690.0,905,2016,42049,1055,4.9,10,94,272,1,10,2,62,47
13490.0,800,2014,114059,1057,5.3,2,230,93,1,4,1,55,13
17890.0,905,2014,42785,1058,4.5,6,67,177,1,2,2,32,60
26990.0,020,2019,2310,1057,6.0,7,27,74,1,5,1,80,141
44490.0,285,2020,16441,1056,6.7,10,327,268,2,10,2,84,15
40190.0,570,2017,91915,1055,6.1,2,342,630,2,10,2,71,2
12790.0,650,2017,58500,1057,4.9,6,47,8,1,5,1,39,73
25490.0,225,2021,8594,1055,5.7,6,257,61,2,8,1,68,18
17990.0,130,2014,100160,1055,6.9,6,357,640,1,8,1,84,63
15990.0,905,2016,39616,1055,4.9,12,163,52,2,5,1,35,7
16900.0,570,2014,97377,1056,4.4,12,71,472,2,3,2,73,13
21490.0,060,2014,69080,1057,5.6,12,35,201,2,5,1,80,4
13190.0,345,2015,96213,1057,7.3,8,382,178,1,5,1,84,69
32990.0,189,2019,35890,1058,7.4,6,58,278,2,8,1,135,44
14900.0,550,2014,99708,1055,6.0,2,92,224,1,8,1,72,60
22990.0,860,2019,35550,1055,3.8,2,70,197,2,8,5,45,8
8990.0,720,2019,16962,1055,4.4,12,336,21,1,5,1,3,18
11760.0,194,2017,20988,1057,5.5,12,285,5,1,5,1,21,19
22890.0,790,2016,79219,1056,6.5,12,205,278,2,4,1,133,5
9243.0,590,2016,37519,1055,4.2,10,295,8,1,12,1,7,6
11190.0,800,2019,28105,1055,4.1,12,103,18,1,5,1,2,13
16650.0,790,2018,63991,1055,4.9,10,53,30,1,8,1,39,36
12850.0,194,2019,34971,1055,5.5,3,208,5,1,4,1,21,17
14390.0,280,2019,3329,1055,5.5,12,19,41,1,2,1,7,3
13885.0,905,2014,32971,1055,5.9,2,67,52,1,5,1,32,57
14290.0,345,2019,16999,1055,5.8,6,380,41,1,5,1,18,60
15890.0,590,2016,97547,1055,6.7,2,233,249,1,8,1,62,35
10990.0,720,2018,42305,1055,5.0,10,105,5,1,12,1,12,38
17395.0,790,2018,105420,1057,4.6,6,205,272,2,5,2,84,48
21490.0,650,2019,64718,1057,5.2,6,171,41,2,8,1,50,31
17670.0,040,2018,38668,1055,7.2,6,159,99,1,5,1,43,22
23290.0,060,2015,90488,1058,6.6,2,38,275,2,3,1,111,6
33103.0,130,2018,51613,1058,7.8,2,4,571,2,5,1,146,109
22490.0,590,2019,71701,1057,6.7,6,233,249,2,8,1,62,18
26990.0,905,2018,68251,1055,5.7,6,317,272,2,8,2,62,12
24670.0,060,2016,102461,1057,7.5,11,255,274,2,8,1,80,5
15990.0,285,2017,44337,1055,5.0,2,146,13,1,4,1,55,75
16890.0,570,2014,109653,1057,5.0,6,71,465,1,5,1,66,39
12890.0,905,2015,57625,1055,4.9,6,163,52,1,5,1,18,59
13390.0,650,2018,59984,1055,4.3,6,57,8,1,4,1,32,18
18589.0,130,2019,82880,1055,4.4,2,4,215,2,5,2,39,61
12511.0,860,2015,13467,1055,4.9,6,370,73,1,12,1,28,37
41690.0,130,2018,84705,1056,5.5,6,28,433,2,4,2,127,41
16490.0,905,2018,92893,1058,4.0,6,163,177,2,4,2,39,3
11690.0,285,2015,89816,1055,3.8,2,146,120,1,4,2,43,2
14990.0,225,2018,11668,1055,5.7,12,187,41,1,8,1,39,13
14734.0,800,2020,83651,1055,4.5,6,144,30,1,4,1,24,51
10890.0,720,2017,15149,1055,5.6,6,105,41,1,5,1,10,38
15590.0,790,2016,74678,1057,5.2,2,205,93,1,4,1,46,41
24490.0,060,2016,80857,1058,4.9,2,34,272,2,2,2,62,95
13081.0,285,2018,75194,1055,4.8,6,146,13,1,4,1,28,2
18240.0,345,2018,66087,1055,6.3,3,335,138,1,8,1,52,34
16390.0,905,2016,79647,1057,5.0,6,163,93,2,5,1,46,39
14049.0,345,2017,41944,1055,5.4,12,382,74,1,5,1,28,30
24709.0,790,2018,33926,1058,6.1,2,58,94,1,8,1,62,38
11399.0,905,2016,43918,1055,4.1,10,388,8,1,5,1,11,15
35790.0,060,2020,33826,1055,5.3,6,36,397,2,4,2,87,42
13990.0,905,2014,100132,1057,5.1,6,163,93,2,4,1,45,5
11990.0,190,2014,35214,1055,3.8,11,82,187,1,10,2,39,8
23190.0,570,2017,43422,1057,5.0,6,71,465,1,5,1,66,39
16121.0,285,2015,31512,1055,6.3,4,166,113,1,10,1,62,39
23990.0,590,2018,40170,1055,6.4,2,233,224,2,8,1,62,56
29870.0,790,2019,21610,1058,7.1,6,205,278,2,4,1,135,14
15490.0,190,2014,62986,1057,4.4,12,80,230,2,10,2,62,10
13890.0,905,2016,45152,1055,4.9,2,243,52,2,5,1,21,2
37699.0,130,2018,56842,1057,5.2,2,359,644,2,8,2,87,22
10590.0,194,2020,15333,1055,4.9,10,285,21,1,5,1,10,48
15690.0,905,2015,35811,1055,5.2,2,163,93,1,5,1,46,52
11290.0,905,2013,70963,1055,5.9,4,161,52,2,5,1,32,13
18590.0,650,2019,43675,1055,5.7,6,220,143,2,8,2,53,28
9290.0,790,2014,99515,1055,6.5,2,49,93,1,10,1,46,51
8990.0,285,2016,82090,1055,4.3,8,145,8,1,5,1,14,22
23590.0,285,2019,36997,1056,5.9,10,146,113,2,4,1,62,43
26290.0,570,2018,73932,1057,4.7,6,71,473,2,4,2,90,44
14918.0,800,2016,105497,1057,4.4,2,230,272,2,4,2,62,20
15950.0,190,2018,34972,1055,4.9,12,74,56,2,5,1,35,6
15990.0,905,2014,57208,1055,5.2,2,164,93,2,10,1,62,5
12198.0,790,2015,10071,1055,5.7,2,49,52,1,10,1,32,22
14890.0,285,2014,97652,1055,6.0,2,221,113,1,4,1,70,11
18490.0,285,2018,98738,1055,4.7,2,146,112,2,4,2,43,34
25990.0,570,2017,46321,1057,5.8,4,152,536,2,8,1,66,57
23538.0,570,2017,63526,1057,5.6,3,87,614,2,4,1,66,41
17390.0,790,2017,89834,1057,4.1,2,205,272,1,4,2,62,76
16590.0,905,2015,77672,1055,6.7,6,317,93,1,8,1,70,90
24990.0,820,2020,7790,1056,6.3,3,178,252,2,5,1,62,9
20190.0,570,2014,94299,1057,6.1,11,156,561,2,8,2,73,85
9990.0,194,2015,38040,1055,5.4,12,285,5,1,5,1,21,9
11990.0,194,2017,40901,1055,6.4,12,130,165,1,8,1,39,5
14135.0,194,2018,3306,1055,5.3,10,285,5,2,5,1,21,11
18390.0,060,2017,17613,1055,4.6,6,32,27,2,5,1,24,45
17390.0,060,2018,42776,1057,4.2,12,32,27,1,5,1,15,103
9888.0,905,2014,67663,1055,5.1,4,243,8,1,12,1,11,13
24450.0,425,2017,23517,1056,7.5,3,296,178,2,8,1,77,109
20750.0,550,2019,15400,1056,5.2,10,10,224,1,5,1,45,35
8890.0,720,2016,28335,1055,5.0,12,336,21,1,5,1,7,98
12445.0,280,2019,12891,1055,5.5,3,17,41,1,5,1,7,41
6869.0,345,2014,73637,1055,4.9,6,380,41,1,5,1,18,5
15890.0,570,2015,95782,1055,5.5,3,30,437,1,5,1,45,130
14790.0,830,2016,71888,1055,5.3,2,349,138,1,8,1,43,53
16890.0,285,2016,88950,1056,6.5,6,72,113,2,10,1,82,81
41950.0,905,2018,62504,1055,6.0,6,308,272,2,10,2,62,68
15490.0,905,2014,54106,1055,5.0,6,164,52,2,10,1,35,45
8290.0,720,2015,40111,1057,4.2,6,336,21,1,5,1,7,26
14590.0,650,2016,64229,1057,6.5,2,219,99,1,8,1,55,22
8990.0,720,2019,28207,1055,4.4,2,336,21,1,5,1,3,2
36990.0,285,2019,39133,1056,9.5,8,267,363,2,8,2,94,18
15375.0,650,2016,58433,1057,6.4,7,98,99,1,2,1,55,53
15469.0,190,2016,74048,1055,5.0,6,80,56,1,10,1,50,19
14250.0,550,2015,67770,1055,5.1,3,10,224,1,5,1,43,36
21980.0,060,2018,81264,1055,5.1,3,35,122,2,5,1,62,9
22290.0,130,2017,54167,1055,4.1,6,14,377,2,4,2,87,27
40490.0,390,2017,31016,1056,8.8,6,354,322,2,8,2,94,65
14110.0,285,2017,32125,1055,4.8,12,146,13,1,4,1,46,32
10990.0,905,2017,52347,1055,5.0,6,243,8,1,12,1,2,24
21990.0,720,2019,43463,1057,5.9,10,289,67,2,10,1,69,40
17054.0,130,2018,52165,1055,5.3,2,4,218,1,5,1,53,70
22490.0,425,2018,41216,1056,4.4,3,228,138,2,8,5,31,52
14290.0,800,2014,117209,1057,4.5,4,230,272,2,4,2,62,34
15590.0,650,2016,86787,1057,4.9,2,220,143,2,8,2,53,32
19490.0,285,2019,13593,1055,6.2,3,136,13,2,8,1,46,76
29820.0,670,2018,48966,1056,5.7,6,18,138,2,8,1,81,9
14560.0,720,2019,11936,1055,4.7,10,105,25,1,12,1,29,46
11990.0,650,2018,46382,1055,4.9,6,111,74,1,5,1,21,97
25990.0,190,2019,47397,1055,4.3,2,68,106,1,10,2,51,26
25090.0,285,2016,71418,1057,5.9,10,137,269,2,8,2,101,26
23890.0,425,2019,38570,1055,6.5,2,296,178,2,8,1,77,79
12150.0,560,2016,39665,1055,4.1,11,378,8,2,12,1,7,88
6990.0,590,2015,61287,1055,4.2,11,295,8,1,5,1,7,47
26990.0,905,2019,29875,1055,4.7,6,304,272,2,8,2,62,35
12990.0,650,2016,53191,1057,59.0,6,47,99,1,5,1,62,4
31950.0,570,2018,16906,1057,6.5,11,71,464,2,3,1,66,28
19450.0,720,2016,72976,1056,4.6,2,315,186,2,4,2,70,12
13590.0,905,2015,74923,1055,4.9,6,163,52,1,5,1,35,48
14990.0,560,2017,33962,1056,4.3,6,378,8,2,2,1,7,12
14999.0,285,2019,99264,1055,5.0,6,145,13,1,12,1,46,11
16990.0,390,2015,62032,1055,5.1,12,269,248,1,8,2,55,31
