op_id,country,success,time_to_close,views,impressions
OP02415034,IT,0,117,0,0
OP02382894,FR,0,0,0,0
OP02424991,DE,0,73,0,0
OP02402097,IT,0,63,0,4
OP02322778,ES,0,180,0,0
OP02465972,FR,0,8,0,2
OP02450361,FR,0,51,0,0
OP02345595,ES,0,314,0,0
OP02270570,IT,1,6,0,0
OP02470493,DE,1,28,0,0
OP02431387,DE,0,43,0,0
OP02278430,FR,0,13,0,0
OP02342997,DE,0,0,0,0
OP02412357,IT,0,197,0,0
OP02479983,IT,0,1,0,0
OP02362669,DE,0,150,0,0
OP02423804,BE,0,53,0,0
OP02276444,IT,0,0,0,0
OP02331504,FR,0,98,0,1
OP02291448,ES,0,656,0,0
OP02297011,FR,0,9,0,0
OP02398104,IT,0,71,0,0
OP02422210,ES,0,72,0,0
OP02319646,FR,0,81,0,0
OP02445812,IT,0,102,0,0
OP02460847,DE,0,0,0,0
OP02424672,DE,0,0,0,0
OP02377896,ES,0,29,0,0
OP02426169,FR,0,116,0,0
OP02271215,FR,0,771,0,0
OP02393105,FR,0,3,0,0
OP02299982,IT,0,384,0,0
OP02351083,IT,0,21,0,0
OP02285072,IT,0,170,0,0
OP02294546,DE,0,0,0,0
OP02451602,IT,0,64,0,0
OP02442988,IT,0,1,0,0
OP02329778,ES,0,0,0,0
OP02336248,IT,0,0,0,0
OP02334747,IT,0,148,0,1
OP02281107,IT,0,0,0,0
OP02410931,IT,1,0,0,0
OP02272525,IT,0,271,0,0
OP02381869,ES,0,267,0,0
OP02432674,BE,0,15,0,0
OP02321218,DE,0,74,0,0
OP02471098,IT,0,22,0,0
OP02396412,DE,0,0,0,0
OP02366986,ES,0,175,0,0
OP02418034,DE,0,24,0,0
OP02376631,BE,0,0,0,0
OP02426732,FR,0,2,0,0
OP02266217,DE,0,0,0,0
OP02292788,IT,0,266,0,0
OP02287238,FR,0,0,0,0
OP02363219,BE,0,0,0,0
OP02315533,DE,1,25,0,0
OP02278468,IT,0,237,0,0
OP02301704,FR,0,7,0,0
OP02403675,BE,0,1,0,0
OP02433130,DE,0,164,0,0
OP02445077,BE,0,0,0,0
OP02356849,ES,0,129,0,0
OP02345043,PL,0,239,0,0
OP02274512,NL,0,0,0,0
OP02401958,IT,0,16,0,0
OP02322754,ES,0,7,0,0
OP02351280,DE,0,71,0,0
OP02293510,FR,0,0,0,0
OP02317555,ES,0,0,0,0
OP02448636,SE,0,0,0,0
OP02293256,IT,0,153,0,0
OP02311143,DE,0,147,0,0
OP02315112,DE,0,94,0,0
OP02333525,FR,0,0,0,0
OP02399512,ES,0,1,0,0
OP02469896,DE,0,0,0,0
OP02355734,DE,0,24,0,0
OP02327327,BE,0,49,0,0
OP02275899,FR,0,1,0,0
OP02453412,AT,0,170,0,0
OP02318545,DE,0,0,0,0
OP02378582,DE,0,39,0,0
OP02391877,IT,0,358,0,0
OP02301660,SE,0,24,0,0
OP02342753,NL,0,0,0,0
OP02422758,IT,0,88,0,1
OP02431700,ES,0,3,0,0
OP02427208,DE,0,55,0,0
OP02347688,DE,0,2,0,0
OP02349197,IT,0,50,0,0
OP02458175,IT,0,97,0,0
OP02351877,ES,0,503,0,0
OP02355020,NL,0,1,0,0
OP02361162,IT,0,0,0,0
OP02289078,FR,0,0,0,0
OP02364184,DE,0,0,0,0
OP02298028,IT,1,1,0,0
OP02368782,FR,0,0,0,0
OP02420445,DE,0,103,0,0
OP02436463,IT,0,66,0,0
OP02349997,FR,0,49,0,0
OP02392897,FR,0,0,0,0
OP02478179,ES,0,0,0,0
OP02375385,FR,0,390,0,0
OP02471061,IT,0,0,0,0
OP02372043,ES,0,101,0,0
OP02334659,IT,0,818,0,1
OP02343019,SE,0,119,0,0
OP02291060,FR,0,1,0,0
OP02364267,BE,0,117,0,0
OP02400570,ES,0,31,0,0
OP02278168,ES,0,226,0,0
OP02273789,NL,0,74,0,0
OP02426487,IT,0,26,0,0
OP02339601,IT,0,122,0,0
OP02129693,DE,0,0,0,0
OP02316534,IT,0,165,0,0
OP02360944,AT,0,99,0,0
OP02338994,FR,0,0,0,0
OP02301319,DE,0,19,0,0
OP02461567,IT,0,76,0,0
OP02330420,DE,0,70,0,0
OP02411552,IT,0,53,0,0
OP02479478,FR,0,6,0,0
OP02339403,FR,0,0,0,0
OP02325387,IT,0,139,0,0
OP02444759,ES,1,111,0,0
OP02318886,FR,0,43,0,0
OP02392074,FR,0,0,0,0
OP02334384,IT,0,100,0,0
OP02283635,IT,0,317,0,0
OP02412214,DE,0,127,0,1
OP02369148,ES,0,323,0,0
OP02351337,FR,0,0,0,0
OP02287742,DE,1,6,0,0
OP02442254,ES,0,4,0,0
OP02378079,IT,0,0,0,0
OP02318294,BE,0,9,0,0
OP02363062,FR,0,0,0,0
OP02327412,FR,0,8,0,0
OP02290132,IT,0,225,0,0
OP02326170,IT,0,2,0,0
OP02297278,FR,0,0,0,0
OP02447367,FR,0,26,0,0
OP02431379,DE,0,72,0,0
OP02311318,IT,0,2,0,0
OP02286334,DE,1,43,0,0
OP02298944,SE,0,52,0,0
OP02278341,DE,0,79,0,0
OP02318406,DE,0,0,0,0
OP02308851,FR,0,0,0,0
OP02392911,FR,0,73,0,0
OP02394647,FR,0,0,0,0
OP02396444,ES,0,1,0,0
OP02321134,DE,0,33,0,0
OP02454418,ES,0,81,0,0
OP02452588,DE,0,0,0,0
OP02379884,ES,0,152,0,0
OP02291715,ES,0,188,0,0
OP02429604,ES,0,2,0,0
OP02301506,IT,0,31,0,0
OP02329606,ES,0,17,0,0
OP02316672,IT,0,70,0,0
OP02322571,FR,0,0,0,0
OP02366100,ES,0,149,0,13
OP02372243,FR,0,0,0,0
OP02356555,IT,0,8,0,0
OP02290892,ES,0,487,0,0
OP02373482,IT,1,21,0,0
OP02414820,FR,0,0,0,0
OP02302730,AT,0,0,0,0
OP02285978,BE,0,2,0,0
OP02306328,DE,0,0,0,0
OP02371489,IT,0,25,0,0
OP02441924,ES,0,0,0,0
OP02421533,FR,0,0,0,0
OP02463314,FR,0,1,0,0
OP02420618,BE,0,0,0,0
OP02400643,FR,0,0,0,0
OP02395212,IT,0,0,0,0
OP02318103,FR,0,52,0,0
OP02375984,DE,0,0,0,0
OP02428645,ES,0,289,0,0
OP02291978,ES,0,0,0,0
OP02459874,DE,1,93,0,0
OP02293690,AT,0,29,0,0
OP02381569,DE,0,0,0,0
OP02472804,FR,0,8,0,0
OP02378377,ES,0,0,0,0
OP02420572,DE,0,78,0,0
OP02331173,BE,0,121,0,0
OP02368648,ES,0,2,0,0
OP02343896,IT,0,0,0,0
OP02314371,DE,0,0,0,0
OP02308665,ES,0,16,0,0
OP02291831,DE,0,0,0,0
OP02339228,BE,0,129,0,0
OP02438867,DE,0,0,0,0
OP02438131,NL,0,0,0,0
OP02409649,IT,0,0,0,0
OP02275578,IT,0,366,0,0
OP02434853,DE,0,0,0,0
OP02324117,IT,0,0,0,0
OP02333911,FR,0,0,0,0
OP02420846,FR,0,0,0,0
OP02352171,BE,1,15,0,0
OP02326706,BE,0,1,0,0
OP02475526,ES,0,1,0,0
OP02368647,FR,0,0,0,0
OP02291279,ES,0,106,0,0
OP02455997,IT,0,4,0,0
OP02460313,FR,0,1,0,0
OP02324900,ES,0,51,0,0
OP02270964,SE,0,98,0,0
OP02331693,IT,0,0,0,0
OP02323293,DE,0,175,0,0
OP02403059,FR,0,0,0,0
OP02313298,FR,0,0,0,0
OP02271797,FR,0,0,0,0
OP02475456,ES,0,0,0,0
OP02271316,ES,0,263,0,0
OP02369941,IT,0,170,0,0
OP02297930,FR,0,47,0,0
OP02377990,ES,0,577,0,0
OP02268596,FR,0,0,0,0
OP02456261,PL,0,96,0,0
OP02307567,DE,0,164,0,0
OP02280624,IT,0,1,0,0
OP02331338,IT,0,0,0,0
OP02435164,DE,0,0,0,0
OP02386468,FR,0,0,0,0
OP02401678,FR,0,0,0,0
OP02454697,FR,0,8,0,0
OP02376633,DE,1,1,0,0
OP02424449,IT,0,2,0,0
OP02397764,DE,1,5,0,0
OP02371624,DE,0,30,0,0
OP02407051,SE,0,32,0,0
OP02364554,IT,0,71,0,0
OP02435955,IT,0,0,0,0
OP02391511,FR,0,257,0,0
OP02404737,FR,0,0,0,0
OP02284413,IT,0,23,0,0
OP02425788,IT,1,0,0,0
OP02414367,IT,0,43,0,0
OP02318685,FR,0,0,0,0
OP02352402,ES,0,166,0,0
OP02356628,IT,0,150,0,0
OP02403105,ES,0,0,0,0
OP02379803,IT,0,198,0,0
OP02274228,IT,0,59,0,0
OP02330631,SE,0,0,0,0
OP02267773,DE,0,0,0,0
OP02306947,IT,0,222,6,2
OP02353209,DE,0,50,5,0
OP02312168,IT,0,231,15,0
OP02414842,ES,1,111,5,1
OP02362249,DE,0,97,3,1
OP02348928,DE,0,3,1,0
OP02371429,IT,1,42,1,0
OP02432465,FR,0,160,5,0
OP02277216,ES,1,18,3,0
OP02280932,SE,0,41,1,0
OP02468940,IT,1,13,2,0
OP02400899,IT,0,99,10,8
OP02446400,ES,0,201,6,2
OP02447862,IT,0,95,18,4
OP02336284,BE,0,21,5,0
OP02435213,DE,0,73,6,4
OP02446278,AT,0,122,1,0
OP02326818,ES,0,53,1,0
OP02326614,DE,0,49,1,0
OP02343785,DE,0,71,2,1
OP02335656,AT,0,25,1,1
OP02452618,ES,0,25,1,0
OP02395690,IT,0,118,1,2
OP02351462,NL,0,335,2,4
OP02416693,BE,1,311,3,2
OP02289005,IT,0,114,1,0
OP02381211,ES,0,316,1,3
OP02308179,ES,1,116,3,0
OP02312472,PL,0,94,1,0
OP02445948,ES,1,34,1,0
OP02417160,FR,0,100,2,1
OP02458236,IT,0,50,3,4
OP02268652,DE,1,162,14,0
OP02365623,DE,0,75,14,7
OP02404825,IT,0,69,1,1
OP02397207,BE,0,54,4,3
OP02454587,DE,0,72,4,3
OP02303132,FR,0,5,1,0
OP02284840,ES,0,2,1,0
OP02375896,FR,1,49,12,1
OP02311934,IT,1,2,1,0
OP02337145,ES,0,214,7,0
OP02330182,AT,0,50,4,0
OP02400080,DE,0,49,2,0
OP02321682,DE,0,124,1,0
OP02373515,FR,0,103,5,6
OP02305986,FR,0,171,1,0
OP02351236,FR,1,91,2,0
OP02429185,DE,0,15,2,2
OP02358728,DE,0,52,1,1
OP02417959,ES,0,356,26,7
OP02372585,SE,0,51,1,2
OP02317959,ES,1,31,3,0
OP02407046,FR,0,58,1,1
OP02433411,FR,0,9,3,0
OP02420697,NL,1,99,5,2
OP02352334,PL,0,235,1,0
OP02372409,DE,0,199,17,8
OP02340906,DE,0,260,3,1
OP02326933,FR,0,8,3,1
OP02317823,IT,0,622,1,14
OP02396986,IT,0,122,1,3
OP02346272,DE,0,76,3,0
OP02364930,IT,0,75,4,9
OP02296855,FR,0,58,6,0
OP02289051,NL,0,93,4,0
OP02322785,DE,0,52,1,1
OP02363273,ES,0,2,0,0
OP02287021,DE,1,146,0,0
OP02423795,DE,0,0,0,0
OP02361434,DE,0,33,0,0
OP02275217,DE,0,0,0,0
OP02293630,NL,0,100,0,0
OP02376721,FR,0,47,0,0
OP02351929,IT,0,239,0,0
OP02342370,FR,0,151,0,0
OP02472812,IT,0,0,0,0
OP02412067,DE,0,80,0,0
OP02304723,FR,0,304,0,0
OP02418739,DE,0,0,0,0
OP02332022,NL,0,54,0,0
OP02464727,IT,0,0,0,0
OP02274527,FR,0,175,0,0
OP02325078,PL,1,23,0,0
OP02402648,FR,0,54,0,0
OP02352054,ES,0,400,0,0
OP02354504,IT,0,71,0,0
OP02285319,AT,0,0,0,0
OP02401545,DE,0,57,0,0
OP02272120,FR,0,6,0,0
OP02322368,DE,0,0,0,0
OP02337425,FR,0,0,0,0
OP02313603,FR,0,0,0,0
OP02381318,ES,0,2,0,0
OP02289164,DE,0,0,0,0
OP02401332,ES,0,1,0,0
OP02315587,ES,0,0,0,0
OP02312641,BE,0,160,0,0
OP02282215,DE,0,45,0,0
OP02430138,DE,0,80,0,0
OP02444152,ES,1,3,0,0
OP02425607,DE,0,120,0,0
OP02267241,DE,0,0,0,0
OP02427365,BE,0,73,0,0
OP02270643,IT,1,6,0,0
OP02294018,PL,1,1,0,0
OP02282235,PL,0,44,0,0
OP02276606,DE,0,100,0,0
OP02343362,SE,0,25,0,0
OP02414372,BE,0,20,0,0
OP02373905,IT,0,46,0,0
OP02375878,IT,0,74,0,0
OP02342949,ES,0,149,0,0
OP02419565,FR,0,7,0,0
OP02476570,IT,0,31,0,0
OP02439221,BE,0,25,0,0
OP02333539,DE,0,170,0,0
OP02333988,BE,0,0,0,0
OP02342628,IT,0,3,0,0
OP02289683,IT,0,291,0,0
OP02458002,ES,0,75,0,0
OP02463853,BE,0,117,0,0
OP02404702,IT,0,196,0,0
OP02275131,ES,0,121,0,0
OP02318199,IT,0,22,0,0
OP02450878,IT,0,66,0,0
OP02296810,ES,0,8,0,0
OP02339232,DE,0,98,0,2
OP02389427,DE,0,0,0,0
OP02241553,ES,0,0,0,0
OP02440701,ES,0,0,0,0
OP02379129,IT,0,33,0,0
OP02433292,FR,0,1,0,0
OP02372454,FR,0,6,0,0
OP02363089,ES,0,313,0,0
OP02271109,BE,0,0,0,0
OP02283768,PL,0,148,0,0
OP02435448,DE,0,1,0,0
OP02398973,IT,0,41,0,0
OP02425519,FR,0,91,0,2
OP02318314,PL,0,99,0,0
OP02362432,DE,0,143,0,0
OP02277750,DE,0,95,0,0
OP02445757,DE,0,0,0,0
OP02394461,DE,0,241,0,0
OP02351982,IT,0,288,0,0
OP02389189,IT,0,0,0,0
OP02336581,IT,0,0,0,0
OP02274320,DE,0,73,0,0
OP02400651,IT,0,52,0,0
OP02272722,IT,0,73,0,0
OP02469577,FR,0,0,0,0
OP02372108,ES,0,3,0,0
OP02375093,DE,0,49,0,0
OP02365912,FR,0,0,0,0
OP02324043,DE,0,92,0,0
OP02394220,BE,0,117,0,0
OP02397954,DE,0,146,0,0
OP02469706,FR,0,1,0,0
OP02283239,FR,0,1,0,0
OP02442801,IT,0,47,0,0
OP02443929,DE,0,73,0,0
OP02295133,PL,1,17,0,0
OP02305614,IT,0,338,0,0
OP02307903,DE,0,167,0,0
OP02456327,IT,0,0,0,0
OP02344225,DE,0,0,0,0
OP02293585,DE,1,83,0,0
OP02362234,AT,0,98,0,0
OP02322844,DE,0,178,0,0
OP02280760,IT,0,648,0,0
OP02372436,ES,0,1,0,0
OP02361223,IT,0,146,0,0
OP02384169,IT,0,319,0,0
OP02289252,AT,0,5,0,0
OP02296401,NL,0,53,0,0
OP02302845,DE,0,0,0,0
OP02269749,ES,1,11,0,0
OP02444268,IT,0,0,0,0
OP02290979,IT,0,24,0,0
OP02271360,IT,0,288,0,0
OP02320396,FR,0,104,0,0
OP02380536,NL,1,193,0,0
OP02362941,DE,0,95,0,0
OP02370083,FR,0,1,0,0
OP02394457,IT,0,1,0,0
OP02322198,DE,0,51,0,0
OP02300918,DE,0,0,0,0
OP02429219,IT,1,18,0,0
OP02329997,BE,0,0,0,0
OP02427489,ES,0,0,0,0
OP02415043,IT,0,209,0,0
OP02304022,DE,0,70,0,0
OP02314119,FR,0,128,0,0
OP02382228,IT,1,21,0,0
OP02392672,PL,1,14,0,0
OP02281717,DE,0,51,0,0
OP02445623,PL,0,150,0,0
OP02296574,AT,0,123,0,0
OP02282142,ES,0,2,0,0
OP02396486,DE,0,2,0,0
OP02381164,PL,0,0,0,0
OP02457787,BE,0,26,0,0
OP02303255,ES,0,0,0,0
OP02300292,IT,0,160,0,0
OP02404493,IT,0,44,0,0
OP02396812,BE,0,1,0,0
OP02271642,DE,0,239,0,0
OP02290309,FR,0,10,0,0
OP02331301,SE,0,0,0,0
OP02410771,ES,0,313,0,0
OP02275757,FR,0,0,0,0
OP02419281,SE,0,75,0,0
OP02328334,DE,0,148,0,0
OP02364939,DE,0,171,0,0
OP02403074,FR,0,56,0,0
OP02378810,ES,0,2,0,0
OP02382056,BE,0,0,0,0
OP02301802,BE,0,51,0,0
OP02296477,FR,0,58,0,0
OP02422133,ES,0,1,0,0
OP02359519,DE,0,139,0,0
OP02440089,PL,0,0,0,0
OP02335168,SE,0,0,0,0
OP02411084,ES,0,214,0,0
OP02377469,IT,0,0,0,0
OP02415941,ES,0,155,0,0
OP02309563,DE,0,0,0,0
OP02317074,DE,0,0,0,0
OP02351894,ES,0,0,0,0
OP02313645,FR,0,123,0,0
OP02429826,FR,0,7,0,0
OP02342445,IT,0,245,0,0
OP02440409,ES,0,0,0,0
OP02379289,FR,1,13,0,0
OP02380678,IT,1,54,0,0
OP02388186,IT,0,0,0,0
OP02284051,AT,0,26,0,0
OP02277866,BE,0,21,0,0
OP02367521,ES,0,0,0,0
OP02288966,PL,0,142,0,0
OP02457389,FR,0,17,0,0
OP02419965,ES,1,34,0,0
OP02418294,ES,0,28,0,0
OP02270752,FR,0,266,0,0
OP02413103,IT,0,46,0,0
OP02349549,DE,0,25,0,0
OP02290249,AT,0,78,0,0
OP02268768,DE,0,280,0,0
OP02420760,BE,0,23,0,0
OP02422340,FR,0,90,0,0
OP02380864,DE,0,27,0,0
OP02367587,AT,0,91,0,0
OP02439143,ES,0,129,0,0
OP02418692,DE,0,1,0,1
OP02449680,BE,0,4,0,0
OP02401278,DE,0,224,0,0
OP02423885,FR,0,102,0,0
OP02333428,DE,0,481,0,0
OP02423271,FR,0,3,0,0
OP02302868,PL,0,3,0,0
OP02299453,ES,0,3,0,0
OP02357284,ES,0,57,0,0
OP02452351,IT,0,0,0,0
OP02419852,ES,0,0,0,0
OP02397836,ES,0,0,0,0
OP02395517,BE,0,19,0,0
OP02349201,PL,0,30,0,0
OP02299293,IT,0,264,0,0
OP02299349,DE,0,27,0,0
OP02347312,IT,0,77,0,0
OP02306576,PL,1,0,0,0
OP02386562,DE,0,41,0,0
OP02428726,IT,0,89,0,0
OP02372392,IT,0,128,0,0
OP02283039,ES,0,91,0,0
OP02321188,BE,0,69,0,0
OP02333044,AT,0,24,0,0
OP02430502,ES,0,176,0,0
OP02424912,FR,0,21,0,0
OP02278222,PL,0,40,0,0
OP02308502,ES,0,144,0,0
OP02305854,DE,0,51,0,0
OP02379691,ES,0,273,0,0
OP02295325,FR,0,7,0,0
OP02311053,IT,0,0,0,0
OP02271031,BE,0,78,0,0
OP02424094,ES,0,4,0,0
OP02336117,IT,0,0,0,0
OP02292079,FR,0,1,0,0
OP02280181,DE,0,76,0,0
OP02400273,BE,0,25,0,0
OP02355239,IT,0,0,0,0
OP02381339,DE,0,1,0,0
OP02297393,FR,0,0,0,0
OP02319501,DE,0,49,0,0
OP02301106,BE,0,76,0,0
OP02353221,FR,0,0,0,0
OP02418926,ES,0,14,0,0
OP02304946,DE,0,3,0,0
OP02279458,PL,0,216,0,0
OP02278648,IT,0,246,0,0
OP02314061,FR,0,175,0,0
OP02297315,SE,0,2,0,0
OP02349615,DE,0,52,0,0
OP02405737,DE,0,44,0,0
OP02472447,IT,0,1,0,0
OP02368829,ES,0,81,0,0
OP02375414,FR,0,0,0,0
OP02400368,ES,0,0,0,0
OP02276250,DE,1,27,0,0
OP02342805,PL,0,2,0,0
OP02369873,IT,0,49,0,0
OP02347418,AT,0,0,0,0
OP02419714,FR,0,32,0,0
OP02407580,DE,0,2,0,0
OP02467091,FR,0,0,0,0
OP02273087,SE,0,31,0,0
OP02367826,IT,0,456,0,0
OP02367826,IT,0,456,0,0
OP02328729,ES,0,0,0,0
OP02469249,ES,0,1,0,0
OP02355028,IT,0,0,0,0
OP02326557,DE,0,174,0,0
OP02409535,DE,0,92,0,0
OP02273272,NL,0,266,0,0
OP02374880,ES,0,104,0,0
OP02276350,DE,0,76,0,0
OP02297035,DE,0,50,0,0
OP02337688,PL,0,2,0,0
OP02387555,ES,0,0,0,0
OP02407461,DE,0,0,0,0
OP02377726,IT,0,54,0,0
OP02409229,IT,1,1,0,0
OP02337502,SE,0,23,0,0
OP02367843,IT,0,235,0,0
OP02254047,DE,0,0,0,0
OP02344454,DE,0,22,0,0
OP02334469,AT,0,29,0,0
OP02353098,IT,0,33,0,0
OP02286723,IT,0,537,0,0
OP02337754,DE,0,0,0,0
OP02363587,NL,0,89,0,0
OP02276328,FR,0,55,0,0
OP02321094,IT,0,0,0,0
OP02366448,IT,0,1,0,0
OP02405126,IT,0,216,0,0
OP02351920,ES,0,410,0,0
OP02305372,FR,0,0,0,0
OP02314961,IT,0,162,0,1
OP02451255,FR,0,0,0,0
OP02274185,FR,0,53,0,0
OP02266601,SE,0,25,0,0
OP02419940,DE,0,0,0,0
OP02364538,IT,0,29,0,0
OP02324990,IT,0,432,0,0
OP02417220,FR,0,3,0,0
OP02437890,IT,0,24,0,0
OP02343692,IT,0,0,0,0
OP02398821,NL,0,113,0,0
OP02320425,DE,0,115,0,0
OP02356353,NL,0,69,0,0
OP02336056,FR,0,97,0,0
OP02442543,DE,0,70,0,3
OP02464094,IT,0,0,0,0
OP02400985,FR,0,6,0,0
OP02311202,FR,0,145,0,0
OP02362559,FR,0,28,0,0
OP02319298,FR,0,0,0,0
OP02448213,ES,0,1,0,0
OP02382819,IT,0,42,0,0
OP02440457,BE,0,24,0,0
OP02290296,FR,0,79,0,0
OP02364820,FR,0,0,0,0
OP02305423,ES,0,2,0,0
OP02390271,DE,0,22,0,0
OP02330651,IT,0,194,0,0
OP02434011,IT,0,79,0,0
OP02324413,DE,0,0,0,0
OP02388300,FR,0,0,0,0
OP02372908,DE,0,50,0,0
OP02378379,FR,0,0,0,0
OP02370139,DE,0,142,0,0
OP02453865,ES,0,124,0,0
OP02361257,DE,0,441,0,0
OP02328213,ES,0,0,0,0
OP02450264,DE,0,73,0,0
OP02346690,AT,0,80,0,0
OP02316366,IT,0,0,0,0
OP02284564,PL,0,0,0,0
OP02332646,ES,1,16,0,0
OP02434143,DE,0,0,0,0
OP02388427,DE,0,121,0,0
OP02297441,IT,0,0,0,0
OP02423866,DE,0,60,0,0
OP02362437,AT,0,0,0,0
OP02400114,SE,0,30,0,0
OP02331307,IT,0,98,0,0
OP02389294,PL,0,5,0,0
OP02302378,IT,0,480,0,0
OP02411265,DE,0,152,0,0
OP02370322,IT,0,603,0,0
OP02468257,FR,0,0,0,0
OP02419122,IT,0,94,0,0
OP02357260,DE,0,42,0,2
OP02377781,DE,0,26,0,0
OP02347801,FR,0,81,0,0
OP02326203,FR,0,0,0,0
OP02422111,ES,0,147,0,0
OP02448803,ES,0,127,0,2
OP02383058,DE,0,44,0,0
OP02387799,FR,0,0,0,0
OP02377960,AT,1,24,0,0
OP02444685,ES,0,0,0,0
OP02339085,DE,0,30,0,0
OP02306020,FR,0,0,0,0
OP02378603,ES,0,73,0,0
OP02333073,FR,0,26,0,0
OP02386970,IT,1,0,0,0
OP02450272,IT,0,93,0,0
OP02304790,DE,0,23,0,0
OP02323806,IT,0,0,0,0
OP02309104,FR,0,0,0,0
OP02356471,ES,0,0,0,0
OP02333713,DE,0,0,0,0
OP02378979,IT,0,47,0,0
OP02426503,FR,0,101,0,0
OP02458424,IT,0,79,0,0
OP02295882,IT,0,198,0,0
OP02312628,IT,0,314,0,2
OP02285076,DE,0,0,0,0
OP02387624,IT,0,240,0,0
OP02418129,IT,0,45,0,0
OP02437001,ES,0,71,0,0
OP02329197,AT,0,50,0,0
OP02298424,AT,0,119,0,0
OP02292932,FR,0,0,0,0
OP02466875,IT,0,0,0,0
OP02290726,IT,0,0,0,0
OP02335337,DE,0,146,0,0
OP02441594,IT,0,5,0,0
OP02282510,DE,0,8,0,0
OP02454368,DE,0,103,0,0
OP02310934,IT,0,95,0,0
OP02306343,AT,0,126,0,0
OP02423419,FR,0,4,0,0
OP02458274,SE,0,51,0,0
OP02348558,IT,0,0,0,0
OP02300543,FR,0,19,0,0
OP02427013,FR,0,26,0,0
OP02420178,ES,0,189,0,0
OP02284389,IT,0,502,0,0
OP02441657,IT,0,0,0,0
OP02342728,IT,0,249,0,0
OP02410496,IT,0,1,0,0
OP02459298,FR,0,0,0,0
OP02276795,BE,0,1,0,0
OP02275402,ES,0,124,0,0
OP02292885,IT,0,145,0,0
OP02274067,BE,0,49,0,0
OP02313460,BE,0,3,0,0
OP02441753,FR,0,0,0,0
OP02381373,ES,0,45,0,0
OP02421816,IT,0,0,0,0
OP02362042,IT,0,31,0,0
OP02304216,ES,0,553,0,0
OP02274618,DE,0,223,0,0
OP02296226,DE,0,0,0,0
OP02372482,PL,0,134,0,0
OP02392002,AT,0,0,0,0
OP02318038,PL,1,52,0,0
OP02318575,FR,0,1,0,0
OP02381192,FR,0,2,0,0
OP02369937,FR,0,0,0,0
OP02347033,IT,0,289,0,0
OP02328556,IT,0,72,0,0
OP02386501,FR,0,0,0,0
OP02357991,DE,0,0,0,0
OP02321548,ES,0,192,0,0
OP02420084,ES,0,64,0,0
OP02312675,DE,0,0,0,0
OP02416785,FR,0,143,0,0
OP02379714,ES,0,175,0,0
OP02374738,FR,0,58,0,0
OP02360175,DE,0,49,0,0
OP02267042,FR,0,2,0,0
OP02323183,IT,0,243,0,0
OP02469731,SE,0,78,0,0
OP02434571,ES,0,0,0,0
OP02442851,NL,0,0,0,0
OP02334333,FR,0,0,0,0
OP02353415,IT,0,0,0,0
OP02361973,DE,0,243,0,0
OP02347028,IT,0,120,0,0
OP02449334,FR,0,7,0,0
OP02414242,ES,0,0,0,0
OP02421435,DE,1,26,0,0
OP02449374,IT,0,0,0,0
OP02414197,FR,0,1,0,0
OP02389541,IT,0,0,0,0
OP02273835,IT,0,752,0,0
OP02386129,IT,0,0,0,0
OP02457079,PL,0,17,0,0
OP02364371,IT,1,15,0,0
OP02425706,DE,0,0,0,0
OP02426775,ES,0,0,0,0
OP02278733,FR,0,0,0,0
OP02394148,PL,0,0,0,0
OP02309097,IT,0,53,0,0
OP02376641,IT,0,1,0,0
OP02304436,DE,0,40,0,0
OP02475439,ES,0,0,0,0
OP02359646,IT,0,0,0,0
OP02417519,FR,0,3,0,0
OP02321008,IT,0,0,0,0
OP02287484,DE,0,29,0,0
OP02432256,PL,0,17,0,0
OP02325126,DE,0,70,0,0
OP02429788,IT,0,25,0,0
OP02338146,FR,0,18,0,0
OP02276750,ES,0,440,0,0
OP02442018,SE,0,101,0,0
OP02387557,DE,0,189,0,0
OP02441731,IT,0,0,0,0
OP02281153,SE,0,57,0,0
OP02323678,PL,0,27,0,0
OP02439951,DE,1,2,0,0
OP02372113,ES,0,1,0,0
OP02321251,IT,0,0,0,0
OP02328496,DE,0,28,0,0
OP02340085,AT,0,5,0,0
OP02349279,IT,0,8,0,0
OP02345236,AT,0,115,0,0
OP02448343,IT,0,92,0,0
OP02415623,PL,0,0,0,0
OP02354467,NL,0,97,0,0
OP02270103,DE,0,313,0,0
OP02391279,IT,0,43,0,0
OP02353658,DE,0,29,0,0
OP02434435,FR,0,0,0,0
OP02449645,DE,0,0,0,0
OP02271222,ES,0,0,0,0
OP02392517,SE,0,76,0,0
OP02410144,DE,1,18,0,0
OP02313363,NL,0,73,0,0
OP02355001,PL,0,354,0,0
OP02449536,BE,0,54,0,0
OP02466382,DE,1,24,0,0
OP02364160,DE,0,0,0,0
OP02359427,ES,0,0,0,0
OP02340927,NL,0,116,0,0
OP02438421,FR,0,0,0,0
OP02295291,FR,0,51,0,0
OP02331280,SE,0,171,0,0
OP02427121,DE,0,99,0,0
OP02266917,DE,0,128,0,0
OP02430837,PL,0,0,0,0
OP02328945,DE,0,45,0,0
OP02419342,DE,0,103,0,0
OP02326686,IT,0,512,0,0
OP02358260,PL,0,51,0,0
OP02422186,BE,0,74,0,0
OP02440930,IT,0,190,0,0
OP02348517,FR,0,7,0,0
OP02281673,DE,0,25,0,0
OP02304747,FR,0,43,0,0
OP02309435,DE,0,25,0,0
OP02294962,NL,0,65,0,0
