id,price_cluster,make,model,subtype,outside_color,mileage_cluster,hp_cluster,built_year,fueltype,geartype,body_type,upholstery,fuel_cluster,time_sell
FF94051,price_20_25k,Toyota,Yaris,1.5,Gray,10-20k,horsepower_100_150hp,2022,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_50_65d
ZX97623,price_10_15k,Fiat,500C,1.2,Blue,40-50k,horsepower_0_100hp,2016,Benzin,Gear type manual,Cabrio,Stoff,fuel_consumption_2_,sold_15_25d
FW78611,price_20_25k,Volkswagen,Polo,2.0 TSI,White,40-50k,horsepower_150_200hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_80_100d
SM41467,price_20_25k,Volkswagen,Passat,1.8 TSI,Brown,100k+,horsepower_150_200hp,2018,Benzin,Gear type automatic,Kombi,Alcantara,fuel_consumption_3_,sold_15_25d
EG91952,price_15_20k,Ford,Fiesta,1.5 EcoBoost,White,40-50k,horsepower_150_200hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_0-7d
VW42856,price_25_30k,Volkswagen,Golf VII,2.0 TSI,Gray,50-60k,horsepower_200_250hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_50_65d
UM58458,price_15_20k,Volkswagen,Golf VII,2.0 TDI,Black,90-100k,horsepower_100_150hp,2015,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_15_25d
AB76549,price_15_20k,Renault,Talisman,1.6 dCi Energy,Red,90-100k,horsepower_100_150hp,2017,Diesel,Gear type manual,Kombi,Teilleder,fuel_consumption_1_,sold_65_80d
AC60235,price_20_25k,Peugeot,308,1.6 PureTech,Gray,40-50k,horsepower_200_250hp,2018,Benzin,Gear type automatic,Kombi,Leder,fuel_consumption_3_,sold_50_65d
NA66280,price_over30k,Mercedes-Benz,GLE-Klasse,GLE 250 d,Black,60-70k,horsepower_200_250hp,2016,Diesel,Gear type automatic,SUV,Teilleder,fuel_consumption_3_,sold_0-7d
DJ75303,price_25_30k,Mercedes-Benz,CLA-Klasse,CLA 180,Red,50-60k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_15_25d
WJ40985,price_25_30k,Hyundai,i30,2.0 TGDI,Gray,20-30k,horsepower_over250hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_4_,sold_over100d_
NG67741,price_25_30k,BMW,5er,530d,Gray,70-80k,horsepower_over250hp,2016,Diesel,Gear type automatic,Limousine,Leder,fuel_consumption_2_,sold_7_15d
GE17189,price_10_15k,Nissan,Qashqai,1.2,Black,70-80k,horsepower_100_150hp,2016,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_35_50d
WW42039,price_15_20k,Ford,C-Max,2.0 TDCi,Black,50-60k,horsepower_100_150hp,2019,Diesel,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_over100d_
XK69614,price_15_20k,Peugeot,208,1.2 e-THP,White,40-50k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_50_65d
KJ44429,price_15_20k,Volkswagen,Golf VII,1.0 TSI,Blue,20-30k,horsepower_100_150hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_50_65d
NC91947,price_20_25k,Ford,Focus,1.0 EcoBoost,Black,30-40k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_3_,sold_65_80d
GU51956,price_20_25k,Seat,Leon,ST 2.0 TSI,Gray,30-40k,horsepower_150_200hp,2019,Benzin,Gear type automatic,Kombi,Leder,fuel_consumption_3_,sold_7_15d
GP41471,price_15_20k,Fiat,500X,1.4 Turbo,Blue,70-80k,horsepower_100_150hp,2017,Benzin,Gear type automatic,SUV,Teilleder,fuel_consumption_3_,sold_80_100d
PS61847,price_15_20k,Ford,Mondeo,2.0 EcoBoost SCTi,Black,90-100k,horsepower_200_250hp,2017,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_4_,sold_0-7d
LB56311,price_10_15k,Skoda,Fabia,1.2 TSI,Blue,50-60k,horsepower_100_150hp,2016,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_0-7d
HA15980,price_over30k,Mercedes-Benz,A-Klasse,A 250,Blue,60-70k,horsepower_200_250hp,2019,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_3_,sold_65_80d
ER44621,price_0_10k,Skoda,Fabia,1.2 TSI,Black,70-80k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
NZ75078,price_0_10k,Volkswagen,up!,1.0,White,80-90k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
XJ35784,price_25_30k,BMW,4er,435i,Gray,50-60k,horsepower_over250hp,2014,Benzin,Gear type automatic,Coupe,Leder,fuel_consumption_4_,sold_over100d_
LG47005,price_15_20k,Fiat,Doblo,1.6 JTDM,Blue,80-90k,horsepower_100_150hp,2019,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_0-7d
LX65995,price_0_10k,Renault,Twingo,1.0 SCe,White,20-30k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_80_100d
DA05712,price_0_10k,Skoda,Citigo,1.0 MPI,Black,40-50k,horsepower_0_100hp,2013,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
AM08440,price_20_25k,Mitsubishi,Eclipse Cross,2.2 DI-D,Black,90-100k,horsepower_100_150hp,2019,Diesel,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_35_50d
AG39125,price_15_20k,BMW,2er,218i Active Tourer,Gray,50-60k,horsepower_100_150hp,2015,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_25_35d
SP89516,price_10_15k,BMW,1er,116d,Gray,90-100k,horsepower_100_150hp,2014,Diesel,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
ZU78715,price_25_30k,Audi,Q5,3.0 V6 TDI,White,60-70k,horsepower_over250hp,2016,Diesel,Gear type automatic,SUV,Alcantara,fuel_consumption_3_,sold_65_80d
FZ10153,price_25_30k,Mercedes-Benz,A-Klasse,A 180,Red,10-20k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_35_50d
NB13756,price_10_15k,Toyota,Yaris,1.33 Dual VVT-i,Gray,10-20k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
GU40281,price_15_20k,Dacia,Duster II,1.3 TCe,Gray,30-40k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_35_50d
HC57627,price_10_15k,Opel,Astra K,1.0,Red,70-80k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_0-7d
PW44469,price_25_30k,Mercedes-Benz,GLA-Klasse,GLA 180,Black,40-50k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_4_,sold_7_15d
AB85929,price_over30k,Volkswagen,Passat,1.4 GTE,Gray,10-20k,horsepower_200_250hp,2020,Hybrid,Gear type automatic,Kombi,Alcantara,fuel_consumption_1_,sold_65_80d
KB34777,price_10_15k,Renault,Megane,1.2 TCe Energy,White,40-50k,horsepower_100_150hp,2017,Benzin,Gear type manual,Kombi,Teilleder,fuel_consumption_2_,sold_0-7d
AR44373,price_20_25k,BMW,1er,118i,Black,30-40k,horsepower_100_150hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_65_80d
VR89706,price_20_25k,Audi,A3 Limousine,35 TDI,Gray,50-60k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
NG02052,price_0_10k,Smart,forfour,1.0,White,40-50k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Leder,fuel_consumption_2_,sold_35_50d
FB19689,price_15_20k,Suzuki,Vitara,1.6,Red,40-50k,horsepower_100_150hp,2015,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_2_,sold_35_50d
XM50085,price_25_30k,Audi,A4,2.0 TFSI,Black,80-90k,horsepower_over250hp,2017,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_3_,sold_0-7d
UW76947,price_10_15k,Dacia,Sandero II,0.9 TCe,Blue,10-20k,horsepower_0_100hp,2020,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
FG15687,price_15_20k,Audi,A3,1.4 TFSI,Black,90-100k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
FZ26118,price_15_20k,Kia,Picanto,1.0 TGDI,White,20-30k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Leder,fuel_consumption_2_,sold_50_65d
LV08089,price_15_20k,Dacia,Duster II,1.3 TCe,Gray,10-20k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_50_65d
AT06816,price_over30k,Skoda,Kodiaq,2.0 TDI,Black,50-60k,horsepower_150_200hp,2018,Diesel,Gear type automatic,SUV,Alcantara,fuel_consumption_3_,sold_0-7d
LX08014,price_over30k,Fiat,Talento,2.0 TwinTurbo Diesel Ecojet,Blue,30-40k,horsepower_100_150hp,2019,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_7_15d
NY64790,price_15_20k,Volkswagen,Polo,1.0 TSI,Gray,10-20k,horsepower_0_100hp,2019,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
NV15351,price_25_30k,Audi,A4,2.0 TFSI,Black,60-70k,horsepower_150_200hp,2015,Benzin,Gear type automatic,Kombi,Teilleder,fuel_consumption_3_,sold_over100d_
LZ99559,price_25_30k,Jeep,Compass,1.4 M-Air,Black,50-60k,horsepower_150_200hp,2018,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_7_15d
MA73722,price_10_15k,Skoda,Fabia,1.0 MPI,Brown,40-50k,horsepower_0_100hp,2018,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_50_65d
MY51135,price_0_10k,Mitsubishi,Space Star,1.0,Gray,40-50k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_25_35d
MF59429,price_0_10k,Hyundai,i10,1.2,Blue,80-90k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
GU97130,price_15_20k,Kia,cee'd,1.6 TGDI,Red,50-60k,horsepower_200_250hp,2017,Benzin,Gear type manual,Limousine,Alcantara,fuel_consumption_4_,sold_35_50d
ND38674,price_0_10k,Hyundai,i10,1.0,White,20-30k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
ZS65942,price_20_25k,Seat,Leon,1.5 TSI ACT,White,0-10k,horsepower_100_150hp,2020,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
ZX57064,price_25_30k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200 d,Gray,80-90k,horsepower_100_150hp,2017,Diesel,Gear type automatic,Kombi,Teilleder,fuel_consumption_2_,sold_over100d_
FS20169,price_15_20k,BMW,2er,218i Active Tourer,Blue,20-30k,horsepower_100_150hp,2017,Benzin,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_25_35d
KC30839,price_0_10k,Seat,Mii,1.0,Yellow,40-50k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
KC40339,price_20_25k,Skoda,Superb,2.0 TDI,White,80-90k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_50_65d
KJ44355,price_15_20k,BMW,1er,118i,White,10-20k,horsepower_100_150hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_0-7d
AM32901,price_0_10k,Nissan,Micra,1.2,White,50-60k,horsepower_0_100hp,2014,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
CU31358,price_20_25k,Audi,Q2,30 TFSI,White,10-20k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_2_,sold_25_35d
NB58200,price_20_25k,Mitsubishi,Outlander,2.2 DI-D,Gray,60-70k,horsepower_100_150hp,2018,Diesel,Gear type automatic,SUV,Leder,fuel_consumption_3_,sold_35_50d
ME27272,price_15_20k,Ford,C-Max,1.5 EcoBoost,Gray,80-90k,horsepower_150_200hp,2016,Benzin,Gear type automatic,Van,Leder,fuel_consumption_3_,sold_80_100d
CW34617,price_20_25k,Mercedes-Benz,A-Klasse,A 220,White,30-40k,horsepower_150_200hp,2016,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_3_,sold_7_15d
AD75156,price_25_30k,Ford,Kuga,1.5 EcoBoost,Gray,30-40k,horsepower_150_200hp,2019,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_4_,sold_50_65d
CS32532,price_over30k,Mercedes-Benz,C-Klasse,C 43 AMG,Gray,90-100k,horsepower_over250hp,2017,Benzin,Gear type automatic,Coupe,Alcantara,fuel_consumption_4_,sold_35_50d
RK64155,price_over30k,Mercedes-Benz,C-Klasse,C 250,White,60-70k,horsepower_200_250hp,2018,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_3_,sold_35_50d
UN88253,price_10_15k,Opel,Astra K,1.6 CDTI,Silver,80-90k,horsepower_100_150hp,2017,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_35_50d
UW17061,price_10_15k,Smart,fortwo,0.9 Turbo,Black,30-40k,horsepower_0_100hp,2015,Benzin,Gear type automatic,Coupe,Stoff,fuel_consumption_1_,sold_0-7d
KS31992,price_15_20k,Dacia,Duster II,1.6 SCe,Beige,10-20k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_7_15d
WS87625,price_10_15k,Opel,Corsa,1.4,Gray,20-30k,horsepower_0_100hp,2016,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_0-7d
DJ84127,price_15_20k,Volkswagen,Golf VII,1.4 TSI,Gray,70-80k,horsepower_100_150hp,2013,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_2_,sold_35_50d
DZ27204,price_0_10k,Hyundai,i30,1.4,White,60-70k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_15_25d
LF13377,price_0_10k,Toyota,AYGO,1.0,White,80-90k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
XC59935,price_15_20k,Hyundai,i20,1.4,Black,10-20k,horsepower_0_100hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_7_15d
CR10771,price_0_10k,Opel,Astra,1.6,Blue,90-100k,horsepower_100_150hp,2015,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_0-7d
AD20356,price_10_15k,Renault,Clio,0.9 Energy,Black,50-60k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_0-7d
FT24880,price_over30k,Volkswagen,T6 Transporter,2.0 TDI,Gray,50-60k,horsepower_100_150hp,2019,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_3_,sold_65_80d
AH31869,price_15_20k,Volkswagen,Polo,1.0 TSI,Orange,30-40k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_80_100d
US43855,price_20_25k,Volkswagen,Golf VII,2.0 TSI,White,40-50k,horsepower_200_250hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_35_50d
FV90070,price_15_20k,Volkswagen,Polo,1.2 TSI,Blue,10-20k,horsepower_0_100hp,2017,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
SJ10813,price_20_25k,Seat,Arona,1.0 TSI,Red,20-30k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_2_,sold_over100d_
ZA63603,price_15_20k,Toyota,C-HR,1.8 Hybrid,Gray,80-90k,horsepower_100_150hp,2017,Hybrid,Gear type automatic,SUV,Stoff,fuel_consumption_1_,sold_35_50d
MV02540,price_10_15k,Mazda,3,2.0,Blue,60-70k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
PG85967,price_10_15k,Fiat,500,1.2,White,10-20k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
KT57935,price_10_15k,Skoda,Yeti,1.2 TSI,Red,70-80k,horsepower_100_150hp,2014,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_65_80d
PD65206,price_25_30k,BMW,3er,330i GT,Brown,70-80k,horsepower_over250hp,2016,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_3_,sold_0-7d
DU64397,price_15_20k,Ford,Mondeo,2.0 TDCi,Black,100k+,horsepower_150_200hp,2015,Diesel,Gear type automatic,Kombi,Alcantara,fuel_consumption_2_,sold_0-7d
FE25298,price_15_20k,Volkswagen,Tiguan,2.0 TSI,Black,40-50k,horsepower_150_200hp,2015,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_50_65d
AH37491,price_15_20k,Dacia,Duster II,1.3 TCe,Gray,0-10k,horsepower_100_150hp,2021,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_65_80d
WH65008,price_20_25k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Blue,60-70k,horsepower_100_150hp,2017,Diesel,Gear type automatic,Kombi,Teilleder,fuel_consumption_1_,sold_0-7d
DZ65602,price_20_25k,Mercedes-Benz,GLK-Klasse,GLK 350 CDI,Black,90-100k,horsepower_over250hp,2013,Diesel,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_0-7d
AA40973,price_10_15k,Peugeot,2008,1.6,White,40-50k,horsepower_100_150hp,2013,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_3_,sold_25_35d
DN72724,price_0_10k,Renault,Twingo,1.0 SCe,Blue,70-80k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
KD54463,price_25_30k,Abarth,695,1.4 Turbo,Gray,0-10k,horsepower_150_200hp,2022,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_3_,sold_0-7d
AK92823,price_15_20k,Audi,A1,1.0 TFSI,Black,70-80k,horsepower_0_100hp,2017,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_1_,sold_25_35d
GG86585,price_20_25k,Mercedes-Benz,C-Klasse,C 200,White,90-100k,horsepower_150_200hp,2016,Benzin,Gear type automatic,Kombi,Teilleder,fuel_consumption_2_,sold_80_100d
JN73128,price_25_30k,Volkswagen,Sharan,1.4 TSI,Gray,50-60k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_4_,sold_0-7d
AG34136,price_25_30k,Volkswagen,T-Roc,2.0 TSI,Black,30-40k,horsepower_150_200hp,2018,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_35_50d
LV56373,price_25_30k,Ford,Transit,2.0 TDCi,Silver,90-100k,horsepower_150_200hp,2017,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_4_,sold_0-7d
AF35803,price_10_15k,Ford,Fiesta,1.0 EcoBoost,Red,30-40k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
NR03679,price_20_25k,Audi,A4,2.0 TDI,Gray,70-80k,horsepower_150_200hp,2015,Diesel,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_over100d_
VT68665,price_20_25k,Volkswagen,Touran,1.6 TDI,Gray,40-50k,horsepower_100_150hp,2016,Diesel,Gear type automatic,Van,Stoff,fuel_consumption_1_,sold_35_50d
AG47098,price_20_25k,Skoda,Octavia,1.8 TSI,Blue,30-40k,horsepower_150_200hp,2017,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_65_80d
RG92462,price_25_30k,Audi,A5 Sportsback,3.0 V6 TDI,Gray,60-70k,horsepower_200_250hp,2014,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_3_,sold_over100d_
NY03491,price_15_20k,Volkswagen,Tiguan,1.4 TSI,White,70-80k,horsepower_150_200hp,2014,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_35_50d
KZ46980,price_15_20k,Seat,Leon,1.4 TSI,Black,80-90k,horsepower_100_150hp,2015,Benzin,Gear type automatic,Kombi,Alcantara,fuel_consumption_2_,sold_0-7d
NF39128,price_10_15k,Ford,B-Max,1.6 Ti-VCT,Gray,70-80k,horsepower_100_150hp,2014,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_3_,sold_7_15d
AH14297,price_15_20k,Skoda,Fabia,1.0 TSI,White,10-20k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_35_50d
GX96667,price_20_25k,Skoda,Octavia,1.5 TSI ACT,Gray,20-30k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_2_,sold_7_15d
UV58029,price_15_20k,BMW,3er,318i,Gray,50-60k,horsepower_100_150hp,2015,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_80_100d
TK02095,price_0_10k,Smart,fortwo,1.0,Yellow,20-30k,horsepower_0_100hp,2017,Benzin,Gear type manual,Coupe,Stoff,fuel_consumption_1_,sold_7_15d
VW01535,price_over30k,Nissan,X-Trail,1.5 VC-T e-POWER,White,0-10k,horsepower_200_250hp,2022,Hybrid,Gear type automatic,SUV,Leder,fuel_consumption_3_,sold_0-7d
VR58297,price_15_20k,Smart,fortwo,0.9 Turbo,Black,10-20k,horsepower_0_100hp,2019,Benzin,Gear type automatic,Cabrio,Leder,fuel_consumption_1_,sold_7_15d
AL76216,price_over30k,Volkswagen,Touran,2.0 TDI,White,70-80k,horsepower_150_200hp,2018,Diesel,Gear type automatic,Van,Leder,fuel_consumption_2_,sold_50_65d
FN11215,price_20_25k,Volkswagen,Tiguan,2.0 TDI,Gray,90-100k,horsepower_150_200hp,2015,Diesel,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_80_100d
AH25677,price_10_15k,Opel,Mokka,1.4 Turbo,Black,10-20k,horsepower_100_150hp,2016,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_0-7d
GL63357,price_25_30k,Kia,Sorento,2.2 CRDi,Black,50-60k,horsepower_150_200hp,2016,Diesel,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_0-7d
LA32560,price_0_10k,Mitsubishi,Space Star,1.0,White,10-20k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
UN68932,price_10_15k,Fiat,500L,1.4,Green,60-70k,horsepower_0_100hp,2016,Benzin,Gear type manual,Van,Teilleder,fuel_consumption_3_,sold_0-7d
VG22801,price_20_25k,Volkswagen,Touran,1.6 TDI,Black,70-80k,horsepower_100_150hp,2017,Diesel,Gear type manual,Van,Stoff,fuel_consumption_1_,sold_35_50d
DR89004,price_10_15k,Opel,Adam,1.4 Turbo,Black,50-60k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Leder,fuel_consumption_3_,sold_0-7d
TY88328,price_10_15k,Smart,fortwo,0.9 Turbo,Gray,30-40k,horsepower_0_100hp,2017,Benzin,Gear type automatic,Coupe,Leder,fuel_consumption_1_,sold_35_50d
GH70859,price_15_20k,Ford,EcoSport,1.0 EcoBoost,Black,10-20k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_2_,sold_35_50d
GC24397,price_15_20k,Audi,A3,1.4 TFSI,Black,90-100k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
VE29415,price_15_20k,Skoda,Octavia,2.0 TDI,White,100k+,horsepower_150_200hp,2015,Diesel,Gear type automatic,Kombi,Teilleder,fuel_consumption_2_,sold_35_50d
GZ47841,price_25_30k,Audi,A5 Sportback,2.0 TFSI,Gray,50-60k,horsepower_200_250hp,2016,Benzin,Gear type automatic,Kombi,Teilleder,fuel_consumption_3_,sold_7_15d
FZ90795,price_20_25k,Alfa Romeo,Giulia,2.0 Turbo,Blue,90-100k,horsepower_150_200hp,2016,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_3_,sold_0-7d
WK53220,price_15_20k,Volkswagen,Polo,1.0 TSI,Black,30-40k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_80_100d
HM50402,price_10_15k,Dacia,Lodgy,1.6 SCe,Gray,60-70k,horsepower_100_150hp,2018,Benzin,Gear type manual,Van,Stoff,fuel_consumption_4_,sold_0-7d
AH14414,price_20_25k,Mercedes-Benz,A-Klasse,A 180,Gray,10-20k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_50_65d
KZ65918,price_10_15k,Dacia,Sandero II,0.9 TCe,White,60-70k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
NR73099,price_0_10k,Volkswagen,up!,1.0,White,30-40k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_15_25d
LV62533,price_20_25k,Skoda,Kamiq,1.0 TSI,Black,10-20k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_2_,sold_65_80d
VA67817,price_15_20k,BMW,1er,118i,Black,10-20k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
AZ96598,price_20_25k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180,Black,50-60k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Kombi,Alcantara,fuel_consumption_2_,sold_80_100d
GF83908,price_15_20k,Mercedes-Benz,A-Klasse,A 180,Gray,50-60k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_15_25d
PP01273,price_25_30k,Ford,Puma,1.0 EcoBoost Mild-Hybrid,Blue,20-30k,horsepower_150_200hp,2019,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_1_,sold_7_15d
