Days,gold_price,oil_price,unemployement_rate,gross_domestic_product,consumer_price_index,benfica_stock,benfica_prob_winning,benfica_trend,benfica_league,benfica_home,benfica_spectators,benfinca_ranking,benfica_points,benfica_money_payed,benfica_money_received,porto_stock,porto_prob_winning,porto_trend,porto_league,porto_home,porto_spectators,porto_ranking,porto_points,porto_money_payed,porto_money_received,sporting_stock,sporting_prob_winning,sporting_trend,sporting_league,sporting_home,sporting_spectators,sporting_ranking,sporting_points,sporting_money_payed,sporting_money_received,braga_stock,braga_prob_winning,braga_trend,braga_league,braga_home,braga_spectators,braga_ranking,braga_points,braga_money_payed,braga_money_received
14/09/2017,1324.700,49.890,8.300,3.200,1.390,1.326,,41.00,,,,,,,,1.326,34.000,,,,,,,,,1.326,44.000,,,,,,,,,1.326,26.000,0.102,0,0.0,15714,,3,,
13/09/2017,1323.400,49.300,8.300,3.200,1.390,1.274,,41.00,,,,,,,,1.274,34.000,0.672,0,1,42429,,0,,,1.274,44.000,,,,,,,,,1.274,26.000,,,,,,,,
12/09/2017,1328.000,48.230,8.300,3.200,1.390,1.400,0.56,41.00,0,1,38323,,0,,,1.400,34.000,,,,,,,,,1.400,44.000,0.324,0,0,30168,,3,,,1.400,26.000,,,,,,,,
11/09/2017,1331.000,48.070,8.300,3.200,1.390,1.400,,41.00,,,,,,,,1.400,34.000,,,,,,,,,1.400,44.000,,,,,,,,,1.400,26.000,,,,,,,,
10/09/2017,,,8.300,3.200,1.390,,,41.00,,,,,,,,,34.000,,,,,,,,,,44.000,,,,,,,,,,26.000,0.385,1,0.0,2636,,0,,
09/09/2017,,,8.300,3.200,1.390,,,41.00,,,,,,,,,34.000,0.817,1,1,43109,,3,,,,44.000,,,,,,,,,,26.000,,,,,,,,
08/09/2017,1346.000,47.480,8.300,3.200,1.390,1.341,0.81,41.00,1,1,52795,3,3,,,1.341,34.000,,,,,,,,,1.341,44.000,0.683,1,0,5449,,3,,,1.341,26.000,,,,,,,,
07/09/2017,1345.100,49.090,8.300,3.200,1.390,1.320,,41.00,,,,,,,,1.320,34.000,,,,,,,,,1.320,44.000,,,,,,,,,1.320,26.000,,,,,,,,
06/09/2017,1333.900,49.160,8.300,3.200,1.390,1.240,,41.00,,,,,,,,1.240,34.000,,,,,,,,,1.240,44.000,,,,,,,,,1.240,26.000,,,,,,,,
05/09/2017,1339.200,48.660,8.300,3.200,1.390,1.300,,41.00,,,,,,,,1.300,34.000,,,,,,,,,1.300,44.000,,,,,,,,,1.300,26.000,,,,,,,,
04/09/2017,1339.200,48.660,8.300,3.200,1.390,1.250,,41.00,,,,,,,,1.250,34.000,,,,,,,,,1.250,44.000,,,,,,,,,1.250,26.000,,,,,,,,
03/09/2017,,,8.300,3.200,1.390,,,41.00,,,,,,,,,34.000,,,,,,,,,,44.000,,,,,,,,,,26.000,0.433,1,0.0,4185,,3,,
02/09/2017,,,8.300,3.200,1.390,,,41.00,,,,,,,,,34.000,,,,,,,,,,44.000,,,,,,,,,,26.000,,,,,,,,
01/09/2017,1324.500,47.290,8.300,3.200,1.390,1.217,,41.00,,,,,,,,1.217,34.000,,,,,,,,,1.217,44.000,,,,,,,,,1.217,26.000,,,,,,,,
31/08/2017,1316.200,47.230,8.700,3.300,1.140,1.214,,38.00,,,,,,,"15,000,000",1.214,32.000,,,,,,,,,1.214,38.000,,,,,,,,"€26,500,000",1.214,40.000,,,,,,,,€0
30/08/2017,1308.100,45.960,8.700,3.300,1.140,1.214,,38.00,,,,,,,0,1.214,32.000,,,,,,,,€0,1.214,38.000,,,,,,,,,1.214,40.000,,,,,,,,
29/08/2017,1313.100,46.440,8.700,3.300,1.140,1.240,,38.00,,,,,,,0,1.240,32.000,,,,,,,,,1.240,38.000,,,,,,,,,1.240,40.000,,,,,,,,
28/08/2017,1309.700,46.570,8.700,3.300,1.140,1.300,,38.00,,,,,,"€2,500,000",,1.300,32.000,,,,,,,,,1.300,38.000,,,,,,,,,1.300,40.000,,,,,,,,
27/08/2017,,,8.700,3.300,1.140,,,38.00,,,,,,,,,32.000,0.643,1,0,21382,,3,,,,38.000,0.799,1,1,45367,,3,,,,40.000,0.126,1,1.0,21382,,0,,
26/08/2017,,,8.700,3.300,1.140,,0.60,38.00,1,0,8614,1,1,,,,32.000,,,,,,,,,,38.000,,,,,,,,,,40.000,,,,,,,,
25/08/2017,1292.500,47.870,8.700,3.300,1.140,1.256,,38.00,,,,,,,,1.256,32.000,,,,,,,,€0,1.256,38.000,,,,,,,,,1.256,40.000,,,,,,,,
24/08/2017,1286.500,47.430,8.700,3.300,1.140,1.256,,38.00,,,,,,,,1.256,32.000,,,,,,,,,1.256,38.000,,,,,,,,,1.256,40.000,0.816,0,1.0,10937,,3,,€0
23/08/2017,1288.900,48.410,8.700,3.300,1.140,1.310,,38.00,,,,,,,,1.310,32.000,,,,,,,,,1.310,38.000,0.468,1,0,49220,,3,,,1.310,40.000,,,,,,,,
22/08/2017,1285.100,47.640,8.700,3.300,1.140,1.300,,38.00,,,,,,,,1.300,32.000,,,,,,,,,1.300,38.000,,,,,,,,,1.300,40.000,,,,,,,,
21/08/2017,1290.800,47.370,8.700,3.300,1.140,1.280,,38.00,,,,,,"€4,000,000",,1.280,32.000,,,,,,,,,1.280,38.000,,,,,,,,,1.280,40.000,,,,,,,,
20/08/2017,,,8.700,3.300,1.140,,,38.00,,,,,,,,,32.000,0.811,1,1,46509,,3,,,,38.000,,,,,,,,,,40.000,0.402,1,0.0,2781,,3,,
19/08/2017,,,8.700,3.300,1.140,,0.78,38.00,1,1,56262,2,3,,,,32.000,,,,,,,,,,38.000,0.538,1,0,22936,,3,,,,40.000,,,,,,,,
18/08/2017,1285.700,48.510,8.700,3.300,1.140,1.280,,38.00,,,,,,,,1.280,32.000,,,,,,,,,1.280,38.000,,,,,,,,,1.280,40.000,,,,,,,,
17/08/2017,1286.400,47.090,8.700,3.300,1.140,1.327,,38.00,,,,,,,,1.327,32.000,,,,,,,,,1.327,38.000,,,,,,,,,1.327,40.000,0.584,0,0.0,1432,,3,,"€6,870,000"
16/08/2017,1276.900,46.780,8.700,3.300,1.140,1.390,,38.00,,,,,,,,1.390,32.000,,,,,,,,,1.390,38.000,,,,,,,,,1.390,40.000,,,,,,,,
15/08/2017,1273.700,47.550,8.700,3.300,1.140,1.117,,38.00,,,,,,,,1.117,32.000,,,,,,,,,1.117,38.000,0.709,1,1,46678,,1,,,1.117,40.000,,,,,,,,
14/08/2017,1284.200,47.590,8.700,3.300,1.140,1.174,0.67,38.00,1,0,8480,2,3,,,1.174,32.000,,,,,,,,,1.174,38.000,,,,,,,,,1.174,40.000,,,,,,,,
13/08/2017,,,8.700,3.300,1.140,,,38.00,,,,,,,,,32.000,0.728,1,0,4987,,3,,,,38.000,,,,,,,,,,40.000,0.612,1,1.0,10421,,3,,
12/08/2017,,,8.700,3.300,1.140,,,38.00,,,,,,,,,32.000,,,,,,,,,,38.000,,,,,,,,,,40.000,,,,,,,,
11/08/2017,1287.700,48.820,8.700,3.300,1.140,1.350,,38.00,,,,,,,,1.350,32.000,,,,,,,,,1.350,38.000,0.779,1,1,42415,,3,,,1.350,40.000,,,,,,,,
10/08/2017,1283.700,48.590,8.700,3.300,1.140,1.151,,38.00,,,,,,,,1.151,32.000,,,,,,,,,1.151,38.000,,,,,,,,,1.151,40.000,,,,,,,,
09/08/2017,1273.000,49.560,8.700,3.300,1.140,1.141,0.70,38.00,1,1,58826,2,3,,,1.141,32.000,0.787,1,1,48011,,3,,,1.141,38.000,,,,,,,,,1.141,40.000,0.101,1,0.0,58826,,0,,
08/08/2017,1256.400,49.170,8.700,3.300,1.140,1.170,,38.00,,,,,,,,1.170,32.000,,,,,,,,,1.170,38.000,,,,,,,,,1.170,40.000,,,,,,,,"€2,000,000"
07/08/2017,1258.200,49.390,8.700,3.300,1.140,1.164,,38.00,,,,,,,,1.164,32.000,,,,,,,,"€17,900,000",1.164,38.000,,,,,,,,,1.164,40.000,,,,,,,,
06/08/2017,,,8.700,3.300,1.140,,,38.00,,,,,,,,,32.000,,,,,,,,,,38.000,0.661,1,0,5462,,3,,,,40.000,,,,,,,,
05/08/2017,,,8.700,3.300,1.140,,0.68,38.00,1,1,29100,,3,,,,32.000,,,,,,,,,,38.000,,,,,,,,,,40.000,,,,,,,,
04/08/2017,1258.300,49.580,8.700,3.300,1.140,1.082,,38.00,,,,,,,,1.082,32.000,,,,,,,,,1.082,38.000,,,,,,,,,1.082,40.000,,,,,,,,
03/08/2017,1267.800,49.030,8.700,3.300,1.140,1.130,,38.00,,,,,,,,1.130,32.000,,,,,,,,,1.130,38.000,,,,,,,,,1.130,40.000,0.547,0,1.0,13851,,3,,
02/08/2017,1271.800,49.590,8.700,3.300,1.140,1.120,,38.00,,,,,,,,1.120,32.000,,,,,,,,,1.120,38.000,,,,,,,,,1.120,40.000,,,,,,,,
01/08/2017,1272.600,49.160,8.700,3.300,1.140,1.076,,38.00,,,,,,,,1.076,32.000,,,,,,,,,1.076,38.000,,,,,,,,,1.076,40.000,,,,,,,,
31/07/2017,1266.600,50.170,8.700,3.300,0.900,1.075,,22.00,,,,,,,,1.075,26.000,,,,,,,,,1.075,27.000,,,,,,,,,1.075,9.000,,,,,,,,
30/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
29/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,€0,,,9.000,,,,,,,,
28/07/2017,1268.400,49.710,8.700,3.300,0.900,1.091,,22.00,,,,,,,,1.091,26.000,,,,,,,,,1.091,27.000,,,,,,,,,1.091,9.000,,,,,,,,
27/07/2017,1259.600,49.040,8.700,3.300,0.900,1.090,,22.00,,,,,,,,1.090,26.000,,,,,,,,,1.090,27.000,,,,,,,,,1.090,9.000,0.302,0,0.0,12456,,1,,
26/07/2017,1249.000,48.750,8.700,3.300,0.900,1.150,,22.00,,,,,,,,1.150,26.000,,,,,,,,,1.150,27.000,,,,,,,,,1.150,9.000,,,,,,,,
25/07/2017,1251.700,47.890,8.700,3.300,0.900,1.084,,22.00,,,,,,,,1.084,26.000,,,,,,,,,1.084,27.000,,,,,,,,,1.084,9.000,,,,,,,,
24/07/2017,1253.900,46.340,8.700,3.300,0.900,1.123,,22.00,,,,,,,,1.123,26.000,,,,,,,,,1.123,27.000,,,,,,,,,1.123,9.000,,,,,,,,
23/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
22/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
21/07/2017,1254.300,45.770,8.700,3.300,0.900,1.122,,22.00,,,,,,,,1.122,26.000,,,,,,,,,1.122,27.000,,,,,,,"€9,590,000","€1,500,000",1.122,9.000,,,,,,,,
20/07/2017,1244.800,46.790,8.700,3.300,0.900,1.150,,22.00,,,,,,,,1.150,26.000,,,,,,,,,1.150,27.000,,,,,,,,,1.150,9.000,,,,,,,,
19/07/2017,1241.200,47.120,8.700,3.300,0.900,1.116,,22.00,,,,,,,,1.116,26.000,,,,,,,,,1.116,27.000,,,,,,,,,1.116,9.000,,,,,,,,€0
18/07/2017,1241.100,46.400,8.700,3.300,0.900,1.117,,22.00,,,,,,,"1,750,000",1.117,26.000,,,,,,,,,1.117,27.000,,,,,,,,,1.117,9.000,,,,,,,€0,
17/07/2017,1232.800,46.020,8.700,3.300,0.900,1.122,,22.00,,,,,,,,1.122,26.000,,,,,,,,,1.122,27.000,,,,,,,,"€4,000,000",1.122,9.000,,,,,,,,"€1,660,000"
16/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
15/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,"€1,000,000",,,27.000,,,,,,,,,,9.000,,,,,,,,
14/07/2017,1226.600,46.540,8.700,3.300,0.900,1.110,,22.00,,,,,,,"35,700,000",1.110,26.000,,,,,,,,€0,1.110,27.000,,,,,,,,,1.110,9.000,,,,,,,,
13/07/2017,1216.300,46.080,8.700,3.300,0.900,1.140,,22.00,,,,,,,,1.140,26.000,,,,,,,,,1.140,27.000,,,,,,,,,1.140,9.000,,,,,,,,
12/07/2017,1218.100,45.490,8.700,3.300,0.900,1.098,,22.00,,,,,,,,1.098,26.000,,,,,,,,,1.098,27.000,,,,,,,,,1.098,9.000,,,,,,,,
11/07/2017,1213.600,45.040,8.700,3.300,0.900,1.096,,22.00,,,,,,,,1.096,26.000,,,,,,,,,1.096,27.000,,,,,,,,,1.096,9.000,,,,,,,,
10/07/2017,1212.100,44.400,8.700,3.300,0.900,1.060,,22.00,,,,,,,,1.060,26.000,,,,,,,,,1.060,27.000,,,,,,,,,1.060,9.000,,,,,,,,
09/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
08/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
07/07/2017,1208.600,44.230,8.700,3.300,0.900,1.040,,22.00,,,,,,,,1.040,26.000,,,,,,,,,1.040,27.000,,,,,,,€0,€0,1.040,9.000,,,,,,,,
06/07/2017,1222.200,45.520,8.700,3.300,0.900,1.040,,22.00,,,,,,,,1.040,26.000,,,,,,,,,1.040,27.000,,,,,,,,,1.040,9.000,,,,,,,,
05/07/2017,1220.400,45.130,8.700,3.300,0.900,1.040,,22.00,,,,,,,,1.040,26.000,,,,,,,,,1.040,27.000,,,,,,,,,1.040,9.000,,,,,,,,
04/07/2017,1220.400,45.130,8.700,3.300,0.900,1.040,,22.00,,,,,,,,1.040,26.000,,,,,,,,,1.040,27.000,,,,,,,,,1.040,9.000,,,,,,,,
03/07/2017,1217.900,47.070,8.700,3.300,0.900,1.040,,22.00,,,,,,,,1.040,26.000,,,,,,,,,1.040,27.000,,,,,,,,,1.040,9.000,,,,,,,,
02/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
01/07/2017,,,8.700,3.300,0.900,,,22.00,,,,,,,,,26.000,,,,,,,,,,27.000,,,,,,,,,,9.000,,,,,,,,
30/06/2017,1240.700,46.040,8.700,3.300,0.910,1.040,,17.00,,,,,,,,1.040,20.000,,,,,,,,,1.040,20.000,,,,,,,,,1.040,12.000,,,,,,,,
29/06/2017,1244.200,44.930,8.700,3.300,0.910,1.040,,17.00,,,,,,,,1.040,20.000,,,,,,,,,1.040,20.000,,,,,,,,,1.040,12.000,,,,,,,,
28/06/2017,1248.000,44.740,8.700,3.300,0.910,1.022,,17.00,,,,,,,,1.022,20.000,,,,,,,,,1.022,20.000,,,,,,,,,1.022,12.000,,,,,,,,
27/06/2017,1246.400,44.240,8.700,3.300,0.910,1.022,,17.00,,,,,,,,1.022,20.000,,,,,,,,,1.022,20.000,,,,,,,,,1.022,12.000,,,,,,,,
26/06/2017,1246.300,43.380,8.700,3.300,0.910,1.020,,17.00,,,,,,,,1.020,20.000,,,,,,,,,1.020,20.000,,,,,,,,,1.020,12.000,,,,,,,,
25/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
24/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
23/06/2017,1256.200,43.010,8.700,3.300,0.910,1.020,,17.00,,,,,,,,1.020,20.000,,,,,,,,,1.020,20.000,,,,,,,,,1.020,12.000,,,,,,,,
22/06/2017,1247.600,42.740,8.700,3.300,0.910,1.020,,17.00,,,,,,,,1.020,20.000,,,,,,,,,1.020,20.000,,,,,,,,,1.020,12.000,,,,,,,,
21/06/2017,1243.400,42.530,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
20/06/2017,1241.000,43.230,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
19/06/2017,1244.200,44.200,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
18/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
17/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
16/06/2017,1254.000,44.740,8.700,3.300,0.910,1.030,,17.00,,,,,,,,1.030,20.000,,,,,,,,,1.030,20.000,,,,,,,,,1.030,12.000,,,,,,,,
15/06/2017,1252.200,44.460,8.700,3.300,0.910,1.030,,17.00,,,,,,,,1.030,20.000,,,,,,,,,1.030,20.000,,,,,,,,,1.030,12.000,,,,,,,,
14/06/2017,1272.800,44.730,8.700,3.300,0.910,1.030,,17.00,,,,,,,,1.030,20.000,,,,,,,,,1.030,20.000,,,,,,,,,1.030,12.000,,,,,,,,
13/06/2017,1265.800,46.460,8.700,3.300,0.910,1.030,,17.00,,,,,,,,1.030,20.000,,,,,,,,,1.030,20.000,,,,,,,,,1.030,12.000,,,,,,,,
12/06/2017,1266.100,46.080,8.700,3.300,0.910,1.031,,17.00,,,,,,,,1.031,20.000,,,,,,,,,1.031,20.000,,,,,,,,,1.031,12.000,,,,,,,,
11/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
10/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
09/06/2017,1268.500,45.830,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
08/06/2017,1276.300,45.640,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
07/06/2017,1290.100,45.720,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
06/06/2017,1294.400,48.190,8.700,3.300,0.910,1.023,,17.00,,,,,,,,1.023,20.000,,,,,,,,,1.023,20.000,,,,,,,,,1.023,12.000,,,,,,,,
05/06/2017,1279.300,47.400,8.700,3.300,0.910,1.050,,17.00,,,,,,,,1.050,20.000,,,,,,,,,1.050,20.000,,,,,,,,,1.050,12.000,,,,,,,,
04/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
03/06/2017,,,8.700,3.300,0.910,,,17.00,,,,,,,,,20.000,,,,,,,,,,20.000,,,,,,,,,,12.000,,,,,,,,
02/06/2017,1276.800,47.660,8.700,3.300,0.910,1.042,,17.00,,,,,,,,1.042,20.000,,,,,,,,,1.042,20.000,,,,,,,,,1.042,12.000,,,,,,,,
01/06/2017,1267.000,48.360,8.700,3.300,0.910,1.060,,17.00,,,,,,,,1.060,20.000,,,,,,,,,1.060,20.000,,,,,,,,"€4,300,000",1.060,12.000,,,,,,,,
31/05/2017,1272.000,48.320,9.200,3.800,1.450,1.040,,49.00,,,,,,,,1.040,31.000,,,,,,,,,1.040,25.000,,,,,,,,,1.040,10.000,,,,,,,,
30/05/2017,1262.100,49.660,9.200,3.800,1.450,1.021,,49.00,,,,,,,,1.021,31.000,,,,,,,,,1.021,25.000,,,,,,,,,1.021,10.000,,,,,,,,
29/05/2017,1262.100,49.660,9.200,3.800,1.450,1.020,,49.00,,,,,,,,1.020,31.000,,,,,,,,,1.020,25.000,,,,,,,,,1.020,10.000,,,,,,,,
28/05/2017,,,9.200,3.800,1.450,,0.70,49.00,1,1,35390,,3,,,,31.000,,,,,,,,,,25.000,,,,,,,,,,10.000,,,,,,,,
27/05/2017,,,9.200,3.800,1.450,,,49.00,,,,,,,,,31.000,,,,,,,,,,25.000,,,,,,,,,,10.000,,,,,,,,
26/05/2017,1267.600,49.800,9.200,3.800,1.450,1.040,,49.00,,,,,,,,1.040,31.000,,,,,,,,,1.040,25.000,,,,,,,,,1.040,10.000,,,,,,,,
25/05/2017,1255.800,48.900,9.200,3.800,1.450,1.040,,49.00,,,,,,,,1.040,31.000,,,,,,,,,1.040,25.000,,,,,,,,,1.040,10.000,,,,,,,,
24/05/2017,1252.400,51.360,9.200,3.800,1.450,1.040,,49.00,,,,,,,,1.040,31.000,,,,,,,,,1.040,25.000,,,,,,,,,1.040,10.000,,,,,,,,
23/05/2017,1254.800,51.470,9.200,3.800,1.450,1.030,,49.00,,,,,,,,1.030,31.000,,,,,,,,,1.030,25.000,,,,,,,,,1.030,10.000,,,,,,,,
22/05/2017,1260.700,50.730,9.200,3.800,1.450,1.040,,49.00,,,,,,,,1.040,31.000,,,,,,,,,1.040,25.000,,,,,,,,,1.040,10.000,,,,,,,,
21/05/2017,,,9.200,3.800,1.450,,,49.00,,,,,,,,,31.000,0.528,1,0,4925,,0,,,,25.000,0.720,1,1,32457,,3,,,,10.000,0.194,1,0.0,4987,,0,,
20/05/2017,,,9.200,3.800,1.450,,0.62,49.00,1,0,16157,1,1,,,,31.000,,,,,,,,,,25.000,,,,,,,,,,10.000,,,,,,,,
19/05/2017,1252.700,50.330,9.200,3.800,1.450,1.060,,49.00,,,,,,,,1.060,31.000,,,,,,,,,1.060,25.000,,,,,,,,,1.060,10.000,,,,,,,,
18/05/2017,1251.700,49.350,9.200,3.800,1.450,1.050,,49.00,,,,,,,,1.050,31.000,,,,,,,,,1.050,25.000,,,,,,,,,1.050,10.000,,,,,,,,
17/05/2017,1257.500,49.070,9.200,3.800,1.450,1.060,,49.00,,,,,,,,1.060,31.000,,,,,,,,,1.060,25.000,,,,,,,,,1.060,10.000,,,,,,,,
16/05/2017,1235.000,48.660,9.200,3.800,1.450,1.050,,49.00,,,,,,,,1.050,31.000,,,,,,,,,1.050,25.000,,,,,,,,,1.050,10.000,,,,,,,,
15/05/2017,1228.600,48.850,9.200,3.800,1.450,1.051,,49.00,,,,,,,,1.051,31.000,,,,,,,,,1.051,25.000,,,,,,,,,1.051,10.000,,,,,,,,
14/05/2017,,,9.200,3.800,1.450,,,49.00,,,,,,,,,31.000,0.822,1,1,25416,,3,,,,25.000,,,,,,,,,,10.000,0.727,1,1.0,8732,,3,,
13/05/2017,,,9.200,3.800,1.450,,0.74,49.00,1,1,64591,1,3,,,,31.000,,,,,,,,,,25.000,0.606,1,0,3458,,0,,,,10.000,,,,,,,,
12/05/2017,1226.200,47.840,9.200,3.800,1.450,1.100,,49.00,,,,,,,,1.100,31.000,,,,,,,,,1.100,25.000,,,,,,,,,1.100,10.000,,,,,,,,
11/05/2017,1222.700,47.830,9.200,3.800,1.450,1.061,,49.00,,,,,,,,1.061,31.000,,,,,,,,,1.061,25.000,,,,,,,,,1.061,10.000,,,,,,,,
10/05/2017,1217.300,47.330,9.200,3.800,1.450,1.070,,49.00,,,,,,,,1.070,31.000,,,,,,,,,1.070,25.000,,,,,,,,,1.070,10.000,,,,,,,,
09/05/2017,1214.300,45.880,9.200,3.800,1.450,1.070,,49.00,,,,,,,,1.070,31.000,,,,,,,,,1.070,25.000,,,,,,,,,1.070,10.000,,,,,,,,
08/05/2017,1225.300,46.430,9.200,3.800,1.450,1.051,,49.00,,,,,,,,1.051,31.000,,,,,,,,,1.051,25.000,,,,,,,,,1.051,10.000,,,,,,,,
07/05/2017,,,9.200,3.800,1.450,,0.63,49.00,1,0,8767,1,3,,,,31.000,,,,,,,,,,25.000,0.789,1,1,45864,,0,,,,10.000,,,,,,,,
06/05/2017,,,9.200,3.800,1.450,,,49.00,,,,,,,,,31.000,0.639,1,0,10454,,1,,,,25.000,,,,,,,,,,10.000,,,,,,,,
05/05/2017,1224.800,46.220,9.200,3.800,1.450,1.067,,49.00,,,,,,,,1.067,31.000,,,,,,,,,1.067,25.000,,,,,,,,,1.067,10.000,0.357,1,0.0,2909,,0,,
04/05/2017,1226.500,45.520,9.200,3.800,1.450,1.040,,49.00,,,,,,,,1.040,31.000,,,,,,,,,1.040,25.000,,,,,,,,,1.040,10.000,,,,,,,,
03/05/2017,1246.400,47.820,9.200,3.800,1.450,1.041,,49.00,,,,,,,,1.041,31.000,,,,,,,,,1.041,25.000,,,,,,,,,1.041,10.000,,,,,,,,
02/05/2017,1255.100,47.660,9.200,3.800,1.450,1.055,,49.00,,,,,,,,1.055,31.000,,,,,,,,,1.055,25.000,,,,,,,,"€1,200,000",1.055,10.000,,,,,,,,
01/05/2017,1253.300,48.840,9.200,3.800,1.450,,,49.00,,,,,,,,,31.000,,,,,,,,,,25.000,,,,,,,,,,10.000,,,,,,,,
30/04/2017,,,9.200,3.800,1.980,,,67.00,,,,,,,,,62.000,,,,,,,,,,45.000,0.468,1,0,14907,,3,,,,28.000,0.253,1,1.0,14907,,0,,
29/04/2017,,,9.200,3.800,1.980,,0.83,67.00,1,1,59314,1,3,,,,62.000,0.698,1,0,6550,,3,,,,45.000,,,,,,,,,,28.000,,,,,,,,
28/04/2017,1266.100,49.330,9.200,3.800,1.980,1.055,,67.00,,,,,,,,1.055,62.000,,,,,,,,,1.055,45.000,,,,,,,,,1.055,28.000,,,,,,,,
27/04/2017,1263.700,48.970,9.200,3.800,1.980,1.050,,67.00,,,,,,,,1.050,62.000,,,,,,,,,1.050,45.000,,,,,,,,,1.050,28.000,,,,,,,,
26/04/2017,1262.100,49.620,9.200,3.800,1.980,1.050,,67.00,,,,,,,,1.050,62.000,,,,,,,,,1.050,45.000,,,,,,,,,1.050,28.000,,,,,,,,
25/04/2017,1265.600,49.560,9.200,3.800,1.980,1.060,,67.00,,,,,,,,1.060,62.000,,,,,,,,,1.060,45.000,,,,,,,,,1.060,28.000,,,,,,,,
24/04/2017,1275.800,49.230,9.200,3.800,1.980,1.051,,67.00,,,,,,,,1.051,62.000,,,,,,,,,1.051,45.000,,,,,,,,,1.051,28.000,,,,,,,,
23/04/2017,,,9.200,3.800,1.980,,,67.00,,,,,,,,,62.000,0.849,1,1,39229,,1,,,,45.000,,,,,,,,,,28.000,0.405,1,0.0,4679,,0,,
22/04/2017,,,9.200,3.800,1.980,,0.35,67.00,1,0,48765,1,1,,,,62.000,,,,,,,,,,45.000,0.346,1,1,48765,,1,,,,28.000,,,,,,,,
21/04/2017,1287.400,49.620,9.200,3.800,1.980,1.050,,67.00,,,,,,,,1.050,62.000,,,,,,,,,1.050,45.000,,,,,,,,,1.050,28.000,,,,,,,,
20/04/2017,1281.900,50.270,9.200,3.800,1.980,1.030,,67.00,,,,,,,,1.030,62.000,,,,,,,,,1.030,45.000,,,,,,,,,1.030,28.000,,,,,,,,
19/04/2017,1281.400,50.440,9.200,3.800,1.980,1.021,,67.00,,,,,,,,1.021,62.000,,,,,,,,,1.021,45.000,,,,,,,,,1.021,28.000,,,,,,,,
18/04/2017,1291.700,52.410,9.200,3.800,1.980,1.050,,67.00,,,,,,,,1.050,62.000,,,,,,,,,1.050,45.000,,,,,,,,,1.050,28.000,,,,,,,,
17/04/2017,1289.400,52.650,9.200,3.800,1.980,,,67.00,,,,,,,,,62.000,,,,,,,,,,45.000,,,,,,,,,,28.000,,,,,,,,
