id,make,model,hp_cluster,age_cluster,mileage_cluster,sell_price,time_to_sell,ppu_cluster,buyer_id
1246487188,Ford,Focus,100-150hp,6-8years,100k+,5058,0-1,0_0.5k,6158919
1247554724,Hyundai,i30,100-150hp,6-8years,100k+,6752,0-1,0.5-1k,2521883
1247302453,Honda,Accord,150-200hp,15+years,100k+,2402,0-1,0.5-1k,6138402
1245834785,Volkswagen,Golf VII,200-250hp,6-8years,100k+,13598,0-1,1-1.5k,4522433
1246244922,Volkswagen,Sharan,100-150hp,12-15years,100k+,2138,8-15,0_0.5k,42597
1246811913,BMW,X3,250-300hp,0-2years,20-30k,45350,0-1,1.5-2k,54900
1245834071,Chrysler,PT Cruiser,100-150hp,15+years,100k+,560,15-30,0_0.5k,42802
1246793712,Toyota,Verso,100-150hp,12-15years,100k+,4024,0-1,0.5-1k,6213936
1246698837,Audi,A3,100-150hp,10-12years,100k+,6200,0-1,0.5-1k,4101603
1247627669,Mercedes-Benz,B-Klasse,100-150hp,12-15years,100k+,1770,2-4,0_0.5k,5971233
1246344131,Peugeot,Partner,100-150hp,12-15years,70-80k,3900,0-1,0.5-1k,6395372
1246103654,Volkswagen,Sharan,100-150hp,2-4years,100k+,18572,15-30,0_0.5k,424511
1246312262,Ford,Fiesta,0-100hp,2-4years,30-40k,12068,0-1,1-1.5k,32127
1231807743,Opel,Zafira,100-150hp,12-15years,100k+,3693,0-1,0.5-1k,926671
1247121371,Volkswagen,T6 Multivan,200-250hp,4-6years,100k+,38353,15-30,0_0.5k,18891
1246300678,BMW,3er,100-150hp,8-10years,100k+,8799,30-45,0.5-1k,6449952
1246482922,Ford,Fiesta,0-100hp,6-8years,100k+,4389,15-30,0_0.5k,3501003
1248006034,Renault,Grand Modus,0-100hp,12-15years,90-100k,2593,0-1,0_0.5k,39537
1246099310,Skoda,Octavia,100-150hp,8-10years,100k+,9360,0-1,1-1.5k,906321
1246551774,Renault,Laguna,100-150hp,15+years,100k+,397,8-15,0_0.5k,35213
1247745244,Nissan,Qashqai,100-150hp,8-10years,100k+,7731,0-1,0.5-1k,6366829
1248042209,Ford,Focus,100-150hp,2-4years,50-60k,12636,2-4,0.5-1k,52522
1247032356,Opel,Meriva,100-150hp,10-12years,70-80k,5161,0-1,0.5-1k,29462
1247124250,Volkswagen,Tiguan,100-150hp,8-10years,100k+,7667,0-1,0.5-1k,57189
1244852587,Opel,Corsa,0-100hp,12-15years,100k+,2139,0-1,0_0.5k,6377814
1247601350,Volkswagen,Golf VIII,200-250hp,0-2years,10-20k,32700,0-1,0_0.5k,88523
1248341581,Audi,A4,100-150hp,15+years,100k+,2600,0-1,0_0.5k,6273104
1248345209,Volkswagen,Touran,100-150hp,2-4years,50-60k,25162,0-1,1.5-2k,6255011
1231849164,Seat,Leon,150-200hp,6-8years,100k+,10115,+45,0_0.5k,120090
1248045478,Mercedes-Benz,E-Klasse,150-200hp,12-15years,100k+,5567,0-1,0.5-1k,312
1241213773,Porsche,Cayenne,300+hp,6-8years,50-60k,48600,0-1,1.5-2k,1010461
1247545620,Citroen,C4 Grand Picasso,100-150hp,10-12years,100k+,3393,0-1,0.5-1k,975911
1246862343,Mercedes-Benz,Sprinter,150-200hp,4-6years,100k+,23272,30-45,1.5-2k,53969
1248055513,Volkswagen,up!,0-100hp,4-6years,100k+,9572,8-15,1-1.5k,56731
1247803485,Citroen,Jumpy,100-150hp,4-6years,50-60k,15044,8-15,0.5-1k,85791
1246056816,Mercedes-Benz,S-Klasse,300+hp,6-8years,100k+,33325,2-4,1-1.5k,1679702
1246241898,Mazda,6,100-150hp,15+years,100k+,850,0-1,0_0.5k,6297316
1247781549,Audi,A3,100-150hp,10-12years,100k+,6600,0-1,1-1.5k,14829
1248048802,Smart,fortwo,0-100hp,12-15years,80-90k,3296,0-1,0.5-1k,4939593
1247789197,Ford,Focus,200-250hp,8-10years,100k+,11390,0-1,1-1.5k,155491
1247931210,Mercedes-Benz,E-Klasse,100-150hp,15+years,90-100k,5518,0-1,0_0.5k,1790642
1245950918,Ford,Mustang Mach-E,300+hp,0-2years,10-20k,61000,8-15,2k+,6211781
1246090542,Volvo,XC 40,150-200hp,2-4years,30-40k,30054,0-1,1.5-2k,57703
1248213848,BMW,7er,250-300hp,15+years,70-80k,9500,0-1,0_0.5k,5138313
1247364104,BMW,X5,200-250hp,15+years,100k+,7954,0-1,0.5-1k,56096
1247456523,Volkswagen,Polo,150-200hp,2-4years,70-80k,17105,4-8,1-1.5k,6180640
1247776561,Opel,Insignia,100-150hp,12-15years,100k+,4080,2-4,0.5-1k,5386763
1241759183,Opel,Signum,150-200hp,15+years,100k+,401,+45,-1_0k,6074393
1244963068,Skoda,Octavia,100-150hp,8-10years,100k+,7300,2-4,0.5-1k,6281629
1244828517,Audi,A3,100-150hp,15+years,100k+,2722,0-1,0.5-1k,6195828
1246054377,Skoda,Rapid,0-100hp,6-8years,100k+,6605,0-1,1-1.5k,6307171
1244214952,Skoda,Yeti,150-200hp,12-15years,100k+,3207,4-8,0.5-1k,4289693
1247497964,Volkswagen,Passat,100-150hp,12-15years,100k+,2746,8-15,0_0.5k,2320413
1246144092,BMW,1er,100-150hp,12-15years,100k+,2954,8-15,0_0.5k,125
1247202334,Renault,Kadjar,100-150hp,4-6years,70-80k,13800,0-1,0_0.5k,6137082
1248552057,BMW,1er,300+hp,8-10years,70-80k,20106,0-1,2k+,996981
1246078572,Nissan,Pulsar,100-150hp,4-6years,40-50k,11098,0-1,0.5-1k,2194433
1247921365,Volkswagen,Golf VI,0-100hp,8-10years,90-100k,5211,0-1,0_0.5k,153831
1245171917,Renault,Twingo,0-100hp,10-12years,100k+,2556,4-8,0.5-1k,44616
1247221472,Mercedes-Benz,GLK-Klasse,200-250hp,8-10years,100k+,9391,4-8,0.5-1k,6338573
1220994923,Volkswagen,Beetle,100-150hp,8-10years,100k+,6885,30-45,0_0.5k,235661
1246687726,Smart,fortwo,0-100hp,4-6years,20-30k,12500,0-1,0.5-1k,6435012
1247549799,BMW,2er,300+hp,6-8years,60-70k,27007,0-1,1-1.5k,1010461
1245968590,Volkswagen,Polo,0-100hp,15+years,80-90k,275,2-4,0_0.5k,563531
1246122949,Skoda,Roomster,100-150hp,12-15years,100k+,3941,0-1,0.5-1k,243811
1246383583,Opel,Zafira Tourer,100-150hp,4-6years,100k+,7794,+45,0.5-1k,2011831
1243211836,Hyundai,ix55,200-250hp,10-12years,100k+,4983,+45,0_0.5k,454
1248408772,Dacia,Logan MCV,0-100hp,12-15years,100k+,2070,0-1,0_0.5k,37300
1246401676,Seat,Ibiza,0-100hp,15+years,100k+,663,8-15,0_0.5k,6156933
1247563818,MINI,Cabrio,150-200hp,4-6years,50-60k,18510,2-4,0.5-1k,1826232
1247173981,Ford,Focus,0-100hp,12-15years,100k+,3965,2-4,0_0.5k,964881
1246106430,MINI,MINI,0-100hp,6-8years,80-90k,7133,15-30,0_0.5k,67696
1246688763,Citroen,C3 Picasso,0-100hp,6-8years,80-90k,5136,0-1,1-1.5k,6133528
1246484329,Skoda,Octavia,150-200hp,15+years,100k+,3163,0-1,0.5-1k,73024
1246560216,Ford,Galaxy,100-150hp,10-12years,100k+,4374,15-30,0_0.5k,5690213
1248109969,BMW,3er,150-200hp,12-15years,100k+,5031,15-30,0.5-1k,3653463
1247128485,Suzuki,Grand Vitara,150-200hp,10-12years,100k+,7020,0-1,0.5-1k,6178404
1247083032,Opel,Corsa,0-100hp,0-2years,0-10k,13879,0-1,0.5-1k,355431
1248180275,Volkswagen,Golf IV,0-100hp,15+years,100k+,1039,0-1,0_0.5k,4061983
1243685121,BMW,X1,100-150hp,4-6years,50-60k,22013,30-45,1.5-2k,122437
1247035956,Mercedes-Benz,C-Klasse,100-150hp,15+years,60-70k,5040,0-1,0.5-1k,19424
1247735377,Fiat,Ducato,100-150hp,10-12years,70-80k,6665,0-1,0.5-1k,3011383
1246363617,Renault,Megane,0-100hp,12-15years,100k+,3111,0-1,0.5-1k,1707612
1247556110,Hyundai,Matrix,100-150hp,12-15years,100k+,1015,0-1,0_0.5k,73024
1246882446,Audi,A4,150-200hp,6-8years,100k+,12888,0-1,0_0.5k,6142238
1247605619,Ford,Fiesta,0-100hp,8-10years,100k+,1450,4-8,0_0.5k,1539112
1248527788,Audi,A4,100-150hp,15+years,80-90k,4090,0-1,0.5-1k,3751273
1211538360,Mitsubishi,ASX,100-150hp,6-8years,100k+,8500,0-1,1-1.5k,4855223
1246654412,Ford,Transit,100-150hp,4-6years,100k+,16370,0-1,0.5-1k,6123828
1246663163,Skoda,Fabia,0-100hp,12-15years,100k+,1865,15-30,0_0.5k,5656173
1246880478,Renault,Captur,100-150hp,0-2years,20-30k,18537,0-1,0.5-1k,67332
1246650704,Ford,Mondeo,100-150hp,12-15years,100k+,4233,0-1,1-1.5k,130048
1247098627,Renault,Megane,100-150hp,15+years,100k+,825,2-4,0_0.5k,75554
1248165367,Peugeot,Expert,150-200hp,2-4years,10-20k,37750,2-4,1.5-2k,388
1240645629,Audi,A7,300+hp,8-10years,100k+,16526,15-30,0_0.5k,4661373
1246061255,Dacia,Spring,0-100hp,0-2years,0-10k,16578,0-1,0.5-1k,1442061
1240642137,Porsche,Boxster,250-300hp,10-12years,100k+,22615,+45,<-1k,77685
1247386789,Audi,TT,200-250hp,15+years,100k+,2836,2-4,0.5-1k,6352265
1246659525,Mercedes-Benz,M-Klasse,250-300hp,6-8years,100k+,14941,2-4,0.5-1k,4187993
1244334120,Audi,A4,100-150hp,15+years,100k+,1548,+45,-1_0k,32471
1246674906,Volkswagen,T5 Transporter,100-150hp,8-10years,100k+,10879,0-1,0.5-1k,446071
1247164562,Ford,Focus,0-100hp,15+years,100k+,451,0-1,0_0.5k,4846983
1244090700,Mercedes-Benz,190/190 E,0-100hp,15+years,100k+,1900,+45,-1_0k,2876443
1245606897,Volkswagen,Golf,100-150hp,2-4years,40-50k,16000,15-30,1-1.5k,6291677
1246728683,Smart,fortwo,0-100hp,8-10years,40-50k,6280,0-1,0.5-1k,2317
1246964975,Renault,Clio,0-100hp,6-8years,100k+,5199,0-1,1-1.5k,4230553
1246211890,Volkswagen,Golf VI,150-200hp,10-12years,100k+,6850,0-1,0.5-1k,5202013
1243969486,BMW,3er,150-200hp,12-15years,100k+,3078,+45,0_0.5k,1876341
1245548268,Volkswagen,Polo,0-100hp,4-6years,10-20k,11350,0-1,0.5-1k,52058
1247842064,Peugeot,206,0-100hp,15+years,100k+,585,2-4,0_0.5k,1577342
1246030409,Dacia,Spring,0-100hp,0-2years,0-10k,16580,0-1,0.5-1k,2176553
1246907044,Dacia,Sandero II,0-100hp,6-8years,80-90k,4219,0-1,0_0.5k,76389
1247643066,Volkswagen,up!,0-100hp,0-2years,20-30k,19425,0-1,1-1.5k,6300638
1247576426,Skoda,Octavia,100-150hp,8-10years,80-90k,7602,2-4,1-1.5k,923661
1245177095,BMW,i3,100-150hp,4-6years,30-40k,19711,+45,0.5-1k,18928
1244057843,Ford,EcoSport,100-150hp,6-8years,40-50k,7121,30-45,0_0.5k,148269
1234200741,Volkswagen,T6 Multivan,150-200hp,2-4years,60-70k,48183,+45,1.5-2k,18891
1246768616,Audi,A4,150-200hp,10-12years,100k+,9888,0-1,1-1.5k,4736343
1245471325,Ford,Focus,100-150hp,4-6years,90-100k,5985,+45,-1_0k,813541
1248091170,Fiat,500,0-100hp,4-6years,60-70k,8262,0-1,0.5-1k,6427554
1245613737,Toyota,Corolla Verso,100-150hp,15+years,100k+,2400,8-15,0.5-1k,5024313
1247079035,Opel,Crossland X,100-150hp,0-2years,0-10k,20324,0-1,0.5-1k,628901
1247503316,Audi,A1,0-100hp,10-12years,100k+,6132,4-8,0.5-1k,4621893
1247083459,Volkswagen,Tiguan,150-200hp,8-10years,100k+,11712,0-1,0.5-1k,4202403
1242313961,Skoda,Octavia,0-100hp,15+years,100k+,400,15-30,0_0.5k,4890303
1245299558,Nissan,Qashqai,150-200hp,4-6years,20-30k,19025,30-45,1-1.5k,984081
1243411113,Renault,Kangoo,0-100hp,10-12years,100k+,2573,2-4,0_0.5k,5439383
1247557070,Skoda,Kodiaq,100-150hp,2-4years,40-50k,26018,0-1,1.5-2k,2960943
1246675829,Volkswagen,Tiguan Allspace,150-200hp,2-4years,100k+,24443,2-4,1-1.5k,217091
1246817779,Opel,Meriva,0-100hp,10-12years,90-100k,3538,0-1,0.5-1k,5825703
1248085242,BMW,1er,100-150hp,12-15years,100k+,2585,8-15,0.5-1k,6132059
1246538184,Fiat,500e,100-150hp,0-2years,10-20k,27361,4-8,1-1.5k,19909
1245904475,Hyundai,Tucson,150-200hp,4-6years,80-90k,15744,0-1,1-1.5k,1446101
1246935365,Mercedes-Benz,Sprinter,150-200hp,4-6years,100k+,28400,0-1,0.5-1k,806
1245255469,Opel,Corsa,0-100hp,12-15years,100k+,1608,2-4,0_0.5k,5096733
1246222943,Ford,Focus,100-150hp,8-10years,80-90k,6896,15-30,-1_0k,83885
1246619506,Volkswagen,Polo,0-100hp,15+years,90-100k,2461,0-1,0_0.5k,4939593
1247130454,Renault,Megane,0-100hp,8-10years,100k+,3963,4-8,0.5-1k,139263
1246431697,Opel,Adam,0-100hp,4-6years,50-60k,7065,15-30,0_0.5k,22120
1243999803,Seat,Leon,100-150hp,8-10years,100k+,3292,+45,0_0.5k,2186163
1247332140,Renault,Twingo,0-100hp,6-8years,80-90k,5142,2-4,0.5-1k,5999753
1246705078,Ford,Fiesta,0-100hp,8-10years,100k+,3400,0-1,0_0.5k,366
1246136956,Citroen,Berlingo,100-150hp,4-6years,70-80k,12488,0-1,1-1.5k,6264920
1246725361,BMW,5er,150-200hp,15+years,100k+,1912,30-45,0_0.5k,5715903
1248124825,Volkswagen,Caddy,100-150hp,12-15years,100k+,2130,0-1,0.5-1k,6224747
1246554703,Peugeot,208,100-150hp,0-2years,0-10k,26834,2-4,1-1.5k,29803
1246057690,Renault,Megane,0-100hp,4-6years,90-100k,7756,8-15,0.5-1k,6126786
1246377428,BMW,1er,100-150hp,15+years,100k+,1679,2-4,0_0.5k,769701
1241225994,Mazda,3,100-150hp,10-12years,80-90k,5963,0-1,1-1.5k,55275
1246251945,Seat,Leon,100-150hp,6-8years,100k+,14257,2-4,1-1.5k,57846
1246936730,Ford,Fiesta,0-100hp,6-8years,70-80k,6570,2-4,0.5-1k,1692792
1245921015,Mercedes-Benz,C-Klasse,250-300hp,12-15years,20-30k,11788,8-15,0.5-1k,7030
1247619194,BMW,1er,200-250hp,12-15years,100k+,11131,0-1,1-1.5k,52359
1246749536,Nissan,NV200 Evalia,100-150hp,8-10years,100k+,7465,2-4,0.5-1k,1348461
1235807087,Renault,Scenic,100-150hp,6-8years,100k+,5756,0-1,0.5-1k,6122606
1245412529,BMW,2er,100-150hp,6-8years,90-100k,12831,15-30,0.5-1k,1677232
1246336484,Seat,Ibiza,0-100hp,10-12years,90-100k,4388,0-1,0_0.5k,4500553
1248038178,Volkswagen,up!,0-100hp,4-6years,60-70k,5122,2-4,0.5-1k,1578542
1244758141,Ford,Transit,100-150hp,6-8years,100k+,12697,30-45,1.5-2k,36086
1247911911,Seat,Leon,100-150hp,6-8years,100k+,5099,0-1,1-1.5k,282341
1247112224,Toyota,Yaris,0-100hp,12-15years,80-90k,3420,0-1,0.5-1k,6263254
1246267446,Volkswagen,T6 California,100-150hp,6-8years,100k+,42700,0-1,1.5-2k,569331
1244770545,Ford,Tourneo Custom,100-150hp,0-2years,40-50k,35598,30-45,1-1.5k,34484
1247307304,Hyundai,IONIQ 5,200-250hp,0-2years,10-20k,44582,15-30,1-1.5k,452281
1247326223,Volkswagen,up!,0-100hp,0-2years,0-10k,21000,15-30,1.5-2k,52058
1247569370,BMW,3er,100-150hp,10-12years,100k+,4058,0-1,0.5-1k,6196919
1247762828,Opel,Corsa,0-100hp,10-12years,100k+,2116,4-8,0.5-1k,2706233
1244846445,Hyundai,i30,0-100hp,8-10years,100k+,5395,4-8,0.5-1k,131352
1245325545,Seat,Ibiza,100-150hp,10-12years,100k+,2837,+45,0_0.5k,6446317
1243824889,Mercedes-Benz,E-Klasse,150-200hp,15+years,100k+,1424,0-1,0_0.5k,3470383
1247975367,Volkswagen,Caddy,100-150hp,8-10years,10-20k,21900,0-1,0.5-1k,6363108
1248420579,Hyundai,Kona,100-150hp,2-4years,20-30k,16858,8-15,1.5-2k,18906
1247180334,Smart,fortwo,0-100hp,12-15years,50-60k,3384,0-1,0.5-1k,662151
1247034053,Skoda,Roomster,0-100hp,12-15years,90-100k,4064,0-1,0.5-1k,33556
1245500766,Volkswagen,Polo,0-100hp,10-12years,50-60k,5016,2-4,0.5-1k,6125333
1245915079,Volkswagen,Sharan,150-200hp,4-6years,70-80k,23638,15-30,1-1.5k,36892
1247626336,Mercedes-Benz,Citan,0-100hp,8-10years,100k+,4750,0-1,0_0.5k,2091111
1242804004,Toyota,Avensis,100-150hp,12-15years,100k+,3582,0-1,0.5-1k,555671
1245367845,Volkswagen,Beetle,100-150hp,2-4years,70-80k,14984,15-30,0.5-1k,132083
1247287156,Mercedes-Benz,CLA-Klasse,100-150hp,2-4years,30-40k,23996,0-1,2k+,2907773
1247061717,Skoda,Octavia,100-150hp,8-10years,100k+,3737,15-30,0_0.5k,4659683
1243026643,Mazda,MX-5,150-200hp,4-6years,20-30k,17656,+45,<-1k,2484213
1246394036,Seat,Ibiza,0-100hp,10-12years,100k+,2134,0-1,0.5-1k,2681803
1248089362,Volvo,XC 90,150-200hp,10-12years,100k+,9073,2-4,0.5-1k,2681803
1245054943,Mercedes-Benz,Vito,150-200hp,2-4years,100k+,16715,0-1,0.5-1k,4382713
1241752967,Nissan,Micra,0-100hp,12-15years,100k+,1750,0-1,0.5-1k,1706792
1245314080,Jaguar,F-Pace,150-200hp,4-6years,70-80k,23800,30-45,0.5-1k,118022
1245272171,Mazda,6,100-150hp,15+years,100k+,1397,0-1,0_0.5k,1694082
1247589551,Audi,A4,150-200hp,6-8years,100k+,16647,15-30,1.5-2k,2235583
1246239023,Renault,Grand Scenic,100-150hp,0-2years,30-40k,20000,0-1,0.5-1k,52640
1246878202,Alfa Romeo,Stelvio,150-200hp,4-6years,60-70k,27500,0-1,2k+,2168633
1248349334,Ford,Fiesta,0-100hp,12-15years,100k+,3000,0-1,0.5-1k,384671
1201360703,Chevrolet,Captiva,150-200hp,8-10years,100k+,5882,30-45,0.5-1k,6165703
1244726216,Skoda,Roomster,0-100hp,12-15years,100k+,1587,15-30,0_0.5k,6255382
1247079193,Fiat,500,0-100hp,12-15years,100k+,2850,2-4,0_0.5k,6218833
1245347838,Skoda,Octavia,100-150hp,2-4years,80-90k,15167,2-4,1-1.5k,124884
1246649598,BMW,5er,300+hp,6-8years,100k+,16331,8-15,0.5-1k,1679702
1246057966,BMW,3er,100-150hp,15+years,100k+,1691,30-45,-1_0k,6347609
1242549658,Volkswagen,Touran,100-150hp,10-12years,100k+,3011,15-30,0_0.5k,6288435
1246520473,Volkswagen,Polo,100-150hp,2-4years,30-40k,14851,15-30,1-1.5k,220271
1248513592,Volkswagen,up!,0-100hp,6-8years,60-70k,11122,0-1,0_0.5k,6220400
1240250699,BMW,4er,300+hp,6-8years,100k+,20200,0-1,1.5-2k,5450633
1245481162,Jeep,Renegade,100-150hp,4-6years,50-60k,13254,15-30,0.5-1k,60396
1246932118,Seat,Ibiza,0-100hp,15+years,100k+,179,15-30,0_0.5k,563531
1247938567,Audi,A4 Allroad,200-250hp,12-15years,100k+,5812,8-15,0.5-1k,157831
1246662381,Porsche,Cayenne,250-300hp,6-8years,50-60k,39752,0-1,1.5-2k,1010461
1246135092,Citroen,C4 Grand Picasso,100-150hp,10-12years,100k+,4019,15-30,0_0.5k,723091
1246446606,Mercedes-Benz,GLK-Klasse,150-200hp,6-8years,100k+,13200,0-1,0_0.5k,39050
1247421284,Land Rover,Discovery Sport,100-150hp,6-8years,100k+,8500,0-1,0_0.5k,4308353
1247177443,Kia,pro_cee'd,100-150hp,10-12years,100k+,3168,2-4,0_0.5k,47301
1247420846,Nissan,Qashqai,100-150hp,10-12years,100k+,7217,4-8,0.5-1k,77053
1242067777,Porsche,911,300+hp,12-15years,100k+,45000,+45,<-1k,6168817
1247681572,Volkswagen,Golf VI,100-150hp,12-15years,100k+,2888,15-30,0.5-1k,6299796
1245028151,Porsche,Cayenne,200-250hp,12-15years,100k+,9906,8-15,1-1.5k,5283393
1246704962,Volkswagen,Tiguan,150-200hp,8-10years,100k+,9766,2-4,0.5-1k,33838
1246592362,Mercedes-Benz,Vito,100-150hp,15+years,100k+,7375,0-1,1-1.5k,4413653
1246571208,Dacia,Sandero II,0-100hp,2-4years,30-40k,9999,0-1,1-1.5k,6286422
1246720814,Ford,Puma,150-200hp,0-2years,30-40k,21777,0-1,0.5-1k,2941063
1246696466,BMW,5er,200-250hp,10-12years,100k+,7847,0-1,0.5-1k,5291433
1246798481,Volkswagen,up!,0-100hp,0-2years,0-10k,19250,15-30,1-1.5k,19909
1247219557,Skoda,Superb,100-150hp,2-4years,100k+,19250,0-1,0.5-1k,66656
1248386665,Citroen,Berlingo,100-150hp,10-12years,100k+,5349,0-1,1-1.5k,6259683
1248417502,Audi,A3,100-150hp,6-8years,100k+,10280,2-4,1-1.5k,2710983
1244274804,Fiat,500,0-100hp,12-15years,100k+,3733,0-1,0.5-1k,4860823
1241648112,Mercedes-Benz,A-Klasse,100-150hp,2-4years,10-20k,26150,0-1,1-1.5k,852851
1246520302,Mercedes-Benz,C-Klasse,100-150hp,15+years,50-60k,3698,8-15,0_0.5k,1586942
1244691168,Volkswagen,Golf V,150-200hp,12-15years,100k+,1401,2-4,0_0.5k,6437146
1246135627,Ford,Galaxy,100-150hp,15+years,100k+,1259,0-1,0_0.5k,6134949
1245785797,Skoda,Octavia,100-150hp,15+years,100k+,998,0-1,0_0.5k,6254416
1246261424,Renault,Twingo,0-100hp,12-15years,100k+,1399,0-1,0_0.5k,6114928
1245883696,Mercedes-Benz,E-Klasse,100-150hp,15+years,100k+,3887,0-1,0.5-1k,2531683
1239498060,Jaguar,XJ,250-300hp,15+years,100k+,4217,4-8,0_0.5k,38159
1246537161,Ford,Mondeo,150-200hp,12-15years,90-100k,4781,0-1,1-1.5k,38159
1243492498,Mercedes-Benz,V-Klasse,150-200hp,2-4years,70-80k,44580,15-30,1.5-2k,388
1246283327,Audi,A4,100-150hp,2-4years,30-40k,26273,0-1,0.5-1k,628901
1247239305,Volkswagen,Passat,150-200hp,8-10years,100k+,9260,0-1,1-1.5k,74942
1248691298,Audi,A3,100-150hp,15+years,100k+,1400,0-1,0_0.5k,1594482
1247681386,Hyundai,Matrix,100-150hp,15+years,100k+,605,0-1,0_0.5k,1809072
1245288198,Mercedes-Benz,CLA-Klasse,100-150hp,2-4years,40-50k,22578,0-1,1-1.5k,2194433
1246939044,Audi,A3,100-150hp,15+years,100k+,1183,8-15,0_0.5k,6418058
1248547233,Dacia,Duster II,100-150hp,0-2years,0-10k,19670,0-1,0.5-1k,4813153
1243735484,Toyota,Avensis,150-200hp,15+years,100k+,2329,0-1,0.5-1k,6424377
1248060546,Volkswagen,Golf V,100-150hp,12-15years,100k+,2732,0-1,0.5-1k,866581
1238794064,Volkswagen,Passat,100-150hp,10-12years,100k+,6500,0-1,1-1.5k,5046083
1247836382,Honda,Jazz,0-100hp,6-8years,50-60k,9045,0-1,0.5-1k,6160514
1247335932,Peugeot,207,100-150hp,10-12years,30-40k,5573,0-1,0.5-1k,24352
1244181951,Peugeot,108,0-100hp,4-6years,30-40k,6594,0-1,0.5-1k,14738
1247504225,Toyota,Starlet,0-100hp,15+years,80-90k,1735,0-1,0_0.5k,51226
1248296453,Opel,Vivaro,100-150hp,2-4years,100k+,14800,0-1,0.5-1k,28551
1246704664,Renault,Megane,100-150hp,12-15years,100k+,2005,0-1,0_0.5k,4571523
1248142523,Porsche,Boxster,200-250hp,15+years,100k+,7875,15-30,<-1k,44952
1246884934,Citroen,C3 Aircross,100-150hp,2-4years,40-50k,16797,0-1,1-1.5k,53527
1246948011,Audi,A4,150-200hp,12-15years,100k+,3075,0-1,0.5-1k,6213936
1247240473,Fiat,500,0-100hp,2-4years,20-30k,10840,0-1,1-1.5k,1578542
1246839251,Toyota,Carina,100-150hp,15+years,100k+,944,0-1,0_0.5k,6393830
1246624120,Mercedes-Benz,Citan,0-100hp,6-8years,90-100k,9522,0-1,0.5-1k,36154
1246546308,Lancia,Dedra,0-100hp,15+years,80-90k,350,0-1,0_0.5k,4410173
1245514549,Mercedes-Benz,GLA-Klasse,100-150hp,4-6years,90-100k,16230,0-1,1.5-2k,5902353
1246955761,Seat,Leon,100-150hp,6-8years,100k+,10024,0-1,0.5-1k,2728453
1245831032,Volkswagen,Golf VII,100-150hp,6-8years,100k+,7037,0-1,0.5-1k,6250481
1247467135,Volkswagen,Golf VI,150-200hp,10-12years,100k+,6089,8-15,0_0.5k,154461
1246700822,Skoda,Octavia,100-150hp,10-12years,100k+,3529,0-1,0.5-1k,6293872
1241365778,Renault,Twingo,0-100hp,12-15years,100k+,2283,0-1,0.5-1k,4315583
1240919792,Volkswagen,Sharan,100-150hp,12-15years,100k+,2774,0-1,0_0.5k,6371704
1246649914,Ford,Mondeo,150-200hp,4-6years,100k+,10099,0-1,1-1.5k,47301
1246253044,Volkswagen,Golf VI,0-100hp,12-15years,100k+,4200,2-4,0.5-1k,1992681
1247212507,Opel,Astra,100-150hp,10-12years,100k+,4412,0-1,0.5-1k,6382582
1245644497,Honda,Jazz,0-100hp,12-15years,50-60k,3177,2-4,0.5-1k,769881
1231565802,Audi,A6 Allroad,300+hp,4-6years,100k+,24490,+45,<-1k,5035433
1246444127,Opel,Meriva,0-100hp,12-15years,100k+,1407,15-30,0_0.5k,139263
1246764249,Fiat,500,0-100hp,10-12years,100k+,3629,0-1,0.5-1k,5199263
1247074974,Citroen,C5,100-150hp,12-15years,100k+,3531,0-1,0.5-1k,6353538
1246480358,Volkswagen,Golf V,100-150hp,12-15years,100k+,3179,15-30,0_0.5k,1550
1247588833,BMW,3er,100-150hp,12-15years,100k+,4323,0-1,0.5-1k,6132059
1247529029,Opel,Zafira,100-150hp,10-12years,40-50k,6428,0-1,0.5-1k,136452
1221841699,BMW,1er,100-150hp,6-8years,80-90k,10539,8-15,1-1.5k,6243765
1244039064,Mercedes-Benz,A-Klasse,300+hp,4-6years,50-60k,29891,8-15,1.5-2k,1010461
1245886972,Opel,Astra GTC,150-200hp,8-10years,100k+,3542,+45,0_0.5k,4221133
1237498050,Porsche,928,300+hp,15+years,100k+,15386,+45,<-1k,352291
1247324673,Audi,A3,100-150hp,15+years,100k+,539,0-1,0_0.5k,36202
1239551058,Ford,Mustang,300+hp,2-4years,10-20k,40000,15-30,1.5-2k,6373955
1246039772,Mercedes-Benz,V-Klasse,150-200hp,2-4years,80-90k,47555,0-1,1.5-2k,164721
1247412844,Volkswagen,Tiguan,100-150hp,4-6years,60-70k,15022,0-1,0.5-1k,57172
1247540685,Fiat,Panda,0-100hp,12-15years,100k+,1050,0-1,0_0.5k,28937
1247172055,Volkswagen,Sharan,100-150hp,12-15years,100k+,2877,0-1,0.5-1k,6449474
1247377866,Fiat,Panda,0-100hp,15+years,70-80k,1253,0-1,0.5-1k,6442078
1241183557,Opel,Astra,0-100hp,10-12years,100k+,3832,+45,-1_0k,3164743
1246822666,Volkswagen,Passat,100-150hp,15+years,100k+,684,0-1,0_0.5k,6147380
1248505648,Skoda,Superb,100-150hp,2-4years,90-100k,20600,0-1,0_0.5k,52798
1246201918,Skoda,Superb,150-200hp,6-8years,100k+,9050,2-4,0.5-1k,950881
1247087284,Toyota,Starlet,0-100hp,15+years,100k+,484,4-8,0_0.5k,563531
