id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,benzin,diesel,hybrid,automatic,manual,time_online_to_reserve_
NB79108,24100,DE,0,Skoda,Kodiaq,2.0 TDI,Blue,2017,SUV,Stoff,5.7,95233,190,0,1,0,1,0,71
ME13888,9311,DE,0,Nissan,Juke,1.2,Black,2016,SUV,Alcantara,5.7,37382,115,1,0,0,0,1,19
SV72324,9800,DE,0,Opel,Astra K,1.6 SIDI Turbo,Red,2016,Limousine,Stoff,6.1,89685,200,1,0,0,0,1,18
SB24191,19394,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Blue,2017,Kombi,Teilleder,5.6,63526,155,1,0,0,1,0,41
CM01854,10658,DE,0,Mazda,2,1.5,Blue,2015,Limousine,Stoff,4.8,4785,90,1,0,0,1,0,1
VU60373,28973,DE,0,Audi,A6,3.0 V6 TDI clean diesel,Black,2018,Kombi,Teilleder,5.3,80244,272,0,1,0,1,0,31
XD65600,20299,DE,0,BMW,5er,530d,Gray,2014,Kombi,Leder,5.3,113665,258,0,1,0,1,0,13
MX69070,12704,DE,0,Renault,Scenic,1.2 TCe Energy,Blue,2017,Van,Stoff,5.8,31269,115,1,0,0,0,1,67
JM71693,3934,DE,0,Skoda,Fabia,1.2 TSI,Red,2013,Limousine,Stoff,5.2,94858,85,1,0,0,0,1,1
JK55303,10800,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2015,Kombi,Stoff,4.2,116468,150,0,1,0,0,1,14
LS74973,18425,DE,0,BMW,4er,420d Gran Coupé,White,2015,Coupe,Stoff,4.5,99296,190,0,1,0,1,0,41
JL50448,6220,DE,0,Fiat,500,1.2,Black,2014,Limousine,Teilleder,5.1,55721,70,1,0,0,0,1,72
GW84996,6374,DE,0,Volkswagen,Polo,1.0,Brown,2014,Limousine,Stoff,4.8,49495,75,1,0,0,0,1,6
GN48761,24385,DE,0,Hyundai,i30,2.0 TGDI,Gray,2019,Limousine,Teilleder,7.8,31224,275,1,0,0,0,1,50
LE84756,9220,DE,0,Peugeot,108,1.0 VTi,White,2021,Limousine,Stoff,4.7,6209,72,1,0,0,0,1,96
KV19062,17054,DE,0,BMW,5er,520d,Black,2015,Limousine,Leder,4.5,90498,190,0,1,0,1,0,4
KN33922,20093,DE,0,Mazda,3,2.0 e-Skyactiv X Mild-Hybrid,Blue,2022,Limousine,Stoff,5.0,31087,186,1,0,0,0,1,30
BM56617,13472,DE,0,Ford,Focus,1.5 EcoBlue TDCi,Gray,2018,Kombi,Stoff,3.7,88449,120,0,1,0,0,1,22
XK38438,9082,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Kombi,Stoff,5.0,86783,85,1,0,0,0,1,65
FP61122,20500,DE,0,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2017,Limousine,Alcantara,5.5,80203,122,1,0,0,1,0,30
KK69298,7548,PL,0,Volkswagen,Polo,1.2 TSI,Gray,2016,Limousine,Stoff,4.7,109020,90,1,0,0,0,1,2
VW55809,4208,DE,0,Opel,Corsa,1.4,Gray,2014,Limousine,Teilleder,5.7,87405,87,1,0,0,0,1,3
GH44108,15052,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,White,2018,SUV,Stoff,6.6,27545,163,1,0,0,0,1,77
VR54226,28999,DE,0,BMW,2er,M240i,Gray,2017,Coupe,Leder,7.4,76790,340,1,0,0,1,0,8
GY60282,13823,DE,0,Nissan,Micra,1.0 IG-T,Red,2020,Limousine,Stoff,4.7,12785,92,1,0,0,1,0,57
BU84414,18465,DE,0,Abarth,595,1.4 Turbo,White,2020,Limousine,Leder,6.8,5543,165,1,0,0,0,1,91
XJ23444,18150,PL,0,Skoda,Octavia,2.0 TDI,White,2018,Kombi,Stoff,4.9,64567,185,0,1,0,1,0,23
ZX41204,27587,DE,0,Volkswagen,Touareg,3.0 V6 TDI,Black,2017,SUV,Leder,6.9,65401,262,0,1,0,1,0,38
ZW33157,15410,DE,0,Peugeot,2008,1.5 Blue-HDi,Gray,2018,SUV,Teilleder,4.0,19086,120,0,1,0,1,0,65
XP18437,19613,DE,0,Audi,A1,30 TFSI,Black,2018,Kombi,Stoff,4.8,6883,116,1,0,0,0,1,43
XZ18673,20350,DE,0,Seat,Arona,1.0 TSI,White,2019,SUV,Alcantara,5.0,28436,115,1,0,0,1,0,141
YU07716,26225,DE,0,Audi,A4,1.4 TFSI,Gray,2018,Kombi,Stoff,5.7,28657,150,1,0,0,1,0,97
GD84770,8900,DE,0,Fiat,500X,1.6,Red,2016,SUV,Teilleder,6.4,74116,110,1,0,0,0,1,1
VU01160,11034,DE,0,Opel,Astra K,1.4 SIDI Turbo,Red,2018,Kombi,Stoff,5.5,44164,125,1,0,0,0,1,62
VG55284,6917,DE,0,Renault,Clio,Grandtour 0.9 TCe,Gray,2015,Kombi,Stoff,4.9,51007,90,1,0,0,0,1,1
JZ99343,13108,PL,0,Skoda,Octavia,2.0 TDI,Blue,2015,Kombi,Leder,5.0,93036,185,0,1,0,0,1,60
LN51338,32067,DE,0,Volvo,XC 60,2.0 D4,Gray,2017,SUV,Leder,5.2,17098,190,0,1,0,1,0,43
JZ20531,9628,SI,0,Seat,Leon,1.4 TSI,Black,2013,Limousine,Teilleder,5.2,79578,122,1,0,0,0,1,4
KF72516,8438,DE,0,Suzuki,Celerio,1.0,Blue,2018,Limousine,Stoff,4.3,7181,68,1,0,0,1,0,12
LB28757,5525,DE,0,Suzuki,Swift,1.2,Blue,2014,Limousine,Stoff,5.5,79500,95,1,0,0,0,1,9
JL23891,14077,DE,0,Ford,EcoSport,1.0 EcoBoost,Gray,2019,SUV,Stoff,5.3,15491,125,1,0,0,0,1,98
KR50207,20888,DE,0,Volkswagen,Caddy,1.4 TSI,White,2020,Kombi,Stoff,6.6,13127,131,1,0,0,0,1,17
CB99326,17000,DE,0,Volkswagen,Golf VII,1.4 GTE,White,2015,Limousine,Stoff,1.5,91861,150,0,0,1,1,0,44
KS22340,14500,DE,0,Skoda,Octavia,2.0 TDI,White,2017,Kombi,Stoff,4.9,109108,150,0,1,0,0,1,70
KE88453,26023,DE,0,Mercedes-Benz,GLC-Klasse,GLC 220 d,White,2017,SUV,Stoff,5.0,98992,170,0,1,0,1,0,49
BP39752,25500,DE,0,Mercedes-Benz,C-Klasse,C 180,Black,2017,Coupe,Alcantara,5.3,41522,155,1,0,0,1,0,54
NV73198,16827,DE,0,Ford,Fiesta,1.0 EcoBoost,White,2019,Kombi,Teilleder,4.5,20459,101,1,0,0,1,0,55
LR71454,17500,DE,0,Seat,Leon,2.0 TDI,Black,2019,Limousine,Stoff,4.4,75257,150,0,1,0,1,0,45
NJ66175,22798,DE,0,Volkswagen,Touareg,3.0 V6 TDI,White,2014,SUV,Leder,7.4,76798,245,0,1,0,1,0,19
ND87401,25301,DE,0,Suzuki,Jimny,1.5,Yellow,2018,SUV,Stoff,6.8,9081,102,1,0,0,0,1,8
NA40148,11036,DE,0,Volkswagen,Golf VII,1.6 TDI,Gray,2016,Limousine,Teilleder,3.8,65385,110,0,1,0,0,1,34
ME86658,23610,DE,0,Ford,Mondeo,2.0 Hybrid,Blue,2019,Kombi,Stoff,4.4,18821,188,0,0,1,1,0,11
ND55608,15116,DE,0,Skoda,Octavia,1.6 TDI,Blue,2017,Limousine,Stoff,4.0,46059,115,0,1,0,1,0,118
BZ18022,34710,DE,0,Volkswagen,Tiguan Allspace,2.0 TSI,Black,2018,SUV,Leder,8.1,39271,220,1,0,0,1,0,119
GV17942,24000,DE,0,Audi,A6,3.0 V6 TDI clean diesel,Gray,2015,Kombi,Alcantara,5.3,86041,218,0,1,0,1,0,73
CB34923,19734,DK,1,Skoda,Octavia,2.0 TDI,White,2019,Kombi,Stoff,4.9,60772,150,0,1,0,1,0,40
WV92280,21567,DE,0,Volkswagen,Golf VII,1.5 TSI,Blue,2019,Kombi,Alcantara,5.1,22204,150,1,0,0,1,0,38
GF32265,4586,CZ,0,Skoda,Fabia,1.2 TSI,White,2014,Limousine,Stoff,5.2,98085,85,1,0,0,0,1,9
FJ00468,16353,DE,0,Peugeot,308,1.6 THP,Black,2016,Limousine,Alcantara,6.0,74111,272,1,0,0,0,1,110
FG40941,8147,DE,0,Seat,Ibiza,1.2 TSI,Gray,2016,Limousine,Stoff,4.9,38459,90,1,0,0,0,1,1
ZH99180,11800,DE,0,Ford,Focus,1.0 EcoBoost,White,2018,Limousine,Stoff,4.6,33319,100,1,0,0,0,1,32
VK37200,8533,DE,0,Dacia,Sandero II,0.9 TCe,Blue,2018,Limousine,Stoff,5.4,36480,90,1,0,0,0,1,47
TA39895,11432,DE,0,Opel,Insignia,1.6 CDTI DPF,Gray,2015,Limousine,Stoff,4.9,71842,135,0,1,0,1,0,6
SV20020,12959,DE,0,Mercedes-Benz,C-Klasse,C 200 CGI,Silver,2013,Limousine,Teilleder,6.6,67326,185,1,0,0,1,0,36
WM89391,11505,DE,0,Seat,Leon,1.4 TSI,Gray,2014,Kombi,Stoff,5.3,59427,125,1,0,0,0,1,13
FL17845,30600,SK,0,Skoda,Karoq,1.5 TSI,Black,2022,SUV,Stoff,5.2,3880,150,1,0,0,1,0,16
KT64768,14004,DE,0,MINI,Cabrio,Cooper,White,2015,Cabrio,Teilleder,5.7,89580,122,1,0,0,0,1,55
KD36418,10999,DE,0,Seat,Arona,1.0 TSI,Red,2018,SUV,Stoff,4.9,87764,95,1,0,0,0,1,29
FZ04508,11576,DE,0,Opel,Insignia,2.0 CDTI,White,2015,Kombi,Stoff,6.2,83171,170,0,1,0,1,0,44
KU74918,34170,DE,0,Audi,Q3,40 TFSI,Gray,2018,SUV,Stoff,7.5,21322,190,1,0,0,1,0,67
NJ21737,38263,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Gray,2019,Bus,Stoff,6.2,32717,150,0,1,0,1,0,1
BP91704,14929,DE,0,Kia,cee'd,1.6 TGDI,White,2017,Limousine,Alcantara,7.4,48987,205,1,0,0,0,1,64
HM73377,20233,DE,0,Ford,S-Max,2.0 EcoBoost SCTi,Gray,2017,Van,Stoff,7.9,65963,240,1,0,0,1,0,1
BL21353,11524,CZ,0,Kia,Venga,1.6,Brown,2017,Van,Stoff,6.7,22384,125,1,0,0,1,0,3
ZB77303,18637,DE,0,Peugeot,5008,1.2 e-THP,Gray,2019,SUV,Stoff,5.4,35165,130,1,0,0,0,1,9
SL87020,17408,DE,0,Ford,Focus,1.5 EcoBlue TDCi,Black,2019,Kombi,Stoff,3.6,28178,120,0,1,0,0,1,31
SZ44951,13565,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,White,2017,Van,Stoff,5.5,27176,150,1,0,0,0,1,32
CE15540,15006,DE,0,Volkswagen,Tiguan,2.0 TDI,Gray,2015,SUV,Stoff,5.0,70373,150,0,1,0,0,1,90
KL50410,21691,DE,0,Volkswagen,Golf VII,2.0 TSI,Blue,2016,Kombi,Stoff,7.6,52780,300,1,0,0,1,0,73
CJ57105,9707,DE,0,Suzuki,Swift,1.0 BoosterJet,Red,2017,Limousine,Stoff,4.8,54276,110,1,0,0,0,1,54
KC30839,5474,DE,0,Seat,Mii,1.0,Yellow,2016,Limousine,Stoff,4.1,43686,60,1,0,0,0,1,11
GD51599,21162,DE,0,Peugeot,3008,1.6 Turbo,White,2017,SUV,Teilleder,6.9,42287,165,1,0,0,1,0,71
GZ04912,41978,DE,1,Audi,A6,40 TDI,White,2018,Kombi,Alcantara,4.9,27834,204,0,1,0,1,0,119
KS75360,18360,DE,0,BMW,1er,120d,Gray,2018,Limousine,Leder,4.5,79465,190,0,1,0,1,0,81
MP51296,9654,DE,0,Skoda,Rapid,1.2 TSI,Black,2017,Limousine,Stoff,4.7,54335,90,1,0,0,1,0,46
GA31779,16230,DE,0,Volkswagen,Golf VII,1.4 TSI,Black,2017,Limousine,Alcantara,4.7,59492,150,1,0,0,1,0,34
GC17047,6747,DE,0,Opel,Corsa,1.2,White,2017,Limousine,Stoff,5.4,28703,70,1,0,0,0,1,116
KR29374,7204,DE,0,Opel,Corsa,1.4,Gray,2014,Limousine,Teilleder,5.2,44416,90,1,0,0,0,1,7
KB33097,19800,DE,0,Ford,Edge,2.0 TDCi Bi-Turbo,White,2016,SUV,Teilleder,5.9,108519,210,0,1,0,1,0,23
KR95823,19121,DE,0,Ford,Tourneo Custom,2.2 TDCi,Silver,2014,Kombi,Leder,6.5,105738,155,0,1,0,0,1,10
GN12788,40029,DE,0,Mercedes-Benz,GLC-Klasse,GLC 220 d,Black,2017,Coupe,Alcantara,5.0,25131,170,0,1,0,1,0,87
XB90730,26617,DE,0,Peugeot,3008,1.6,Black,2019,SUV,Teilleder,5.8,31592,181,1,0,0,1,0,144
LC18716,20320,DE,0,Toyota,RAV 4,2.5 Hybrid,White,2016,SUV,Stoff,5.0,56173,197,0,0,1,1,0,57
PF92585,13471,DE,0,Toyota,Yaris,1.5 Hybrid,Black,2017,Limousine,Stoff,3.6,31782,75,0,0,1,1,0,24
ZF95480,36514,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220 d,Gray,2019,Kombi,Alcantara,4.3,33454,190,0,1,0,1,0,54
GS50450,14646,DE,0,Mercedes-Benz,A-Klasse,A 200,White,2016,Limousine,Stoff,5.5,53258,155,1,0,0,0,1,58
FY04596,12215,DE,0,Ford,Fiesta,1.0 EcoBoost,White,2019,Kombi,Stoff,5.7,23606,101,1,0,0,0,1,34
SF59884,13456,DE,0,Ford,Kuga,1.5 EcoBoost,Gray,2016,SUV,Teilleder,6.2,61995,150,1,0,0,0,1,78
BT26546,36586,DE,1,Jeep,Grand Cherokee,3.0 CRD,Black,2019,SUV,Leder,7.0,74202,250,0,1,0,1,0,73
BZ86770,6011,DE,0,Renault,Twingo,1.0 SCe,White,2015,Limousine,Stoff,4.7,31630,70,1,0,0,0,1,45
NX15105,9256,DE,0,Renault,Captur,0.9 Energy,Black,2016,SUV,Stoff,5.1,56774,90,1,0,0,0,1,28
TL48119,9682,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2014,Limousine,Stoff,4.9,58991,105,1,0,0,0,1,5
CP67177,30952,DE,0,Seat,Tarraco,2.0 TDI,White,2019,SUV,Alcantara,5.3,39892,190,0,1,0,1,0,120
ZR56829,7300,DE,0,Opel,Meriva,1.4 Turbo,Brown,2013,Van,Stoff,6.4,25826,120,1,0,0,0,1,10
ZP04434,7063,DE,0,Opel,Mokka,1.7 CDTI,Red,2012,SUV,Leder,5.3,102431,130,0,1,0,1,0,1
CE85252,4632,DE,0,Smart,fortwo,1.0,Gray,2014,Coupe,Stoff,4.2,116780,70,1,0,0,1,0,2
BY65491,14145,DE,0,Opel,Mokka X,1.4 Turbo,Black,2017,SUV,Teilleder,6.2,35371,140,1,0,0,1,0,47
TD87237,9512,DE,0,Opel,Astra K,1.6 CDTI DPF,Black,2016,Limousine,Stoff,4.5,88228,135,0,1,0,1,0,6
CE77798,26600,DE,1,BMW,X4,xDrive 35d,Black,2015,SUV,Leder,6.0,99471,313,0,1,0,1,0,49
BR29143,8688,DE,0,Volkswagen,Polo,1.2 TSI,White,2015,Limousine,Stoff,4.7,104448,110,1,0,0,1,0,7
BT86198,6467,DE,0,Skoda,Fabia,1.0 MPI,Brown,2017,Limousine,Stoff,4.6,19059,60,1,0,0,0,1,65
PH93782,17996,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2014,Limousine,Leder,5.0,42232,155,1,0,0,1,0,37
FZ26118,13014,DE,0,Kia,Picanto,1.0 TGDI,White,2019,Limousine,Leder,4.6,20822,100,1,0,0,0,1,50
KM95108,13414,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2016,Kombi,Stoff,4.1,115023,150,0,1,0,0,1,13
KR07596,13976,DE,0,Dacia,Duster II,1.3 TCe,Gray,2019,SUV,Stoff,5.9,40382,131,1,0,0,0,1,40
FJ03355,16717,DE,0,Audi,A3 Limousine,30 TFSI,White,2019,Limousine,Stoff,5.1,17341,116,1,0,0,0,1,14
XK95499,9340,DE,0,BMW,X1,sDrive 18d,Black,2013,SUV,Stoff,5.2,104746,143,0,1,0,0,1,8
CB90175,15200,DE,0,Volkswagen,Golf VI,1.4 TSI,Blue,2016,Cabrio,Leder,5.3,44589,125,1,0,0,1,0,40
VW77375,30369,DE,0,Audi,A5 Sportsback,2.0 TFSI,Green,2017,Kombi,Leder,5.9,49534,252,1,0,0,1,0,71
XJ40860,15466,DE,0,Dacia,Duster II,1.3 TCe,Red,2020,SUV,Stoff,5.6,7266,131,1,0,0,0,1,28
WE96620,11200,DE,1,Nissan,Qashqai,1.5 Turbodiesel,White,2016,SUV,Stoff,3.8,89721,110,0,1,0,0,1,78
BV52042,11064,DE,0,Skoda,Rapid,1.4 TSI,Gray,2014,Limousine,Stoff,5.8,20122,122,1,0,0,1,0,107
PF75429,5216,DE,0,Toyota,AYGO,1.0,Orange,2014,Limousine,Stoff,4.1,37768,70,1,0,0,0,1,29
WK84844,11500,DE,1,MINI,MINI,One,White,2018,Kombi,Stoff,4.9,58160,102,1,0,0,0,1,73
SF24312,10427,DE,0,Opel,Astra K,1.4 SIDI Turbo,Gray,2015,Limousine,Stoff,5.4,59952,150,1,0,0,0,1,18
FR64006,14700,DE,0,Kia,Stonic,1.0 TGDI,Red,2019,SUV,Teilleder,5.5,18312,120,1,0,0,0,1,46
FL84894,12628,DE,0,Nissan,Qashqai,1.6 dCi,White,2015,SUV,Leder,5.1,59260,130,0,1,0,0,1,7
KJ95785,20180,DE,0,Kia,Niro,1.6,Gray,2019,SUV,Teilleder,4.0,12887,104,0,0,1,1,0,131
BX14860,21392,DE,0,Volkswagen,Golf VII,1.4 GTE,White,2016,Limousine,Stoff,1.5,46272,150,0,0,1,1,0,101
KY38567,15200,DE,0,Ford,Focus,1.0 EcoBoost,Silver,2019,Kombi,Stoff,5.6,15239,125,1,0,0,1,0,45
GE71764,8807,DE,0,BMW,1er,118i,Silver,2012,Limousine,Stoff,7.2,69445,170,1,0,0,0,1,28
KT54504,14271,DE,0,Toyota,Yaris,1.5 Hybrid,White,2018,Limousine,Stoff,3.6,20063,75,0,0,1,1,0,26
KH56255,8159,DE,0,Audi,A1,1.4 TFSI,Purple,2013,Limousine,Stoff,5.3,87070,122,1,0,0,0,1,49
LJ79707,23334,PL,0,Skoda,Karoq,1.5 TSI,Gray,2020,SUV,Stoff,5.4,28123,150,1,0,0,1,0,33
TC17265,10969,DE,0,Dacia,Duster II,1.6 SCe,Gray,2018,SUV,Stoff,6.5,86642,115,1,0,0,0,1,10
KJ20069,17188,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2017,Limousine,Stoff,4.4,86666,185,0,1,0,0,1,40
SU69409,31795,DK,0,Toyota,RAV 4,2.5 Hybrid,Green,2020,SUV,Stoff,5.6,7775,218,0,0,1,1,0,46
KC87877,8783,DE,0,Opel,Corsa,1.4,Gray,2017,Limousine,Stoff,5.0,25966,90,1,0,0,0,1,1
ZV44003,34658,DE,1,Ford,Kuga,2.5 Plug-In Hybrid,Gray,2021,SUV,Alcantara,1.4,18991,224,0,0,1,1,0,47
XH17001,17703,DE,0,Hyundai,Tucson,1.6 TGDI,Gray,2017,SUV,Leder,7.6,43614,177,1,0,0,1,0,32
CB57689,19525,DE,0,Toyota,Yaris,1.5 Hybrid,Red,2021,Limousine,Teilleder,2.8,12175,116,0,0,1,1,0,8
UN29944,12780,DE,0,Opel,Mokka X,1.6 CDTI DPF,Black,2017,SUV,Teilleder,4.5,71252,135,0,1,0,0,1,58
GT61319,18524,DE,0,Volkswagen,Touran,1.4 TSI,White,2016,Van,Stoff,5.4,108903,150,1,0,0,1,0,50
NN83273,8111,DE,0,Mazda,3,2.2 Turbodiesel,Black,2013,Limousine,Stoff,4.1,82140,150,0,1,0,0,1,9
KA33507,10957,CZ,0,Audi,A1,1.0 TFSI,Black,2016,Limousine,Stoff,4.4,36476,95,1,0,0,0,1,1
WC48911,19111,DE,0,Volkswagen,Touran,2.0 TDI,Black,2016,Van,Stoff,4.5,56855,150,0,1,0,0,1,50
WH57897,10522,DE,0,Seat,Leon,1.8 TSI,Red,2013,Coupe,Alcantara,6.0,103793,180,1,0,0,1,0,22
XM02804,8888,MK,0,Renault,Captur,1.5 dCi Energy,Blue,2014,SUV,Stoff,3.6,28264,90,0,1,0,0,1,57
ND18530,24115,DE,0,Audi,A5,3.0 V6 TDI,Brown,2016,Cabrio,Leder,5.9,29434,245,0,1,0,1,0,31
YR94651,18268,DE,0,Mercedes-Benz,GLA-Klasse,GLA 250,Gray,2015,SUV,Teilleder,6.1,37881,210,1,0,0,1,0,38
JD97718,16428,DE,0,Volkswagen,Touran,1.4 TSI,Blue,2016,Van,Stoff,5.4,81189,150,1,0,0,1,0,1
NW78187,8132,DE,0,Nissan,Pulsar,1.2,Gray,2016,Limousine,Leder,5.0,31924,115,1,0,0,0,1,42
MV14032,32071,DE,0,Cupra,Leon,1.4 e-HYBRID,Gray,2022,Limousine,Teilleder,1.8,7454,245,0,0,1,1,0,85
BS50101,10300,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gold,2016,Van,Stoff,4.9,56528,85,1,0,0,0,1,141
RK55684,6621,DE,0,Smart,fortwo,1.0,White,2015,Coupe,Stoff,5.2,18157,70,1,0,0,0,1,21
TT91120,23127,DE,0,Hyundai,Tucson,1.6 TGDI,Blue,2018,SUV,Leder,7.6,22234,177,1,0,0,1,0,68
SL92694,32957,DE,0,BMW,7er,730d,Black,2016,Limousine,Leder,4.5,23251,265,0,1,0,1,0,53
WY19339,10861,DE,0,Opel,Insignia,2.0 CDTI,Black,2016,Limousine,Stoff,5.4,96932,170,0,1,0,1,0,4
CK08769,25833,DE,0,Audi,A6,3.0 V6 TDI clean diesel,Green,2017,Kombi,Alcantara,5.3,57841,218,0,1,0,1,0,24
LY92615,19407,DE,0,Seat,Arona,1.5 TSI ACT,White,2021,SUV,Stoff,5.0,23336,150,1,0,0,1,0,54
MZ37415,11602,CZ,0,Audi,A3,1.4 TFSI,White,2015,Limousine,Stoff,5.1,92234,125,1,0,0,0,1,17
PK35350,14863,RO,0,Ford,Focus,1.0 EcoBoost,Black,2018,Kombi,Stoff,4.8,16308,125,1,0,0,0,1,76
CE27845,33008,DE,0,Mercedes-Benz,GLC-Klasse,GLC 250,Gray,2017,SUV,Leder,6.5,23293,210,1,0,0,1,0,15
BM98790,7417,DE,0,Renault,Clio,0.9 Energy,Black,2016,Limousine,Stoff,4.7,32356,90,1,0,0,0,1,20
SA26086,9318,DE,0,Dacia,Sandero II,0.9 TCe,White,2016,Limousine,Stoff,7.3,16046,90,1,0,0,1,0,32
NT70190,22006,DE,0,Ford,Kuga,2.0 TDCi,White,2019,SUV,Teilleder,6.5,59688,180,0,1,0,0,1,3
WF14212,13000,DE,0,Audi,A1,1.4 TFSI,Gray,2016,Limousine,Stoff,5.2,44342,125,1,0,0,0,1,41
CD83718,9450,DE,0,Opel,Meriva,1.4 Turbo,Black,2015,Van,Teilleder,7.1,33878,140,1,0,0,0,1,14
XJ52729,21246,DE,0,Volkswagen,Touran,1.4 TSI,White,2016,Van,Stoff,5.4,56654,150,1,0,0,1,0,90
WN14681,18059,DE,0,Renault,Talisman,1.6 dCi Energy,Black,2018,Kombi,Leder,4.6,59640,160,0,1,0,1,0,16
BZ17159,11009,DE,0,Volkswagen,Tiguan,1.4 TSI,Gray,2014,SUV,Stoff,6.5,82054,122,1,0,0,0,1,45
BN97349,28772,DE,0,BMW,5er,525d,Gray,2018,Kombi,Leder,4.7,91429,230,0,1,0,1,0,58
KM74863,11881,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2015,Limousine,Teilleder,5.5,108888,122,1,0,0,1,0,41
LN25838,24706,DE,0,Volkswagen,T-Roc,1.5 TSI,Gray,2021,SUV,Stoff,5.3,6743,150,1,0,0,0,1,51
FZ10153,22005,DE,0,Mercedes-Benz,A-Klasse,A 180,Red,2019,Limousine,Teilleder,5.5,14462,136,1,0,0,1,0,36
GK23598,7350,DE,0,Renault,Twingo,1.0 SCe,Red,2019,Limousine,Stoff,4.4,5555,73,1,0,0,0,1,20
FU86467,32693,DE,0,BMW,X4,M40i,Black,2016,SUV,Leder,8.6,54581,360,1,0,0,1,0,64
ZJ08085,11216,DE,0,Volkswagen,Polo,1.6 TDI,Gray,2018,Limousine,Stoff,3.6,67741,95,0,1,0,0,1,35
GJ69449,34376,DE,0,Hyundai,Tucson,1.6 T-GDI Hybrid,Gray,2021,SUV,Teilleder,5.6,11666,230,0,0,1,1,0,33
XP94386,24132,DE,0,Seat,Tarraco,1.5 TSI,Gray,2019,SUV,Teilleder,6.6,55490,150,1,0,0,0,1,25
PA86093,7307,DE,0,Citroen,C3,1.2 VTi,White,2017,Limousine,Stoff,4.7,91579,82,1,0,0,0,1,3
JV81747,6457,DE,0,Dacia,Sandero II,0.9 TCe,Silver,2016,Limousine,Stoff,4.9,55098,90,1,0,0,0,1,27
KW49696,6036,DE,0,Renault,Clio,1.2,Red,2015,Limousine,Stoff,5.6,80596,73,1,0,0,0,1,16
SH64784,11436,DE,0,Mercedes-Benz,Citan,112,Blue,2014,Kombi,Stoff,6.1,79668,115,1,0,0,0,1,56
FF22115,21672,PL,0,Skoda,Octavia,1.5 TSI ACT,Gray,2020,Kombi,Stoff,4.8,4867,150,1,0,0,0,1,22
GH76351,17622,DE,0,Audi,Q2,1.0 TFSI,Red,2017,SUV,Stoff,5.3,39991,115,1,0,0,0,1,54
XS10308,18840,DE,0,Volkswagen,Passat,2.0 TDI,Brown,2017,Kombi,Stoff,4.6,67033,150,0,1,0,1,0,68
WX32378,15543,DE,0,Skoda,Octavia,2.0 TDI,Gray,2015,Kombi,Teilleder,4.8,105750,185,0,1,0,1,0,4
LD34422,12475,DE,0,Volkswagen,Golf VII,1.6 TDI,Black,2017,Kombi,Stoff,4.0,115135,115,0,1,0,1,0,7
FW34514,20029,DE,0,Citroen,Berlingo,1.5 Blue-HDi,Beige,2018,Van,Stoff,4.3,48500,131,0,1,0,0,1,2
BZ93674,31618,DE,0,Skoda,Karoq,2.0 TDI,Gray,2020,SUV,Stoff,5.0,38855,190,0,1,0,1,0,40
CG82698,14850,DE,0,Ford,EcoSport,1.0 EcoBoost,White,2019,SUV,Teilleder,5.0,30793,125,1,0,0,0,1,3
RB04851,18655,DE,0,Mercedes-Benz,CLS-Klasse,CLS 350 d Shooting Brake,Black,2012,Kombi,Leder,6,112889,265,0,1,0,1,0,10
RU13868,19699,DE,0,Volkswagen,T-Cross,1.6 TDI,Gray,2019,SUV,Stoff,4.2,36664,95,0,1,0,1,0,34
GJ03755,12044,DE,0,Volkswagen,Golf VII,1.4 TSI,Black,2014,Limousine,Teilleder,5.0,76137,140,1,0,0,1,0,9
RV77378,24086,DE,0,Seat,Ateca,2.0 TDI,White,2018,SUV,Leder,5.3,29651,190,0,1,0,1,0,64
FP65598,8071,DE,0,Toyota,AYGO,1.0-VVT-i,White,2020,Kombi,Stoff,4.1,11740,72,1,0,0,0,1,33
ZB81712,9648,DE,0,MINI,MINI,Cooper,Red,2015,Limousine,Stoff,4.8,66900,135,1,0,0,0,1,28
YU41683,10738,DE,0,Dacia,Dokker,1.2 TCe,Blue,2017,Van,Stoff,5.7,73169,115,1,0,0,0,1,3
XS56769,21167,DE,0,Volkswagen,Sharan,1.4 TSI,Brown,2017,Van,Stoff,6.4,70950,150,1,0,0,0,1,1
XK99635,29013,DE,0,Mercedes-Benz,CLS-Klasse,CLS 400 CGI Shooting Brake,White,2014,Kombi,Leder,8.0,44255,333,1,0,0,1,0,34
