id,price_less_7k,price_7_10k,price_10_13k,price_13_16k,price_16_20k,price_20_25k,price_over_25k,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage_below_30k_,mileage_30_50k_,mileage_50_70k_,mileage_over_70k_,horsepower_below_100_,horsepower_100_150_,horsepower_150_200_,horsepower_200_250_,horsepower_over_250_,low_fuel_consumption,mid_low_fuel_consumption,mid_high_fuel_consumption,high_fuel_consumption,benzin,diesel,hybrid,automatic,manual,time_sell
ZG98732,0,0,0,0,1,0,0,BMW,X1,sDrive 18d,Gray,2015,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,50-65d
UD99047,0,0,0,0,1,0,0,Citroen,C3 Aircross,1.5 Blue-HDi,Beige,2021,SUV,Stoff,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,50-65d
UN18384,0,0,1,0,0,0,0,Kia,Picanto,1.0,Gray,2020,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,65-80d
TR78740,0,0,0,0,0,1,0,BMW,4er,420i Gran Coupé,Black,2017,Coupe,Leder,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,65-80d
UZ97952,0,0,0,0,0,1,0,Mercedes-Benz,GLA-Klasse,GLA 200,Black,2017,SUV,Teilleder,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,100+
UU44675,0,1,0,0,0,0,0,Opel,Corsa,1.4,White,2019,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
TR08579,0,0,0,0,1,0,0,Citroen,Berlingo,1.5 Blue-HDi,Black,2018,Van,Stoff,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15-25d
VS16055,0,0,0,1,0,0,0,Citroen,C3 Aircross,1.2 e-THP,White,2018,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,25-35d
UC66847,0,0,1,0,0,0,0,Audi,A3,1.6 TDI,Gray,2016,Limousine,Stoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
UH64714,0,0,0,1,0,0,0,Audi,A4,2.0 TDI,Black,2016,Kombi,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,35-50d
UH73373,0,1,0,0,0,0,0,Opel,Adam,1.0,Red,2014,Limousine,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,100+
VM30423,0,0,0,0,1,0,0,Audi,Q3,2.0 TFSI,Black,2013,SUV,Leder,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,50-65d
LD34073,0,1,0,0,0,0,0,Kia,Rio,1.2,Silver,2017,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
UH64601,1,0,0,0,0,0,0,Volkswagen,Polo,1.4 TDI,Gray,2014,Limousine,Stoff,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0-7d
ZC35048,0,0,0,0,0,1,0,Volkswagen,Touareg,3.0 V6 TDI,Brown,2014,SUV,Leder,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,7-15d
SY78122,0,0,0,0,1,0,0,Audi,A1,1.8 TFSI,Gray,2016,Limousine,Leder,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0-7d
UC99227,1,0,0,0,0,0,0,Fiat,500,1.2,Black,2017,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
VP64888,0,0,0,0,0,1,0,Volkswagen,Golf VII,2.0 TFSI,Black,2016,Limousine,Teilleder,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,100+
UM60202,0,1,0,0,0,0,0,Fiat,500,1.2,Black,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
UH17215,1,0,0,0,0,0,0,Citroen,DS3,1.6 VTi,Gray,2013,Limousine,Stoff,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
UP92607,0,0,0,0,0,1,0,Audi,A6,3.0 V6 TDI clean diesel,Black,2015,Limousine,Alcantara,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0-7d
UX18470,0,0,0,0,0,1,0,Alfa Romeo,Giulietta,1.8 Turbo,Red,2018,Limousine,Teilleder,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,65-80d
TE59014,0,0,0,0,1,0,0,Hyundai,Kona,1.6 TGDI,Gray,2018,SUV,Teilleder,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0-7d
UZ86697,0,0,0,0,1,0,0,Hyundai,i30,1.4 TDGI,Red,2018,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,50-65d
VH91073,0,1,0,0,0,0,0,Renault,Clio,1.2 TCe Energy,Gray,2017,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
UW00278,0,0,0,1,0,0,0,Citroen,C3 Aircross,1.2 e-THP,Gray,2020,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
UG01651,0,1,0,0,0,0,0,Skoda,Fabia,1.2 TSI,White,2015,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
VH62360,0,1,0,0,0,0,0,Opel,Adam,1.2,Black,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
UD93347,0,0,0,0,1,0,0,Mazda,6,2.0,Red,2016,Limousine,Leder,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,100+
VJ44673,0,0,0,1,0,0,0,BMW,1er,118i,Black,2013,Cabrio,Leder,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,15-25d
UX41335,0,0,1,0,0,0,0,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Kombi,Teilleder,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
SJ59117,0,0,0,0,0,0,1,Audi,A5,2.0 TDI,Black,2018,Coupe,Alcantara,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,35-50d
TJ66425,0,0,1,0,0,0,0,Abarth,595,1.4,Gray,2014,Limousine,Alcantara,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,7-15d
TL70688,0,0,0,0,0,1,0,Land Rover,Evoque,2.0 Td4,White,2016,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,50-65d
SU82063,0,1,0,0,0,0,0,Skoda,Fabia,1.0 MPI,Black,2018,Kombi,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
SL89906,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.4 TSI,Black,2014,Limousine,Alcantara,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
KL29705,0,1,0,0,0,0,0,Skoda,Rapid,1.2 TSI,Beige,2013,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
MB51251,0,0,0,0,0,0,1,Volkswagen,Passat,2.0 TSI,Gray,2019,Kombi,Alcantara,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,35-50d
LW27304,0,0,0,0,0,0,1,Hyundai,i20,1.6 T-GDI,Black,2021,Limousine,Teilleder,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,35-50d
JV76272,1,0,0,0,0,0,0,Ford,Focus,1.0 EcoBoost,Gray,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
JY03279,1,0,0,0,0,0,0,Opel,Adam,1.4,Gray,2013,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
MG03011,0,0,0,1,0,0,0,Mazda,CX-3,2.0,Gray,2016,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,7-15d
JW49483,0,0,0,1,0,0,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,2017,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
KK36389,0,0,0,0,0,1,0,Renault,Espace,1.8 TCe Energy,Gray,2017,Van,Teilleder,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,80-100d
VL88060,0,1,0,0,0,0,0,Smart,forfour,1.0,White,2015,Limousine,Leder,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
TS94457,0,0,0,1,0,0,0,Volkswagen,Caddy,2.0 TDI,Brown,2015,Van,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0-7d
UG95082,0,0,0,0,0,1,0,Mercedes-Benz,GLA-Klasse,GLA 200,Red,2017,SUV,Alcantara,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,65-80d
RP44730,0,0,0,0,1,0,0,Volkswagen,Caddy,1.0 TSI,Silver,2018,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
UA50828,0,0,1,0,0,0,0,Skoda,Yeti,1.2 TSI,Red,2015,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,50-65d
UJ99770,0,0,1,0,0,0,0,Mitsubishi,ASX,1.6,Black,2016,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
SX45703,0,0,0,1,0,0,0,Ford,Kuga,1.5 EcoBoost,Gray,2015,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
NC05819,0,0,0,1,0,0,0,Audi,A3 Limousine,2.0 TDI,Black,2015,Limousine,Alcantara,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0-7d
KM15011,0,0,0,0,1,0,0,Volkswagen,Golf VII,1.5 TSI,Black,2018,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,65-80d
MZ51747,0,1,0,0,0,0,0,Smart,forfour,0.9 Turbo,Black,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
KW95174,0,0,0,0,1,0,0,Volkswagen,Touran,1.4 TSI,Yellow,2017,Van,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
MR18052,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Red,2016,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,80-100d
MB88751,0,0,0,0,0,0,1,Volvo,V 60,2.0 T5,Black,2018,Kombi,Teilleder,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,35-50d
MD08047,0,0,0,0,0,0,1,Skoda,Kodiaq,2.0 TSI,Gray,2019,SUV,Leder,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,65-80d
LV69739,0,0,1,0,0,0,0,Dacia,Duster,1.5 dCi,Black,2016,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,35-50d
UC45900,0,0,0,0,1,0,0,Volkswagen,Touran,2.0 TDI,Gray,2017,Van,Alcantara,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0-7d
TN13821,0,1,0,0,0,0,0,Toyota,AYGO,1.0,White,2015,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0-7d
RY95916,0,0,0,0,0,1,0,Renault,Captur,1.3 TCe,Gray,2020,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,50-65d
UV77123,0,0,0,1,0,0,0,Kia,Niro,1.6,Black,2016,SUV,Leder,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,25-35d
UK50639,0,0,1,0,0,0,0,Skoda,Fabia,1.0 TSI,Gray,2017,Kombi,Stoff,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
UF50335,0,0,0,1,0,0,0,Seat,Leon,1.4 TSI,Red,2016,Limousine,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,50-65d
VL82007,0,0,0,0,0,1,0,Jeep,Compass,1.4 M-Air,White,2019,SUV,Leder,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,35-50d
VU28315,0,0,0,0,1,0,0,Audi,A4,1.4 TFSI,Black,2015,Limousine,Leder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
NF64441,0,1,0,0,0,0,0,Ford,B-Max,1.0 EcoBoost,Gray,2016,Van,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
NG07520,0,0,1,0,0,0,0,Ford,Kuga,2.0 TDCi,Red,2016,SUV,Teilleder,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,15-25d
TV31296,0,0,1,0,0,0,0,Kia,Picanto,1.2,White,2017,Limousine,Leder,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,100+
DF67242,0,1,0,0,0,0,0,Ford,B-Max,1.0 EcoBoost,Silver,2013,Van,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
SJ69654,0,0,0,0,1,0,0,Renault,Megane,1.6 TCe Energy,Black,2017,Limousine,Stoff,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,7-15d
UB26351,0,0,0,0,0,0,1,Audi,A6,3.0 V6 TDI clean diesel,Gray,2017,Kombi,Leder,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,65-80d
RV26947,0,0,0,0,1,0,0,Audi,A1,30 TFSI,Gray,2019,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
ZC36342,0,0,1,0,0,0,0,Seat,Toledo,1.4 TSI,Blue,2016,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
FU65167,0,0,0,1,0,0,0,Subaru,Forester,2.0,Beige,2013,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,25-35d
TR23357,0,0,0,0,1,0,0,MINI,Clubman,John Cooper Works,Black,2016,Kombi,Leder,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,35-50d
EB26066,0,0,0,0,1,0,0,Audi,Q2,1.6 TDI,Red,2018,SUV,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,100+
TM38749,0,0,0,1,0,0,0,Suzuki,Swift,1.4 BoosterJet Mild-Hybrid,White,2021,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
FD85436,0,0,1,0,0,0,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2013,Limousine,Teilleder,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,35-50d
TJ31172,0,0,1,0,0,0,0,Toyota,Auris,1.2 Turbo,Black,2017,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
ZV05637,0,1,0,0,0,0,0,Skoda,Yeti,1.2 TSI,Black,2015,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
NN10344,0,0,0,0,0,1,0,BMW,X1,sDrive 18i,Gray,2018,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,35-50d
YV18683,1,0,0,0,0,0,0,Volkswagen,up!,1.0,White,2014,Limousine,Stoff,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,50-65d
KW70049,0,0,0,0,1,0,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Red,2017,Kombi,Teilleder,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,35-50d
RY41438,0,0,0,0,1,0,0,Honda,Civic,1.0 VTEC,Black,2019,Kombi,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
MT53389,1,0,0,0,0,0,0,Opel,Corsa,1.4,Red,2015,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
ZB75301,0,0,0,1,0,0,0,Ford,Focus,1.0 EcoBoost,Black,2019,Kombi,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
LZ29007,1,0,0,0,0,0,0,Hyundai,i20,1.2,Gray,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
TX11298,0,0,0,0,1,0,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,80-100d
RY76692,0,1,0,0,0,0,0,MINI,MINI,Cooper,Red,2013,Limousine,Stoff,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,65-80d
VR92693,0,0,0,1,0,0,0,Ford,Fiesta,1.5 EcoBoost,White,2019,Limousine,Stoff,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0-7d
UH33677,0,0,1,0,0,0,0,BMW,1er,116d,White,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15-25d
TW04011,0,0,0,1,0,0,0,Kia,Stonic,1.0 TGDI,Red,2017,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
TS78930,0,0,0,0,1,0,0,Volkswagen,Golf VII,1.5 TSI ACT,Red,2019,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
UN21632,0,1,0,0,0,0,0,Audi,A1,1.4 TFSI,Black,2012,Limousine,Teilleder,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
UA69753,0,0,0,1,0,0,0,Seat,Leon,1.4 TSI,White,2017,Limousine,Teilleder,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
VF85565,0,0,0,0,0,0,1,Volkswagen,Golf,2.0 TSI,Black,2019,Kombi,Leder,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,25-35d
UR97767,0,0,0,1,0,0,0,Ford,EcoSport,1.0 EcoBoost,Gray,2018,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
TJ00275,0,0,0,0,0,1,0,BMW,5er,535d,Black,2017,Kombi,Leder,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,35-50d
TV82370,0,0,1,0,0,0,0,Mercedes-Benz,B-Klasse,B 180,White,2014,Van,Teilleder,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,7-15d
WF95521,0,0,1,0,0,0,0,Hyundai,i20,1.2,White,2019,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
UL41640,0,0,0,1,0,0,0,Mercedes-Benz,C-Klasse,C 180 CGI,Silver,2015,Limousine,Teilleder,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,15-25d
UU27802,0,0,0,1,0,0,0,MINI,MINI,One,Gray,2020,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
VK78411,1,0,0,0,0,0,0,Ford,B-Max,1.0 EcoBoost,Gray,2015,Van,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
KG15138,0,0,0,0,1,0,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2015,Kombi,Leder,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0-7d
SY80765,0,0,0,0,1,0,0,Seat,Leon,1.8 TSI,Gray,2018,Limousine,Stoff,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,15-25d
UL84488,0,0,1,0,0,0,0,Mercedes-Benz,B-Klasse,B 180,Black,2013,Van,Leder,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,50-65d
MW00497,0,0,0,0,0,1,0,Volkswagen,T-Roc,1.5 TSI,Orange,2018,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,50-65d
RP05830,0,1,0,0,0,0,0,Dacia,Sandero II,1.0 SCe,Black,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
MK70460,0,0,0,0,0,1,0,Audi,A6,2.0 TDI,Gray,2016,Kombi,Alcantara,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,25-35d
LP60113,0,0,1,0,0,0,0,Renault,Twingo,0.9 TCe,Yellow,2020,Limousine,Teilleder,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
SK99958,0,0,1,0,0,0,0,Ford,Fiesta,1.0 EcoBoost,Silver,2018,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
UP74351,0,0,1,0,0,0,0,Volvo,V 40,2.0 D2,Blue,2016,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,15-25d
LG32384,1,0,0,0,0,0,0,Skoda,Roomster,1.2 TSI,Brown,2013,Van,Stoff,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
SX31954,0,0,1,0,0,0,0,Fiat,500C,1.2,Green,2019,Cabrio,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
VM72615,0,0,1,0,0,0,0,Audi,A3,2.0 TDI,Gray,2014,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
UY89095,0,0,0,0,1,0,0,BMW,3er,320i GT,Gold,2013,Limousine,Stoff,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0-7d
ZD86101,0,1,0,0,0,0,0,Toyota,Yaris,1.0 VVT-i,White,2019,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
TC86594,1,0,0,0,0,0,0,Hyundai,i10,1.0,Black,2015,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
TC50669,0,0,0,0,0,0,1,Volkswagen,Tiguan Allspace,2.0 TDI,White,2017,SUV,Leder,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,35-50d
VZ05197,0,0,0,0,1,0,0,Citroen,C3 Aircross,1.2 e-THP,Black,2019,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,80-100d
TS48852,0,1,0,0,0,0,0,MINI,MINI,One,Black,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
VT68665,0,0,0,0,1,0,0,Volkswagen,Touran,1.6 TDI,Gray,2016,Van,Stoff,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,35-50d
TX69825,0,1,0,0,0,0,0,Opel,Meriva,1.4 Turbo,Gray,2016,Van,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,7-15d
ZC05331,0,1,0,0,0,0,0,Skoda,Fabia,1.2 TSI,Red,2016,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
YY15710,0,0,1,0,0,0,0,Peugeot,2008,1.2 e-THP,Red,2017,SUV,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,65-80d
YW90067,0,0,0,0,0,1,0,Mercedes-Benz,C-Klasse,C 220 d,White,2018,Kombi,Teilleder,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,35-50d
KU30545,0,0,0,1,0,0,0,Renault,Megane,1.6 TCe Energy,Gray,2017,Limousine,Stoff,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,25-35d
NB21008,0,0,0,1,0,0,0,Ford,Focus,1.5 EcoBoost,Gray,2017,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80-100d
MA97197,0,1,0,0,0,0,0,BMW,1er,116i,White,2013,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,15-25d
JX65237,0,0,1,0,0,0,0,Peugeot,3008,1.6 Blue-HDi,Blue,2015,SUV,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,50-65d
ND83771,1,0,0,0,0,0,0,Skoda,Roomster,1.2 TSI,Black,2014,Van,Stoff,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,25-35d
SA86571,0,1,0,0,0,0,0,Skoda,Octavia,1.4 TSI,White,2013,Limousine,Teilleder,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
UE72456,0,1,0,0,0,0,0,Opel,Corsa,1.4 Turbo,Gray,2017,Limousine,Teilleder,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,65-80d
TS63432,0,0,0,0,1,0,0,MINI,MINI,John Cooper Works,Gray,2015,Limousine,Stoff,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,65-80d
RZ52824,0,0,0,1,0,0,0,Citroen,C3 Aircross,1.2 e-THP,White,2017,SUV,Teilleder,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,50-65d
UY64272,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Black,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
UN02428,0,0,1,0,0,0,0,Dacia,Duster II,1.6 SCe,Brown,2019,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
EP82209,0,0,0,1,0,0,0,Volvo,XC 60,2.4 D4,Black,2014,SUV,Leder,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,25-35d
EP03904,0,1,0,0,0,0,0,BMW,1er,116i,Black,2012,Limousine,Stoff,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
JR37811,0,0,0,0,1,0,0,Ford,Mondeo,2.0 Hybrid,Gray,2018,Limousine,Leder,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0-7d
YB09640,0,0,1,0,0,0,0,Ford,Tourneo Courier,1.6 TDCi,Gray,2015,Kombi,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,50-65d
NW01785,0,0,1,0,0,0,0,Skoda,Fabia,1.2 TSI,White,2017,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
UV47360,0,0,0,0,0,1,0,Volkswagen,Tiguan,2.0 TSI,White,2018,SUV,Stoff,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,35-50d
TH81968,0,0,0,0,1,0,0,BMW,2er,225xe Active Tourer,Black,2018,Van,Teilleder,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,50-65d
